	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
208	13	 (recalled) Doroth	 March 28, 1989	N / A	N / A	N / A	N / A	 Associate, Otterbourg, Steindler, Houston & Rosen, PC. (1950-1951); Associate, Goldman, Horowitz & Cherno (1970-1980); . Member, Shaw, Licitra, Eisenberg, Esernio & Schwartz, PC (1981-1989)	 American Bankruptcy Institute; American Bar Association; American Bar Foundation, American Bar Association; Federal Bar Council; Nassau County Bar Association; Nassau County Women’s Bar; National Association of Women Judges; Suffolk Women’s Bar Association Fall 2007 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the Northern District of New York 357 nited States District Court for the thern District of New York é ‘al Building, 100 South Clinton Street, Syracuse, NY 13261 i G19) 934-8500 Tel: (315) 448-0537 (PACER) : (800) 480-7525 (Toll Free PACER) Fax: (315) 234-8501 inet: www.nynd_uscourts.gov ber of Judgeships: 5 aa Covered: Counties of Albany, Broome, Cayuga, Chenango, Clinton, aunbia, Cortland, Delaware, Essex, Franklin, Fulton, Greene, Hamilton, ximer, Jefferson, Lewis, Madison, Montgomery, Oneida, Onondaga, wego, Otsego, Rensselaer, Saratoga, Schenectady, Schoharie, St. nce, Tioga, Tompkins, Ulster, Warren and Washington
71	14	 (recalled) John L.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
324	15	 (recalled) Marvin R.	 October 3, 1976	N / A	N / A	 Chairman, Parole Board (1965-1968); Chairman, Utilities Commission (1968-1976)	 Judge, Hickory Municipal and Juvenile Court (1959-19623	 Private Practice (1953-1959) ‘	N / A
203	16	 (recalled) Michael L.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
68	17	 (recalled) Richard W.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
69	18	 (recalled) Robert M.	 January 2001	N / A	N / A	N / A	N / A	N / A	N / A
202	19	 A. Kathleen Tomlinson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
160	20	 Alan C. Torgerson	 March 3, 2003	N / A	N / A	N / A	N / A	 Founding Director, Miller Stratvert B.A. (1978-2003)	 Federal Magistrate Judges Association
279	21	 Allan L. Gropper	 October 4, 2600	N / A	N / A	N / A	N / A	 Civil Appeal Bureau, Legal Aid Society (1969-1971), Associate and Partner, White & Case (1972-2000)	 American Bankruptcy Institute; American Bar Association; American College of Bankruptcy; The Association of the Bar of the City of New York
171	22	 Allyne R. Ross	N / A	N / A	N / A	N / A	N / A	N / A	N / A
236	23	 Alvin K, Hellerstein	 November 30, 1998	 President William J. Clinton	N / A	N / A	N / A	 Stroack & Stroock & Lavan LLP (1960-1998) Military Service: United States Army (1957-1960)	 The American Association of Fewish Lawyers and Jurists; American Bar Association; American Bar Foundation, American Bar Association; The American Law Institute; The Association of the Bar of the City of New York; Federal Bar Council; International Association of Jewish Lawyers and Jurists; The New York State Bar Association
262	24	 Andrew J. Peck	N / A	N / A	N / A	N / A	N / A	N / A	N / A
339	25	 Ann Aldrich	 June 2, 1980	 President Jimmy Carter	N / A	 Lega! Staff, International Bank for Reconstruction	N / A	N / A	N / A
132	26	 Ann Marie Donio	 March 24, 2003	N / A	N / A	N / A	N / A	N / A	N / A
193	27	 Arlene Rosario	 1994	N / A	N / A	 Assistant District Attorney, Office of the District Attomey,	N / A	N / A	N / A
187	28	 Arthur D. Spatt	 December 15, 1989	 President George H.W. Bush	N / A	N / A	 Justice, New York Supreme Court, 10th Judicial Circuit (1978-1982); Administrative Judge, Nassau County (1982-1986); Associate Fustice, New York Supreme Court, Second Judicial Department, Appellate Division (1986-1989)	 Associate, Davidson & Davidson; Associate, Lane, Winard, Robinson & Schorr; Associate, Alfred 8. Julien (1951-1952); Associate, Florea & Florea; Sole Practitioner (1953-1967); Partner, Spatt & Bauman (1967-1978) . Military Service: United States Navy (1944-1946)	 American Bar Association; Association of Justices of the Supreme Court of the State of New York; Federal Bar Association; Jewish Lawyers Association of Nassau County; Long Beach Lawyers Association; Nassau County Bar Association
57	29	 Arthur Federman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
357	30	 Arthur I. Harris	N / A	N / A	N / A	N / A	N / A	N / A	N / A
276	31	 Arthur J. Gonzalez	 October 10, 1995	N / A	N / A	N / A	N / A	N / A	N / A
41	32	 Audrey G. Fleissig	 August 3, 2001	N / A	N / A	N / A	N / A	N / A	N / A
232	33	 Barbara S. Jones	 January 22, 1996	 President William J. Clinton	N / A	N / A	N / A	N / A	 American College of Trial Lawyers; The Association of the Bar of the City of New York; New York County Lawyers’ Association
42	34	 Barry S.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
179	35	 Brian M. Cogan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
88	36	 Brian Sandoval	 October 31, 2005	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
99	37	 Bruce A. Markell	 July 9, 2004	N / A	N / A	N / A	N / A	N / A	N / A
148	38	 Bruce D. Black	N / A	N / A	N / A	N / A	N / A	N / A	N / A
155	39	 C. LeRoy Hansen	 October 1992	 President George H.W. Bush	N / A	N / A	N / A	 Snead & Hansen (1962-1964); Civerolo, Hansen & Wolf, PA (1964-1992)	 Aibuquerque Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; State Bar of New Mexico
319	40	 Carl Horn, lil	N / A	N / A	N / A	N / A	N / A	N / A	N / A
294	41	 Carl L. Bucki	 December 30, 1993	N / A	N / A	N / A	N / A	 Associate, Moot & Sprague; Partner, Cohen Swados Wright Hanifin Bradford & Brett, LLP (1990-1993)	 American Bar Association; Erie County Bar Association (NY); The New York State Bar Association
204	42	 Carla E. Craig	 February 28, 2000	N / A	N / A	N / A	N / A	 Associate, Milbank, Tweed, Hadley & McCloy (1980-1983); Partner, Hertzog, Calamari & Gleason (1983-1998); Partner, Brown Raysman Milistein Felder & Steiner LLP (1998-2000)	 American Bar Association; The Association of the Bar of the City of New York; Brooklyn Bar Association; National Conference of Bankruptcy Judges
27	43	 Carol £. Jackson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
64	44	 Carolyn S. Ostby	N / A	N / A	N / A	N / A	N / A	N / A	N / A
312	45	 Catharine R.	 July 24, 1995	N / A	N / A	N / A	N / A	 Billings, Burns & Wells (1982-1985); Allman Spry (1985-1995)	 Forsyth County Bar; The North Carolina State Bar
277	46	 Cecelia G. Morris	 July 1, 2000	N / A	N / A	 Clerk of Court, United States Bankruptcy Court for the	N / A	N / A	N / A
29	47	 Charles A. Shaw	 January 3, 1994	 President William J. Clinton	N / A	 Law Clerk, United States Department of Justice (1972-1973); - Law Clerk, National Labor Relations Board (1973-1974); Attorney, Division of Enforcement Litigation, Appellate Court Branch, National Labor Relations Board (1974-1976); Assistant United States Attorney, Office of the United States Attorney, United States Department of Justice (E980-1987)	 Judge, Missouri Circuit Court, 22nd Judicial Circuit (1987-1993)	 Lashly, Caruthers, Thies, Rava & Hamel (1976-1980)	 The Bar Association of Metropolitan St. Louis; The District of Columbia Bar, Lawyers Association of St. Louis; The Missouri Bar; Mound City Bar Association Fall 2007 © Leadership Directories, Inc. Judicial Yellow Book » United States District Court for the Eastern District of Missouri 311 bers of District Judge Charles A. Shaw continued fF cc Susan Helder... cece. (314) 244-7480 aM cation: Kansas 1984 JD art Reporter Susan Moran ....................... (314) 244-7983 Fax: (314) 244-7489 iv Clerk Maggie B. Peters....00 20.0, (314) 244-7480 — Service: 2007 hi ducation: Indiana 1999 JD : ‘aw Clerk Lynn RI seston ove ce ens x wwpen gees fe ea cease (314) 244-7480 Began Service: 2007 Education: Grinnell 1994; Iowa 2000 JD dicial Assistant Carole D. Peek .................... (314) 244-7480 hambers of District Judge Catherine D. Perry omas F. Eagleton U.S. Courthouse, 111 South Tenth Street, “st. Louis, MO 631020 ‘Tel: G14) 244-7520 Fax: (314) 244-7529 “Catherine D. Perry ‘District Judge ‘Date of Birth: 1952 ‘Education: Oklahoma 1977 BA; Washington U (MO) 1980 JD Began Service: October 21, 1994 : Appointed By: President William J. Clinton Academic: Adjunct Professor, School of Law, Washington University (1981-1984); Adjunct Professor, School of Law, Washington University (1991-1992) Judicial: Magistrate Judge, United States District Court for the Eastern District of Missouri (1990-1994) Legal Practice: Armstrong, Teasdale, Shlafly, Davis, and Dicus (1980-1990) ~ 
63	48	 Charles C. Lovell	 April 1985	 President Ronald Reagan	N / A	 Chief Counsel, Appellate Division, Office of the Attommey	N / A	 Church, Harris, Johnson & Williams (1959-1985) Military Service: United States Air Force (1952-1954)	 American Association for Justice; American Bar Association; American College of Mortgage Attorneys; American Judicature Society; Cascade County Bar Association; Montana Defense Counsel Association; Montana Trial Lawyers Association; State Bar of Montana
44	49	 Charles E. Rendlen, Hi	 May 2006	N / A	N / A	 U.S. Trustee, Region 13, Executive Office for United States	N / A	 Associate, The Rendlen Law Firm, PC, (1976-1979);	N / A
286	50	 Charles J. Siragusa	N / A	N / A	N / A	N / A	N / A	N / A	N / A
261	51	 Charles L. Brieant	N / A	N / A	N / A	N / A	N / A	N / A	N / A
185	52	 Charles P. Sifton	 October 12, 1977	 President Jimmy Carter	N / A	 Staff Counsel, Foreign Relations Committee, United States Senate (1962-1964); Assistant United States Attorney, District of New York, United States Department of Justice (1966-1969)	 Chief Judge, United States District Court for the Eastern District of New York (1995-2000); Member, Judicial Council of the Second Circuit (1995-2001}; Member, Tudicial Conference of the United States (1998-2001)	 Associate, Cadwalader, Wickersham & Taft LLP (1961-1962); Associate, Cadwalader, Wickersham & Taft LLP (1964-1966); Partner, LeBoeuf, Lamb, Leiby & MacRae (1969-1977)	 The Association of the Bar of the City of New York
257	53	 Charles S. Haight, Jr.	 May 3, 1976	 President Gerald Ford	N / A	N / A	N / A	 Haight, Gardner, Poor & Havens (1976)	 The Association of the Bar of the City of New York; Federal Bar Council; Maritime Law Association of the United States; The New York State Bar Association
328	54	 Charles S. Miller, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
198	55	 Cheryl L. Pollak	 November 1995	N / A	N / A	 Associate, Eastern District of New York, Office of the Unite,	N / A	 Associate, Davis Polk & Wardwell (1979-1986)	 American Bar Association; The Association of th Bar of the City of New York; Federal Bar Council ”
135	56	 Claire C. Cecchi	N / A	N / A	N / A	N / A	N / A	N / A	N / A
234	57	 Colleen McMahon	 October 26, 1998	 President William J. Clinton	N / A	 Speechwriter/Special Assistant to U.S. Permanent Representative Donald F. McHenry, United States Permanent Missicn to the European Office of the United Nations and Other International Organizations in Geneva, United States Department of State (1979-1980)	 Judge, New Yerk Court of Claims (1995-1998)	 Associate, Paul Weiss Rifkind Wharton & Garrison (1976-1979): Associate, Paul Weiss Rifkind Wharton & Garrison (1980-1984); Partner, Paul Weiss Rifkind Wharton & Garrison (1984-1995)	 American Judges Association; American Judicature Society; The American Law Institute; Federal Bar Council 
336	58	 Dan A. Polster	N / A	 President William J. Clinton	N / A	 Trial Attorney, Antitrust Division, United States Department	N / A	N / A	 Criminal Law Committee, Cleveland Bar Association; Federal Bar Association; Jewish Community Federation of Cleveland
17	59	 Dan M. Russell, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
325	60	 Daniel L. Hovland	 November 26, 2002	 President George W. Bush	N / A	 Assistant Attorney General, Office of the Attorney General, State of North Dakota (1980-1983}; Commissioner, Office of the Commissioner, Parks and Recreation District, City of Bismarck, North Dakota (1992-2006) ,	 Administrative Law Judge, Office of Administrative Hearings, State of North Dakota (1994-2002)	 Partner, Fleck, Mather & Strutz (1983-1994); Partner, Smith Bakke Hovland & Oppegard (1994-2002)	 Minnesota State Bar Association; State Bar Association of North Dakota 
341	61	 David A. Katz	 October 21, 1994	 President William J. Clinton	N / A	N / A	N / A	 Spengler Nathanson (1957-1993)	 American Bar Association; The American Inns of Court; American Judicature Society; Ohio State Bar Association; Toledo Bar Association
21	62	 David C. Bramlette Ill	N / A	N / A	N / A	N / A	N / A	N / A	N / A
320	63	 David C. Keesier	 May 3, 2004	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Mecklenburg County Bar Association; North Carolina Bar Association
340	64	 David D. Dowd, Jr.	 October 8, 1982	 President Ronald Reagan	N / A	 Assistant Prosecuting Attorney, State of Ohio (1961-1967); Prosecuting Attorney, State of Ohio (1967-1975)	 Partner, Dowd & Dowd, Ltd. (1954-1955); Judge, Ohio Court of Appeals, Fifth District (1975-1980); Justice, Ohio Supreme Court (1980)	 Partner, Dowd & Dowd, Ltd. (1958-1975); Black,	N / A
218	65	 David E. Peebles	 May 22, 2000	N / A	N / A	 Assistant District Attorney, County of Onondaga, New York	N / A	 Pazmer, Hancock & Estabrook, LLP (1978-2000}	 Onondaga County Bar Association
284	66	 David G. Larimer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
190	67	 David G. Trager	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	68	 David L. Piester	 January 20, 1981	N / A	N / A	 Assistant United States Attorney, District of Nebraska,	N / A	 Staff Attorney, Legal Aid Society (1972-1973); Legal Services Corporation (1975-1977) Nonprofit: Consultant, National Legal Aid & Defender Association (1974-1976); Executive Director, Legal Aid of Nebraska (1973-1979)	 Federal Magistrate Judges Association; Lincoln Bar Association; Nebraska State Bar Association FEDERAL COURTS—UNITED STATES DISTRICT COURTS
210	69	 David N. Hurd	 September 24, 1999	 President William J. Clinton	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Associate, Conghlin, Dermody, Ingalis & Guy (1963-1964); Associate, Abelove & Myers (1964-1966); Associate (Part-time), Ferris, Kehoe, Tenney & Murnane (1966-1967); Associate, O’Shea, Griffin, Jones & McLaughlin (1967-1970); Partner, O° Shea; Griffin, McDonald, Hurd & Stevens (1970-1991)	 Albany County Bar Association; American College of Trial Lawyers; Federal Judges Association; The New York State Bar Association; Oneida County Bar Association; Rome Bar Association (NY)
45	70	 David P.	N / A	N / A	N / A	 Chief Trial and Special. Assistant Circuit Attorney, Criminal prosecution, State of Missouri (1965-1975); Administrative Law Judge, ‘Bureau of Hearings and Appeais, Social Security Administration (1975-1979), Administrative Law Judge, National Labor Relations Board (1979-1982)	 Chief Bankruptcy Judge, United States Bankruptcy Court for the	N / A	 American Bar Association; The Bar Association of Metropolitan St. Louis; National Conference of Bankruptcy Judges ‘Statt Career Law Clerk Bryan ©. Bacon ...............0055 (314) 244-4523 E-mail: bryan_bacon@ca8.uscourts.gov Education: Missouri 1997 JD United States District Court for the Western District of Missouri Charles Evans Whittaker U.S, Courthouse, 400 East Ninth Street, Kansas City, MO 64106 Tel: (816) 512-5000 Fax: (816) 512-5078 . Internet: www.mow.uscourts.gov : Internet: ecf.mowd.uscourts.gov (Electronic Case Filing) “ Number of Judgeships: 6 Areas Covered: Counties of Andrew, Atchison, Barry, Barton, Bates, Benton, Boone, Buchanan, Caldwell, Callaway, Camden, Carroll, Cass, Cedar, Christian, Clay, Clinton, Cole, Cooper, Dade, Dallas, Daviess, DeKalb Douglas, Gentry, Greene, Grundy, Harrison, Henry, Hickory, Holt, Howard, Howell, Jackson, Jasper, Johnson, Laclede, Lafayette, Lawrence, Livingston, McDonald, Mercer, Miler, Moniteau, Morgan, Newton, Nodaway, Oregon, Osage, Ozark, Pettis, Platte, Polk, Pulaski, Putnam, Ray, ' Saline, St. Clair, Stone, Sullivan, Taney, Texas, Vernon, Webster, Worth and Wright
217	71	 David R. Homer	 December 11, 1995	N / A	N / A	 Volunteer, AmeriCorps (1969-1970); Associate, United	N / A	N / A	 Albany County Bar Association
11	72	 David Winston	 July 18, 1983	N / A	N / A	N / A	 Judge, Aberdeen Municipal Court (1974-1976)	 Partner, Houston, Chamberlin & Houston (1972-1983)	 American Bankruptcy Institute; American College of Bankruptcy; First Judicial District Bar Association; The Mississippi Bar; National Confezence of Bankruptcy Judges
226	73	 Deborah A. Batts	 June 23, 1994	 President William J. Clinton	N / A	 Assistant United States Attorney, Southern District of	N / A	 Associate, Cravath, Swaine & Moore LLP (1973-1979)	 American Bar Association; The Association of the Bar of the City of New York; Lesbian and Gay Law Association of Greater New York; Metropolitan Black Bar Association
271	74	 Debra Freeman	 March 2, 2001	N / A	N / A	N / A	N / A	 Associate, Parker, Auspitz, Neesemann & Delehanty, PC. (1986-1987); Associate, Morrison & Foerster LLP (1987-1994); Partner, Morrison & Foerster LLP (1995-2001)	 Federal Bar Council
188	75	 Denis R. Hurley	 December 1991	 President George H.W. Bush	N / A	 Principal Assistant District Attorney, State of New York (1968-1970); Legislator, County of Suffolk, New York (1978-1979); Senior Assistant County Attorney, County of Suffolk, New York (1980-1981)	 Judge, New York State Family Court (1983-1987); Acting Justice, New York Supreme Court (1987-1988); Judge, New York State County Court (1988-1991)	 Associate, Bond, Schoenck & King, LLP (1966-1968); Associate, Pike, Behringer & Hurley Military Service: New York Army National Guard (1960-1966) Nonprofit: Member, Little Flower Union Free School Board (1972-1977)	 Suffolk County Bar Association
229	76	 Denise Cote	N / A	N / A	N / A	N / A	N / A	N / A	N / A
3	77	 Dennis D. O’Brien	 February 21, 1984	N / A	N / A	 Public Defender, Juvenile Court, County of St. Louis, Missouri Current Memberships: Minnesota State Bar Association Staff Career Law Clerk Jessica Durben ..........2....000. (612) 664-5282 B-mail: jessica_durben@mnb.uscourts.gov Court Recorder Deborah Lamb.....................- (612) 664-5283 E-mail: debby_lamb@mab.uscourts.gov Judicial Assistant Doretta L. Raymond ...,........... (612) 664-5280 E-mail: doretta_raymond(@mnb-uscourts.gav Fall 2007 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the Northern District of Mississippi 303 ambers of Bankruptcy Judge Nancy C. Dreher US. Courthouse, 300 South Fourth Street, jnneapolis, MN 55415-2221 (612) 664-5260 Fax: (612) 664-5306 “mail: Nancy_Dreher@mnb.uscourts.gov Nancy C. Dreher Bankruptcy Judge Date of Birth: 1942 Education: Wisconsin 1964 BA, 1967 JD Began Service: January 1, 1988 Term Expires: January 27, 2016 ‘academic: Adjunct Professor, William Mitchell College of Law (1981-1982) ‘Clorkships: Law Clerk The Honorable Roger Traynor, California Supreme ‘Court (1967-1968)	 Bankruptcy Judge, United States Bankruptcy Appellate Panel for the Eighth Circuit (2006); Editor, Bankruptcy Law Manual, Bankruptcy ‘Service Lawyers Edition Alert ,		 Minnesota State Bar Association 
206	78	 Dennis E. Milton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
321	79	 Dennis Howell	 October 5, 2004	N / A	N / A	N / A	N / A	N / A	N / A
113	80	 Dennis M. Cavanaugh	 September 20, 2000	 President William J. Clinton	N / A	 Assistant Deputy Public Defender, Office of the Public Defender, State of New Jersey (1973-1977}	 Magistrate Judge, United States District Court for the District of New Jersey (1993-2000) :	 Associate, Lum, Biunno & Tompkins (1977-1980); Partner,	N / A
124	81	 Dickinson R. Debevoise	 1979	 President Jimmy Carter	N / A	N / A	N / A	 Partner, Riker, Danzig, Scherer, Debevoise & Hyland (1953-1979) Military Service: United States Army (1943-1945); United States Army (1951-1952)	 American Bar Association; The American Law Institute; Essex County Bar Association; Federal Bar Association; New Jersey State Bar Association
58	82	 Donaid W. Molloy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
333	83	 Donald C. Nugent	 June 30, 1995	 President William J. Clinton	N / A	 Assistant Prosecuting Attorney, County of Cuyahoga, Ohio (1975-1985)	 Judge, Ohio Court of Common Pleas, Cuyahoga County (1985-1993): Judge, Ohio District Court, Eighth District (1993-1995)	 Private Practice (1974-1975); Associate, Laurie, Hull and Ryan (1975-1985) Military Service: United States Marine Corps (1970-1971)	 Cleveland County Bar Association; Cuyahoga County Bar Association; Ohia State Bar Association
145	84	 Donald H. Steckroth	 February 2, 2001	N / A	N / A	N / A	N / A	 Gibbons, Del Dio, Dolan, Griffinger & Vecchione (1973-2001) Staff Law Clerk Anupama Yerramalli........0.... 00000200: (973) 645-4693 Began Service: 2007 Courtroom Deputy Zelda Haywood .................. (973) 645-4762 Judicial Assistant Ronnie L. Plasner................55 (973) 645-4693 Education; Rutgers BA, MA Fall 2007 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the District of New Mexico 341 ambers of Bankruptcy Judge Morris Stern actin Luther King Jr, Federal Building, 50 Walnut Street, “id Floor, Newark, NJ 07102 it: (973) 368-1244 Fax: (973) 645-3696 mail: Chambers_of_MS@njb.uscourts.gov orris Stern ankruptcy Judge Date of Birth: 1941 Education: Lafayette 1962 BS; Rutgers (Newark) 1965 LLB; NYU 1975 LLM eganl Service: December 27, 2001 “Term Expires: December 26, 2015 “peademic: Adjunct and Visiting Professor, Rutgers Law School (Newark) : (1971-2001) ‘	 American Bar Association; Essex County Bar “Association; New Jersey State Bar Association
36	85	 Donald J. Stohr	 May 8, 1992	 President George H.W. Bush	N / A	 First Assistant County Counselor, County of St. Louis,	N / A	 Associate, Hocker, Gaodwin & MacGreevy (1958-1962); Partner, Thompson, Mitchell, Douglas, Neill & Guerri (1969-1973); Partner, Thompson & Mitchell (1976-1992)	 American Bar Association; American Judicature Society; Federal Judges Association; The Missouri Bar
59	86	 Donald W. Molloy continyed	N / A	N / A	N / A	N / A	N / A	 Associate, Berger, Anderson, Sinclair & Murphy (1978-1979); Partner, Berger, Anderson, Sinclaiz, Murphy, Nelson, Edwards, McGimpsey & Molloy (1979-1980); Partner, Anderson Edwards & Molloy (1981-1990); Partner, Anderson & Molloy (1990-1991); The Molloy Law Offices (1991-1996) Military Service: United States Navy (1968-1973)	 Aircraft Owners & Pilots Association; American Association of Justice; American Bar Association; American Board of Trial Advocates; American College of Trial Lawyers; The American Law Institute; The American Legion; Montana Trial Lawyers Association; Pennsylvania Trial Lawyers Association; Roscoe Pound American Trial Lawyers Foundation; State Bar of Montana
175	87	 Dora L. Irizarry	 August 30, 2004	 President George W. Bush	N / A	 Assistant District Attorney, Bronx County District Attorney, : City of New York, New York (1979); Special Assistant District Attorney, Office of the Prosecutor, City of New York, New York (1981-1995); Assistant District Attorney, New York County District Attorney (1987)	 Judge, New York City Criminal Court, City of New York, New York (1995); Judge, The New York State Court of Claims (1997)	 Hoguet Newman & Regal, L.L.P.	 Federal Bar Council; Hispanic National Bar Association; The New York State Bar Association
268	88	 Douglas F Eaton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
30	89	 E. Richard Webber, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	90	 E. Thomas Boyle	 July 31, 1995	N / A	N / A	 Appellate Counsel, Appeals Unit, Federal Defender Services	N / A	 Associate, Mendes & Mount, LLP (1965-1966); Trial Counsel and Chief Assistant, Criminal Division; Legal Aid Society of Suffolk. County (1966-1971); E. Thomas Boyle, B.C. (1976-1988); Partner, Boyle, Shea & Nornes (1992-1995}	 Suffoil County Bar Association
361	91	 Edmund A. Sargus, Jr.	 August 23, 1996	 President William J. Clinton	N / A	 Solicitor, Office of the City Solicitor, City of Bethesda, Ohio	N / A	 Associate, Cinque, Banker, Linch, Gromen & White (1978-1979); Associate, Stanley G. Burech, Attorney at Law (1980-1983); Partner, Burech & Sargus (1983-1993)	 American Bar Association; Belmont County Bar Association; Ohio State Bar Association : 
25	92	 Edward	 January 15, 1986	N / A	N / A	 State Senator (MS), Mississippi State Senate	N / A	N / A	N / A
89	93	 Edward C. Reed, Jr.	 1979	 President Jimmy Carter	N / A	 Special Deputy Attorney General, State of Nevada	N / A	 Partner, Reed & Bowen (1953-1979) Military Service: United States Army (1943-1946)	 American Bar Association; American Judicature : Society; State Bar of Nevada ;
34	94	 Edward L. Filippine	 August 1977	N / A	N / A	N / A	N / A	N / A	N / A
26	95	 Edward R. Gaines	 September 1986	N / A	N / A	 Prosecuting Attorney, City of Gulfport, Mississippi	N / A	 Partner, Palmer & Gaines (1968-1986) Military Service: United States Coast Guard Reserve	 Mississippi Bankruptcy Conference; National Bankruptcy Judges Conference
169	96	 Edward R. Korman	 1985	 President Ronald Reagan	N / A	 Assistant United States Attorney, Eastern District of New York, Office of the United States Attorney, United States Department of Justice (1970-1972); Assistant to the Solicitor General of the United States, Office of the Solicitor General, United States Department of Justice (1972-1974); Chief Assistant United States Attorney, Eastern District of New York, United States Department of Justice (1974-1978); United States Attorney, Eastern District of New York, Office of the : United States Attorney, United States Department of Justice (1978-1982); . Member, Commission of Investigation, State of New York (1983-1985); Chairman, Mayor’s Committee on City Marshals, City of New York, New York (1983-1985} ;	 Chief Judge, United States District Court for the Eastern District of | New York (2000-2007) :	 Associate, Paul, Weiss, Rifkind, Wharton & Garrison LLP;	N / A
207	97	 Elizabeth S.	 September 2, 2003	N / A	N / A	N / A	N / A	 Associate, Cravath, Swaine & Moore LLP (1983-1987); Associate, Willkie Farr & Gallagher LLP (1987-1992); Partner, Willkie Farr & Gallagher LLP (1993-2003) ‘ Nonprofit: President, Harvard Law School Association; Vice President, Board of Directors, City Bar Fund, Inc.	 American Bankruptcy Institute, American Bar Association; American Bar Foundation, American Bar Association; The American Law Institute; The Association of the Bar of the City of New York: Brooklyn Bar Association; Federal Bar Council; National Conference of Bankruptcy Judges; New York Law Institute; The New York State Bar Association
177	98	 Eric Nicholas Vitaliano	N / A	N / A	N / A	N / A	N / A	N / A	N / A
