	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
248	18	 Arthur L. Nims Ill	 June 29, 1979	 President Jimmy Carter	N / A	 Special Attorney, Office of the Chief Counsel, Internal _	N / A	 Private Practice (1949-1951); McCarter & English (1955-1979) Military Service: United States Naval Reserve (1943-1946)	 American Bar Association; American College of Tax Counsel; The American Law Institute :
50	19	 B. Waugh Crigler	 October 1, 1981	N / A	N / A	N / A	N / A	 Private Practice (1974-1981)	 American Bar Association; The Thomas Jefferson American Inn of Court, The American Inns of Court; Culpepper Bar Association; Tenmessee Bar Association; The Virginia Bar Association; Virginia State Bar 
68	20	 Barbara J. Rothstein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
271	21	 Barbara S. Jones	N / A	N / A	N / A	N / A	N / A	N / A	N / A
72	22	 Benjamin Hale Settle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	23	 Bohdan A. Futey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
171	24	 Brian K. Tester	 November 2006	N / A	N / A	N / A	N / A	N / A	N / A
82	25	 Brian Tsuchida	N / A	N / A	N / A	N / A	N / A	N / A	N / A
3	26	 Brooke C. Wells	N / A	N / A	N / A	N / A	N / A	N / A	N / A
217	27	 Bruce E, Kasold	 December 31, 2003	 President George W. Bush	N / A	N / A	N / A	 Attorney, Holland & Knight LLP (1994-199	N / A
166	28	 Bruce J. McGiverin	 January 2007	N / A	N / A	N / A	N / A	N / A	 Maritime Law Association of the United States; Term Expires: 2015 “National Conference of Bankruptcy Judges; Puerto Rican Bankruptcy Bar : Association; .Puerto Rican Bar Association Staff
165	29	 Camille L. Velez-Rive © gems Manager Félix Martinez..................... (787) 977-6089	 March 22, 2004 E. de Jestis	N / A	N / A	N / A	N / A	N / A	N / A
155	30	 Carmen Consuelo Cerezo	 1980	 President Jimmy Carter	N / A	N / A	 Judge, Puerto Rico Superior Court (1972-1976); Judge, Puerto Rico Court of Intermediate Appeats (1976-1980)	 Beany Frankie Cerezo, Esq. (1966-1967)	 Colegio de Abogados de Puerto Rico
252	31	 Carolyn P. Chiechi	N / A	N / A	N / A	N / A	N / A	N / A	N / A
75	32	 Carolyn R. Dimmick	N / A	N / A	N / A	N / A	N / A	N / A	N / A
210	33	 Charles E. Ennai a	 October 15, 2002	N / A	N / A	 Program Manager/Attorney, Anti-fraud Unit, Office of the High Representative in Bosnia and Herzegovina (1998); Judicial Reform Coordinator, Office of the High Representative in Bosnia and Herzegovina (1998-1999); Head of Department, Human Rights and Rule of Law, Office of the High Representative in Bosnia and Herzegovina (1999)	 Supreme Court Justice, Montana Supreme Court (1995-1997); Chief Judge, Bosnian Election Court (2000-2001)	 Assistant Attorney General, Montana Attorney General’s	N / A
185	34	 Charles F Lettow	 July 22, 2003	 President George W. Bush	N / A	 Counsel, Council on Environmental Quality, Executive Office	N / A	 Associate, Cleary Gotilieb Steen & Hamilton LLP. - (1973-1976); Partner, Cleary Gottlieb Steen & Hamilton LLP (1976-2003) Military Service: Second Lieutenant, First Lieutenant United States Army (1963-1965); CPT, United States Army Reserve (1965-1972)	 American Bar Association; The American Law Institute; The District of Columbia Bar; Iowa State Bar Association; Maryland State Bar Association, Inc.; State Bar of Califormia
108	35	 Charles N. Clevert, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
278	36	 Charles R. Breyer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
9	37	 Christina Reiss	 December 21, 2009	 President Barack Obama	N / A	N / A	N / A	N / A	N / A
130	38	 Clarence A. Brimmer E-mail: Stephen_Cole@wyd.uscourts.gov	 February 1975 = Term Expires: August 2014 dudicial: Judge, Worland Municipal Court (1975-1981); Judge, Ten Sleep ‘Municipal Court (1977-1981); Justice of the Peace, Washakie County Jastice Court (1977-1981) : Legal Practice: Private Practice : Current Memberships: Federal Magistrate Judges Asuselation: Wyoming : Bar Association Clarence A. Brimmer Senior Judge Date of Birth: 1922 . Education: Michigan 1944 BA, 1947 JD 	 President Gerald Ford	N / A	 Attorney General, State of Wyoming (1971-1974); United.	N / A	 Private Practice	 Federal Magistrate Judges Asuselation: Wyoming : Bar Association Clarence A. Brimmer Senior Judge Date of Birth: 1922 . Education: Michigan 1944 BA, 1947 JD Began Service: September 26, 1975 _ Appointed By: President Gerald Ford Political, Affiliation: Republican Government: Attorney General, State of Wyoming (1971-1974); United. States Attorney, District of Wyoming, United States Department of Justice (1975)
23	39	 Claude M. Hilton	N / A	 President Ronald Reagan	N / A	 Deputy Clerk of Courts, Commonwealth of Virginia (1964-1966); Assistant Commonwealth Attorney, Commonwealth of Virginia (1967-1968); Commonwealth Attorney, Commonwealth of Virginia; Member, Planning Commission, County of Arlington, Virginia (1975-1978), Member, Police Trial Board, County of Arlington, Virginia (1980); Chairman, School Board, County of Arlington, Virginia (1984)	 Commissioner in Chancery, Circuit Court of Arlington County (1976-1985); Chief Judge, United States District Court for the Eastern District of Virginia	 Private Practice (1967-1985)	 American Association for Justice; American Bar Association; American Judicature Society; Arlington County Bar Association; Virginia State Bar; Virginia Trial Lawyers Association -
12	40	 Colleen A. Brown.	 April 10, 2000	N / A	N / A	 Assistant U.S. Trustee for the Western District of New York	N / A	 Partner, Lawrence, Werner, Kesselring, Swartout & Brown, LLP; In-house Counsel, The Canandaigua National Bank and Trust Company	 American Bar Association; National Conference of Bankruptcy Judges 
172	41	 Curtis V. Gomez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
63	42	 Cynthia Imbrogno	 1991	N / A	N / A	 Civil Rights Staff Attorney, United States District Court for	N / A	 Preston, Thorgrimson, Shidler, Gates & Ellis (1988-1990);	N / A
156	43	 Daniel R. Dominguez	 November 1, 1994 .	 President William J. Clinton	N / A	N / A	N / A	 Associate Counsel, Hector M. Laffitte Law Offices (1970-1973), Partner, Lafitte & Dominguez Law Offices (1973-1980); - Partner, Laffitte, Dominguez & Totti Law Offices (1980-1983); Partner, Dominguez & Totti Law Offices (1983-1994) Military Service: United States Army Reserve, United States Department of the Army a é . .	 American Bar Association; Association of Labor Relations Practitioners; Colegio de Abogados de Puerto Rico; Puerto Rico Chapter, Federal Bar Association
104	44	 David A. Faber	 December 27, 1991	 President Gearge H.W. Bush	N / A	N / A	N / A	N / A	 American Judicature Society; Federal Judges Association; National Association of Former United States. Attorneys; West Virginia Bar Association; The West Virginia State Bar
226	45	 David D. Dowd, Fr.,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
225	46	 David D. Dowd, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
98	47	 David J. Joel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
261	48	 David KR. Hansen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
251	49	 David Laro	N / A	 President George H.W. Bush	N / A	N / A	N / A	 Winegarden, Booth, Shedd and Laro (1970-1975); Laro & - Borgeson (1975-1986); David Laro, Attorney at Law (1986-1992); Of Counsel, Dykema Gossett PLLC (1989-1990)	 State Bar of Michigan
1	50	 David Nuffer	 May i, 1994	N / A	N / A	N / A	N / A	N / A	 Southern Utah Bar Association; State Bar of Arizona
262	51	 David R. Hansen,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
0	52	 David Sam	 1985	 President Ronald Reagan	N / A	 County Attorney, Office of the County Attorney, County of Duchesne, Utah (1966-1972); County Cornmissioner, Office of the County Commissioner, County of Duchesne, Utah (1972-1974)	 Judge, Utah District Court, Fourth Judicial District (976-1985)	 Private Practice (1963-1971); Sam & Mangan (1971-1973), Sam, Brown & Park (1973-1976) Military Service: United States Air Force (1961-1963)	 Federal District Court Judges Association; The Supreme Court Historical Society; Utah State Bar
202	53	 Delissa A. Ridgway	N / A	N / A	N / A	N / A	N / A	N / A	N / A
273	54	 Dennis Jacobs, United _	N / A	N / A	N / A	N / A	N / A	N / A	N / A
33	55	 Dennis W. Dohnal	N / A	N / A	N / A	N / A	N / A	N / A	N / A
237	56	 Diane L. Kroupa	 June 13, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	 Section of Taxation, American Bar Association; The District of Columbia Bar; Minnesota State Bar Association; National Association of Women Judges; State Bar of South Dakota
199	57	 Donald C. Pogue	N / A	N / A	N / A	N / A	N / A	N / A	N / A
36	58	 Douglas E. Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
57	59	 Edward F Shea	N / A	N / A	N / A	N / A	N / A	N / A	N / A
177	60	 Edward J. Damich	 October 22, 1998	 President William J. Clinton	N / A	 Commissioner, U.S. Copyright Office, Library of Congress,	N / A	 Associate, Hogan & Hartson LLP; Shack & Kimball, PC. - © Nonprofit: Assistant General Counsel, United States Railway Association	 Cosmos Club; The District of Columbia Bar; State :: Bar of California
140	61	 Ellen Segal Huvelle	 January 2000	 President William J. Clinton	N / A	N / A	 Associate Fudge, Superior Court for the District of Columbia (1990-1999) *	 Associate, Williams & Connolly LLP (1977-1983); Partner, Williams & Connolly LLP (1984-1990)	 American Association for Justice; American Bar Association; American Bar Foundation, American Bar Association; The Edward Bennett Williams American Inn of Court,-The American Enns of Court; The Bar Association of the District of Coiumbia; The District of - Columbia Bar; Massachusetts Bar Association, Inc.; National Association of Women Judges; Women’s Bar Association of Massachusetts
176	62	 Emily Clark Hewitt	 March 11, 2009	 President William J. Clinton	N / A	 General Counsel, United States General Services	N / A	 Associate, Hill & Barlow (1978-1985); Partner, Hill & Barlow (1985-1993); Chair, Real Estate Department, Hill & Barlow (1987-1993)	 American Bar Association; Federal Bar Association; National Association of Women Judges; Women’s Bar Association of the District of Columbia
137	63	 Emmet G. Sullivan	 June 15, 1994	 President William J. Clinton	N / A	 Government Atiorney, Criminal Division, Appellate Section,	N / A	N / A	 The District of Columbia Bar
170	64	 Enrique $. Lamoutte continwed	N / A	N / A	N / A	N / A	N / A	N / A	N / A
169	65	 Enrique S.	 2007	N / A	N / A	N / A	N / A	N / A	N / A
168	66	 Enrique S. Lamoutte	 2007	N / A	N / A	N / A	N / A	N / A	N / A
193	67	 Eric G. Bruggink	N / A	N / A	N / A	N / A	N / A	N / A	N / A
215	68	 Eugene R. Sullivan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
200	69	 Evan J. Waliach	 September 25, 1995	 President William J. Clinton	N / A	 General Counsel and Public Policy “Advisor (D-NV), Office	N / A	 Associate, Lionel Sawyer & Collins (1976-1983); Partner,	N / A
34	70	 F Bradford Stillman	 October 2000	N / A	N / A	 Assistant Commonwealth’s Attorney, Office of the wail; ivan_davis@vaed. uscourts. gov	N / A	 Associate, McGuire, Woods, Battle & Boothe LLP	N / A
152	71	 Frances Marie	N / A	N / A	N / A	N / A	N / A	N / A	N / A
181	72	 Francis M. Allegra	N / A	N / A	N / A	N / A	N / A	N / A	N / A
269	73	 Frank C. Damrell, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
270	74	 Frank C. Damrell, Jy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
280	75	 Frank H. Easterbrook,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
43	76	 Frank J. Santoro	N / A	N / A	N / A	N / A	N / A	N / A	N / A
65	77	 Frank L. Kurtz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
59	78	 Fred L, Van Sickle,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
60	79	 Fred L. Van Sickle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
95	80	 Frederick P. Stamp, Jr.	 July 30, 1990	N / A	N / A	N / A	 District Judge, United States District Court for the Northem District of West Virginia (1990-2006)	 Schrader, Stamp, Byrd, Byrum & Companion (1960-1990) Military Service: United States Army (1959-1960); United States Army : Reserve, United States Department of the Army (1960-1967) Nonprofit: Trustee, University of Richmond	 American Bar Association; American Bar : Foundation, American Bar Association; American College of Trial Lawyers; National Conference of Commissioners on Uniform State Laws; Ohio : County Bar Association; West Virginia Bar Association; The West Virginia State Bar; West Virginia Bar Foundation, Inc., The West Virginia State Bar
173	81	 George W. Cannon Jr.	 April 12, 2004	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Federal Bar Association; Rotary International, Inc.; Virgin Islands Bar Association
187	82	 George W. Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
18	83	 Gerald Bruce Lee	 October 9, 1998	 President William J. Clinton	N / A	 Virginia Appointee, Metropolitan Washington Airports : Authority {1990-1992}	 Judge, Virginia Circuit Court, 19th Judicial Cirenit (1992- 1998).	 Associate, Wiggs & Holland (1976-1977); Attorney/Partner, Wiggs & Lee (1977-1978); Attorney/Partner, Wiggs Lee & McClerklin (1978-1980); Law Offices of Gerald Bruce Lee (1980-1983); Attorney/Partner, Lee & Finch (1983-1985); Law Offices of Gerald Bruce Lee & Associates (1985-1986); Aarne rae, Cohen, Dunn & Sinclair, PC. (1986-1992)	 Alexandria Bar Association; American Bar- : Association; The George Mason American Inn of Court, The American Fong of Court; Fairfax Bar Association; National Bar Association; Old Dominion Bar Association; Virginia State Bar 
146	84	 Gladys Kessler . -	 1994.	 President WilHam J. Clinton	N / A	 Staff Attorney, National Labor Relations Board (1962-1964); Legislative Assistant (D-NJ)}, Office of Senator Harrison A. Williams, United States Senate (1964-1966); Legislative Assistant (D-NY, District 22), Office of Representative Jonathan B. Bingham, United States House of Representatives (1966-3968); Staff Attorney, Office of Labor Relations, New York City Board of Education (1969)	 Associate Justice, Superior Court of the District of Columbia . (1977-1994)	 Partner, Roisman, Kessler & Cashdan (1 969-1977)	 Frederick B. Abrahamson Memorial Foundation; American Bar Association; American Bar Foundation, American Bar Association; Judicial Administration Division, American Bar Association; American Judicature Society; The District of Columbia Bar; Emstein Institute for Science, Health and the Courts; National Association of Women Judges; National Center for State Courts
45	85	 Glen E. Conrad	 October 17, 2003	N / A	N / A	 United States Probation Office, United States Department of Justice (1975-1976)	 Magistrate Judge, United States District Court for the Western	N / A	N / A
196	86	 Gregory W. Carman	 March 1983	 President Ronald Reagan	N / A	 Councilman, Town Board, Town of. Oyster Bay, New. - ~ York (1972-1980); US. Representative (R-NY, District 3}, Office of Representative Gregory W. Carman, United States House of Representatives (1981-1983) tinitional : + ge Z * t : 2 . , : .	 Member, Judicial Coriference of the United States (1996-2003);	" Cox, Langford & Brown (1967-1969); Hudson & Creyke Term Expires: September 2011 .- assigned by the chief judge to a three-judge panel. Appeals from the a - 9.19974) 8 ( } Education: South Carolina 2010 ID | ""Court of International Trade are heard by the United States Court of Chief Judge, United States Court of International Trade {1996- 2003) { Law Clerk Isabelle Young ................000cec eens (202) 357-6572 - Appeals for the Federal Circuit. The Court is located in New York City, . "	 American Bar Association; The District of Term Expires: September 2011 : also authorized to held hearings in foreign countries. _ : — ee : Columbia Bar Judicial Assistant Shera Fitzsimmons................ (202) 357-6572 | . Sainien irene a henaee Association American Bat, cB : CaurbSeatt » American. f ai ssociation; American Bar Foundation, 
160	87	 Gustavo A. Gelpi	 August 2006	 President George W. Bush	N / A	 Att i Ri i Bumails gustav eel pi@iond usc gee orney, Puertd Rico Convention Bureau Legal Practice: Private Practice (1949-1982) Military Service: United States Army (1946-1947); Military Infelligenge United States Army Reserve, United States Department of Defense (1948) Current Memberships: American Bar Association; National Conference of Federal Trial Judges, American Bar Association; The District of Columbia Bar; Federal Bar Association; Federal Judges Association; Dwight D. Opperman Institute of Judicial Administration, New York University; Puerto Rican Bar Association - Gustavo Antonio Gelpi District Judge Date of Barth: 1965 Education: Brandeis’ 1987 BA; Suffolk 1991 JD Began Service: August 2006 Appointed By: President George W. Bush Clerkships: Law Clerk The Honorable Juan M, Pérez-Giménez, United States District Court for the District of Puerto Rico (1991-1993) 		 Private Practice (1949-1982) Military Service: United States Army (1946-1947); Military Infelligenge United States Army Reserve, United States Department of Defense (1948)	 American Bar Association; National Conference of Federal Trial Judges, American Bar Association; The District of Columbia Bar; Federal Bar Association; Federal Judges Association; Dwight D. Opperman Institute of Judicial Administration, New York University; Puerto Rican Bar Association - Gustavo Antonio Gelpi District Judge Date of Barth: 1965 Education: Brandeis’ 1987 BA; Suffolk 1991 JD Began Service: August 2006 Appointed By: President George W. Bush Clerkships: Law Clerk The Honorable Juan M, Pérez-Giménez, United States District Court for the District of Puerto Rico (1991-1993) Government: Assistant Public Federal Defender (1993-1996); Special Counsel, United States Sentencing Commission (1996); Assistant to the Attorney General (1997); Deputy Attorney General (1997-1999); Solicitor General of Puerto Rico (1999-2000) / Judicial: Magistrate Judge, United States District Court for the District of Puerto Rico (2001-2006) Legal Practice: McConnell Valdés Law Firm (2001) 
213	88	 H. F Gierke	N / A	N / A	N / A	N / A	N / A	N / A	N / A
231	89	 Harold A. Baker	N / A	N / A	N / A	 Senior Counsel, Presidential Commission on the Central	N / A	 Partner, Wheat, Hatch, Corazza & Baker (1960-1978) Military Service: United States Navy (1951-1953)	 American Bar Association; American College of Trial Lawyers; Champaign County Bar Association; Illinois State Bar Association United States Tax Court 400 Second Street, NW, Washington, DC 20217 Tel: (202) 521-0700 Internet: wwwustaxcourt.gov Number of Judgeships: 19 The United States Tax Court exercises jurisdiction as provided in title 26 of the U.S. code over matters involving Federal taxation, providing a forum in which taxpayers may dispute determinations made by the Internal Revenue Service, The court is composed of 19 judges appointed to 15-year terms by the President with the advice and consent of the Senate; senior judges; and special trial judges (appointed by the Chief Fudge and authorized by statute to decide particular categories of cases), Court proceedings take place on the record and are open to the public, Decisions by the court are generally appealable to the United States Courts of Appeals serving the geographic area in which the individual taxpayer resides or the corporate taxpayer has its principle place of business.
242	90	 Harry Allen Haines	N / A	N / A	N / A	N / A	N / A	N / A	N / A
138	91	 Henry Harold Kennedy, Jr.	 October 1997	 President William J, Clinton	N / A	 Assistant United States Attorney, District of Columbia, United States Attorney’s Office, United States Department of Justice, Gerald Ford Administration (1973-1976)	 United States Magistrate, United States District Court for the	N / A	 American Bar Association; The American Law Institute; The Bar Association of the District of Cohimbia; The District of Columbia Bar; National Bar Foundation, National Bar Association
245	92	 Herbert L. Chabot	 April-3, 1978	 President Jimmy Carter	N / A	 Associate, Joint Committee on Taxation, United States	N / A	N / A	N / A
246	93	 Howard A. Dawson, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
103	94	 Irene Cornelia Berger	N / A	N / A	N / A	N / A	N / A	N / A	N / A
10	95	 J. Garvan Murtha.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
83	96	 J. Richard Creatura ©	N / A	N / A	N / A	N / A	N / A	N / A	N / A
110	97	 J.P Stadtmueller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
47	98	 Jackson L. Kiser	N / A	N / A	N / A	N / A	N / A	N / A	N / A
159	99	 Jaime Pieras, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
274	100	 James B. Loken,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	101	 James C. Cacheris	N / A	N / A	N / A	N / A	N / A	N / A	N / A
224	102	 James C. Cacheris,	 1987	 President Ronald Reagan	N / A	N / A		 Partner, Hunton & Williams LLP (1969-1987) “” Mititary Service: United States Navy (1961-1966) Academic: Lecturer, Law School, The George Washington University (1983-1984) Govemment: Assistant Corporation Counsel, Commonweaith of Virginia (1960-1962} Judicial: Judge, Virginia Circuit Court, 19th Judicial Circuit (1971-1981); Judge, Alien Terrorist Removal Court 	 Foreign Intelligence Surveiliance Court Statf Law Clerk Tyler MeGaughey........................ (703) 299-2114 Began Service: 2010 ‘ , E-mail: tyler_megaughey@vaed,uscourts.gov Law Clerk Benjamin Sachs......................... (703) 299-2314 Began. Service: 2010 ‘ E-mail: benjamin_sachs@lvaed uscourts.gav Permanent Law Clerk Erica Petri..................... (703) 299-2114 E-mail: erica_petri@vaed.uscourts.gov
28	103	 James C. Cacheris, Adlen	 1987	 President Ronald Reagan	N / A	N / A		 Partner, Hunton & Williams LLP (1969-1987) “” Mititary Service: United States Navy (1961-1966) Academic: Lecturer, Law School, The George Washington University (1983-1984) Govemment: Assistant Corporation Counsel, Commonweaith of Virginia (1960-1962} Judicial: Judge, Virginia Circuit Court, 19th Judicial Circuit (1971-1981); Judge, Alien Terrorist Removal Court 	 Foreign Intelligence Surveiliance Court Statf Law Clerk Tyler MeGaughey........................ (703) 299-2114 Began Service: 2010 ‘ , E-mail: tyler_megaughey@vaed,uscourts.gov Law Clerk Benjamin Sachs......................... (703) 299-2314 Began. Service: 2010 ‘ E-mail: benjamin_sachs@lvaed uscourts.gav Permanent Law Clerk Erica Petri..................... (703) 299-2114 E-mail: erica_petri@vaed.uscourts.gov
46	104	 James C. Turk	N / A	N / A	N / A	N / A	N / A	N / A	N / A
96	105	 James E. Seibert	 1985	N / A	N / A	N / A	N / A	 Seibert & Kasserman, LC (1969-1999)	N / A
117	106	 James E. Shapiro	N / A	N / A	N / A	N / A	N / A	N / A	N / A
71	107	 James L. Robart	N / A	N / A	N / A	N / A	N / A	N / A	N / A
80	108	 James P. Donohue	N / A	N / A	N / A	N / A	N / A	N / A	N / A
64	109	 James P. Hutton	 January 2008	N / A	N / A	N / A	N / A	N / A	N / A
13	110	" James R. Spencer """	 1986 :	 President Ronald Reagan	N / A	 Assistant United States Attorney, Eastern District of Virginia,	N / A	 Staff Attorney, Atlanta Legal Aid Society (1974-1975) Military Service: United States Army (1975-1978); United States Army Reserve, United States Department of the Army (1981-1986)	 American Bar Association, The Bar Association of the District of Columbia; The District of Columbia Bar; Old Dominion Bar Association; Richmond Bar Association; State Bar of Georgia; Virginia State Bar
147	111	 James Robertson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
235	112	 James S. Halpern	N / A	N / A	N / A	N / A	N / A	N / A	N / A
198	113	 Jane A. Restani	N / A	N / A	N / A	N / A	N / A	N / A	N / A
275	114	 Jane A. Restani, United	N / A	N / A	N / A	N / A	N / A	N / A	N / A
157	115	 Jay A. Garcia-Gregory	 August 1, 2000	 President William J. Clinton	N / A	N / A	N / A	 Associate, Fiddler Gonzalez & Rodriguez, PS.C. Military Service: United States Navy Reserve (1962-1964)	 American Judicature Society; The District of Columbia Bar; Federal Bar Association; Puerto Rico Chapter, Federal Bar Association; Federal Circuit Bar Association; Federal Judges Association; Hispanic National Bar Association.
17	116	 Jerome B. Friedman	 November 25, 1997	 President William J. Clinton	N / A	N / A	 Judge, Virginia Beach Juvenile & Domestic Relations District Court (1985-1991); Judge, Virginia Beach Cireuit Court (1991-1997)	 Associate, Steingold & Steingold {1970-1971}; Associate, Shapero, Levine & Abraham (1971); Associate, Shapero & Levine (1971); Partner, Shapero, Levine & Friedman (1972-1974); Partner, Levine & Friedman (1974-1982); Partner, Pender & Coward (1983-1985)	 Federal Bar Association; Federal Judges Association; The Virginia Bar Association; Virginia State Bar
153	117	 Joaquin Vv. E.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
7	118	 Joel T. Marker	 July 9, 2016	N / A	N / A	N / A	N / A	N / A	N / A
21	119	 John A. MacKenzie,	N / A	N / A	N / A	N / A	N / A	 Associate, McGuire Woads LLP (1989-1996); Partner,	N / A
78	120	 John C. Coughenour	N / A	N / A	N / A	N / A	N / A	N / A	N / A
123	121	 John C. Shabaz	 1992 Term Expires: January 21, 2016 Clerkships: Judicial Law Clerk The Honorable Barbara Crabb, United States District Court for the Western District of Wisconsin (1983-1984) Government: Trial Attorney, United States Department of Justice {1984-1986}; Assistant United States Attorney, Northern District of Illinois, United States Department of Justice (1986-1990) Legal Practice: Associate, Michael, Best & Friedrich (1990-1992) John C. Shabaz Senior Judge “Date of Birth; 1931 Education: Marquette 1957 LLB; Wisconsin 1999 BS 	 President Ronald Reagan	N / A	 Trial Attorney, United States Department of Justice	N / A	 Associate, Michael, Best & Friedrich (1990-1992) John C. Shabaz Senior Judge “Date of Birth; 1931 Education: Marquette 1957 LLB; Wisconsin 1999 BS Began Service: January 20, 2009 Appointed By: President Ronald Reagan	 Dane County Bar Association; State Bar of Wisconsin 
142	122	 John D. Bates	 December 20, 2001 .	 President George W. Bush	N / A	 Assistant U.S. Attomey, District of Columbia District,	N / A	 Associate, Steptoe & Johnson LLP (1977-1980); Partner, Milier & Chevalier (1998-2001) Fs : s Military Service: United States Army (1968-1971)	 The District of Columbia Bar; Maryland State Bar Association, Inc, 
259	123	 John F. Dean	.1994	N / A	N / A	 Office of Chief Counsel, Internal Revenue Service, United	N / A	N / A	N / A
194	124	 John FP Wiese	N / A	N / A	N / A	N / A	N / A	N / A	N / A
260	125	 John G. Heyburn II,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
272	126	 John Glover Roberts,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
11	127	 John M. Conroy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	128	 John M. Facciola	 August 18, 1997	N / A	N / A	 Assistant United States Attorney, District of Columbia,	N / A	 Associate and Partner, Wilkinson, Cragun & Barker (1974-1982)	 American Bar Association; American Bar Foundation, American Bar Association 
232	129	 John O. Colvin j	 1988	 President Ronald Reagan	N / A	 Associate, Office of the Chief Counsel, United States Coast _	N / A	N / A	 Federal Bar Association Ba Clerk Nils Cousin. .........2...0.......0.00005 (202) 521-0688 ‘Began. Service: 2007 ‘Law Clerk Scott Garrison .........0 0000002 ce (202) 521-0688 ‘Atfomey Advisor Jonathan D. Grossberg savewnay Sees (202) 521-0688 Chambers Administrator Bernice Willlams...........-.. (202) 521-0688
93	130	 John Preston Bailey	 March 22, 2007	 President George W. Bush	N / A	 Assistant Prosecuting Attorney, Ohio County, West Virginig	N / A	 Attomey, Bailey, Riley, Buch & Harman, L.C. (1978-2007)	N / A
