	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
179	14	 (recalled) Richard T.	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
388	15	 (recalled) Robert L.	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
67	16	 (recalled) —— Ww.	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
262	17	 A. Bruce Campbell	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
84	18	 A. Howard Matz	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
392	19	 A. Say Cristol	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
360	20	 Adalberto Jordan	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
284	21	 Alan H.W. Shiff_ .	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
210	22	 Alan Jaroslovsky	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
139	23	 Alan M. Ahart	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
357	24	 Alan S. Gold.	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
283	25	 Albert S. Dabrowski	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
107	26	 Alicemarie H. Stotler	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
128	27	 Alicia G. Rosenberg	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
266	28	 Alvin W. Thompson	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
381	29	 Andrea M. Simonton	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
95	30	 Andrew J. Guilford	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
113	31	 Andrew J. Wistrich	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
377	32	 Ann E. Vitunac	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
295	33	 Anne C, Conway	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
329	34	 Anthony E. Porcelli	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
233	35	 Anthony J. Battaglia	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
151	36	 Anthony W. Eshii .	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
117	37	 Arthur Nakazato	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
212	38	 Arthur S, Weissbrodt	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
77	39	 Audrey B. Collins	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
73	40	 Audrey R. Evans	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
236	41	 Barbara L. Major	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
379	42	 Barry L. Garber	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
133	43	 Barry Russell	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
378	44	 Barry S. Seltzer	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
217	45	 Barry Ted Moskowitz	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
74	46	 Ben T. Barry	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
75	47	 Ben T. Barry,	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
241	48	 Bernard G. Skomali .	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
199	49	 Bernard Zimmerman	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
39	50	 Bernardo P. Velasco	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
64	51	 Beth Deere	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
255	52	 Boyd N. Boland	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
294	53	 Brendan L. Shannon	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
57	54	 Brian Stacy Miller	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
396	55	 C. Ashley Royal	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
116	56	 Carla M. Woehrle	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
334	57	 Caryl E. Delano	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
149	58	 Catherine E. Bauer	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
333	59	 Catherine Peek.	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
239	60	 Cathy Ann Bencivengo	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
364	61	 Cecilia M. Altonaga	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
307	62	 Charlene Edwards	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
215	63	 Charles Daniel	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
52	64	 Charles G. Case Wi	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
185	65	 Charles R. Breyer	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
40	66	 Charles R. Pyle	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
390	67	 Chris M	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
82	68	 Christina A. Snyder	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
248	69	 Christine M. Arguello	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
268	70	 Christopher F Droney	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
292	71	 Christopher S. ©	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
25	72	 Cindy K. Jorgenson	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
400	73	 Claude W. Hicks,	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
183	74	 Claudia A. Wilken	Began Service: February 2, 2004	N / A	N / A	N / A	N / A	N / A	Current Memberships: Alabama State Bar; State Bar of Georgia. Staff : Law Clerk Danielle Dillard ...........0...000.,..008. (251) 694-4548 Began Service: 2007 Term Expires: October 2010 E-mail: danielle_dillard@alsduscourts.gov Career Law Cierk Rosemary Cole............:....... (251) 694-4545
