	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
364	12	 A. Jay Cristo!	 April 1985	N / A	N / A	 Special Assistant to the Attorney Genéral for Legislative	N / A	 Partner, Cristol, Mishan & Sloto (and predecessor firms) (1959-1985) Military Service: United States Naval Reserve (1951-1988)	 American Bankruptcy Institute; American Bar’ Association; American Coltege of Bankruptcy; Dade Coiinty Bar ~* Assosiations The Florida Bar; National Conference of ankrugtey Judges
334	13	 Adalberto Jordan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
243	14	 Alan H. Nevas	 October 17, 1985	 President Ronald Reagan	N / A	 Member, Board of Finance, Town of Westport, Connecticut (1962-1976); State Representative, Connecticut General Assernbly (1971-1977); Member, State Efections Enforcement Commission, State of Connecticut (1980-1981); United States Attorney, District of Connecticut, United States Department of Justice (1981-1985); Member, Attorney Generals Advisory Committee, Office of the Attorney General, United States Department of Justice (1983-1984)	 Justice of the Peace, State of Connecticut (1976-1981)	 Partner, Nevas, Nevas & Rubin (1954-1981) Military Service: United States Army (1952-1954)	 Federal Fudges Association
252	15	 Alan H. W.. Shiff	N / A	N / A	N / A	N / A	 Chief Judge, U.S Bankruptcy Court for the District of Connecticut	N / A	N / A
399	16	 Alan J. Baverman	 February 1, 2001	N / A	N / A	N / A	N / A	 Kadish & Kadish, PC. (1983-1986); Chilivis & Grindler (1986-1989); Alan J. Baverman, P.-C. (1989-2001)	 American Bar Association; Atlanta Bar Association; Federal Magistrate Judges Association; State Bar of Georgia
176	17	 Alan Jaroslovsky	N / A	N / A	N / A	N / A	N / A	N / A	N / A
332	18	 Alan S. Gold	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	19	 Alan.M. Ahart	N / A	N / A	N / A	N / A	N / A	N / A	N / A
251	20	 Albert Ss.	 1993	N / A	N / A	 Attorney, United States. Depiartment of Justice (1970-1973);	N / A	N / A	N / A
244	21	 Alfred Vincent Covello	 September 2, 1992	 President George H.W. Bush	N / A	N / A	 Justice of the Peace, State of Connecticut (1973-1974); Judge, Connecticut Circuit Court (1974-1975); Judge, Connecticut Court of Common Pleas (1975-1978); Judge, Connecticut Superior Court (1978-1992); Justice, Connecticut Supreme Court (1987-1992); Chief Judge, United States District Court for the District of Connecticut (1998-2003) ,	 Partner, Bieluch, Barry & Covello (1960-1964); Partner, Gross, Hyde & Williams (1964-1974) Military Service: United States Army (1955-1959)	 American Bar Association; American Bar Foundation, American Bar Association; Connecticut Bar Association; Federal Judges Association; Hartford County Bar
44	22	 Alicemarie H. Stotler	 1984	 President Ronald Reagan	N / A	 Deputy District Attorney, County of Orange, California (1967-1973)	 Judge, Orange County Municipal Court (1976-1978); Judge, California Superior Court, Orange County (1978-1983)	 Partner, Stotker & Stotler (1973-1976)	 American Bar Association; California Judges Association; Federal Fudges Association; National Association of Women Judges; Orange County Bar Association (CA); Orange County Trial Lawyers Association
98	23	 Alicia G. Rosenberg	 March 2007	N / A	N / A	N / A	N / A	N / A	N / A
321	24	 Allan WN. Kornblum	 May 2003	N / A	N / A	N / A	N / A	N / A	N / A
234	25	 Alvin W. Thompson _	 October 31, 1994 .	 President William 3. Clinton	N / A	N / A	N / A	 Associate then Partner, Robinson & Cole (1978-1994)	N / A
353	26	 Andrea M. Simonton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
63	27	 Andrew J. Guilford	N / A	N / A	N / A	N / A	N / A	N / A	N / A
79	28	 Andrew J. Wistrich,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
266	29	 Anne C. Conway	 1992	 President George H.W. Bush	N / A	N / A	N / A	N / A	N / A
201	30	 Anthony J. Battaglia	 November 15, 1993	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Federal Bar Association; Federal Magistrate Fudges Association; San Diego County Bar Association; San Diego County Judges Association
121	31	 Anthony W. Ishii	N / A	N / A	N / A	N / A	N / A	N / A	N / A
304	32	 Arthur B. Briskman	 1993	N / A	N / A	 Chief Counsel and Staff Director, Subcommittee on Jurisprudence and Governmental Relations, Committee on the Indiciary, United States Senate (1979-1981); Chief Minority. Counsel, Subcommittee. oa Courts, Committee on the Judiciary, United States Senate (1985)	 Associate Judge, Mobile Municipal Court (1977-1979); Municipai Fudge, City of Chicksaw (1978-1979}; Barikruptcy Judge, United States Bankruptcy Court for the Southern District of Alabama (1985-1993)	 Partner, Perloff, Reid. & Briskman (1973-1979)	N / A
83	33	 Arthur Nakazato	N / A	N / A	N / A	N / A	N / A	N / A	N / A
179	34	 Arthur S. Weissbrodt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
46	35	 Audrey B. Collins	N / A	N / A	N / A	N / A	N / A	N / A	N / A
35	36	 Audrey R. Evans	 February 19, 2002	N / A	N / A	 Member, State Board of Law Examiners, State of Arkansas.	N / A	 Wright, Lindsey & Jennings, LLP (1985-1990); Partner, Lax, Vaughn, Evans & Fortson, PA (1991-2001)	 American Bankruptcy Institute; American Bar Association; American College of Bankruptcy, Arkansas Association of Women Lawyers; Arkansas Bar Association; Debtor-Creditor Bar Association of Central Arkansas; National Conference of Bankruptcy Judges; Pulaski County Bar Association
204	37	 Barbara L. Major	N / A	N / A	N / A	N / A	N / A	N / A	N / A
351	38	 Barry L. Garber	 September 13, 1991	N / A	N / A	 Assistant State Attorney, Dade County, State of Florida	N / A	 Partner, Garber & Chadroff (1959-1972); Sole Practitioner (1972-1974), Partner, Garber & Buoniconti (1974-1984); Partner, Dubbin, Berkman, Garber & Bloom (1986-1991)	 American Bar Association; The American Inns of Court; Federal Bar Association; The Florida Bar
102	39	 Barry Russell	 September 1974. | :	N / A	N / A	 Estate & Gift Tax Examiner, California, United States Department of the Treasury (1966-1967); Deputy Public Defender, Office of the Public Defender, County of Los Angeles, California (1967-1970); Assistant United States Attorney, Central District of California, United States Department of Justice (1970-1974)	 Fudge, United States Bankruptcy Appellate Panel of the Ninth ~	N / A	 American Bankruptcy Institute; American College of Bankruptcy; Federal Bar Association; Los Angeles County Bar Association .
350	40	 Barry S. Seltzer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	41	 Barry Ted Moskowitz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
38	42	 Ben T. Barry	 April 2007	N / A	N / A	N / A	N / A	N / A	N / A
167	43	 Bernard Zimmerman	 November 21, 1995	N / A	N / A	 Assistant, Office of the State Public Defender, State of	N / A	N / A	N / A
12	44	 Bernardo P. Velasco	 September 29, 2000	N / A	N / A	 Assistant Federal Public Defender, United States District - Court for the District of Arizona (1976-1982)	 Judge, Arizona Superior Court (1985-2000)	" Legal Aid Society (1974-1975); Haralson, Kinerk & "" Morey (1983-1984) Military Service: Inactive United States Army Reserve, United States Department of the Army (1971-1979)"	 Arizona Judges Association; Arizona Minority Bar Association; National Wild Tarkey Federation; Pima County Bar Association; State Bar of Arizona
34	45	 Beth Deere	 January 8, 2007	N / A	N / A	N / A	N / A	N / A	N / A
384	46	 Beverly B. Martin	 August 4, 2000	 President William J. Clinton	N / A	 Assistant Attorney General, Office of the Attorney General,	N / A	N / A	N / A
222	47	 Boyd N. Boland. .	 February 2000	N / A	N / A	N / A	N / A	 Holme Roberts & Owen, LLP (1981-1984); Holme Roberts & Owen, LLP (1985-2000)	 American Intellectual Property Law Association; The American Law Institute
265	48	 Brendan L. Shannon	 2006	N / A	N / A	N / A	N / A	N / A	N / A
29	49	 Brian Stacy Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
371	50	 C. Ashley Royal	 December 28, 2001	 President George W. Bush	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Partner, Howard, Howard & Royal (1976); Public Defender,	N / A
396	51	 C. Christopher Hagy	 June 1, 1998	N / A	N / A	N / A	N / A	 Associate, Proskauer, Rose, Goetz & Mendelsohn (967-1968); Associate then Partner, Sutherland, Asbill & Brennan (1969-1998)	 Atlanta Bar Association; The District of Columbia Bar Association; The New York State Bar Association; State Bar of Georgia.
408	52	 C. Ray Mullins	 February 29, 2000	N / A	N / A	N / A	N / A	 Cooper Straub Walinski & Cramer(1982-1987); Kilpatrick Stockton (1987-2000)	 American Bankruptcy Institute; Commercial Law League of America; National Conference of Bankruptcy Judges; Southeastern Bankruptcy Law Institute
82	53	 Carla M. Woehrle	 June 10, 1996	N / A	N / A	N / A	N / A	N / A	N / A
78	54	 Carolyn Turchin	 September 3, 1991.	N / A	N / A	 Deputy City Attorney, Office of the City Attorney, City of |	N / A	N / A	N / A
309	55	 Catherine Peek	N / A	N / A	N / A	N / A	N / A	N / A	N / A
207	56	 Cathie Ann Bencivengo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
338	57	 Cecilia M. Altonaga	 May 2003	 President George W. Bush	N / A	 Assistant County Attorney, Office of the County Attorney, County of Miami-Dade, Florida (1988-1996)	 County Court Judge, Miami-Dade County (1996-1999); Circuit	N / A	N / A
383	58	 Charles 4. Pannell, Jr.	 December 1, 1999	 President William J. Clinton	N / A	 Assistant United States Attorney, Northern District of Georgia, United States Attorney’s Office, United States Department of Justice (1971-1972); District Attorney, Copasaigt Judicial Circuit, State of Georgia (1977-1979)	 Fudge, Superior Court, Conasauga Circuit (1 ayaa	 Pittman & Kinney Law Firm (1972-1976) Mititary Service: Colonel, JAG United States Army Reserve, United States Department of the Army .	 State Bar of Georgia
387	59	 Charles A. Moye, Jr.	 1970	 President Richard M. Nixon	N / A	N / A	N / A	 Associate then Partner, Gambrell, Russell, Moye & Killorin (and predecessor firms) (1943-1970) :	 American Bar Association; Américan Bar | i Foundation, American Bar Association; American Judicature Society; The i American Law Institute; Atlanta Bar Association; Lawyers Club of Atlanta; State Bar of Georgia ‘
22	60	 Charles G. Case lf	 1994	N / A	N / A	N / A	N / A	N / A	N / A
154	61	 Charles R. Breyer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
14	62	 Charles R. Pyle	 June 28, 2002 :	N / A	N / A	 Assistant, Office of the County Attorney, County of Pima,	N / A	 Southern Arizona Legal Aid (1977-1987)	 Federal Bar Association; Pima County Bar Association
358	63	 Chris M. McAliley	, March 25, 2604	N / A	N / A	N / A	N / A	N / A	N / A
49	64	 Christina A. Snyder	 November 24, 1997	 President William J, Clinton	N / A	N / A	N / A	 Partner, Corinblit & Seltzer (1994-1998); Partner, Katten,	N / A
217	65	 Christine M. Arguello	N / A	N / A	N / A	N / A	N / A	N / A	N / A
236	66	 Christopher F Droney	 September 22, 1997	 President William J. Clinton	N / A	N / A	 Connecticut Law Review	 Associate, Day, Berry & Howard (1979-1981); _- Associate, Buckley & Santos PC (1981-1984); Associate; Reid & Riege PC (1984-1994); Vice President and Stockholder, Reid & Riege PC (1987-1994) :	 Federal Bar Council
140	67	 Christopher M.	 February 1988 ,	N / A	N / A	N / A	N / A	N / A	N / A
263	68	 Christopher S.	 2006	N / A	N / A	N / A	N / A	N / A	N / A
2	69	 Cindy K. Jorgenson	 March 15, 2002	 President George W. Bush _.	N / A	 Deputy County Attorney, Office of the County Attorney, County of Pima, Arizona (1977-1986); Assistant United States Attomey, District of Arizona, Office of the United States Attorney, United’ States. . Department of Justice (1986-1996) ; :	 Judge, Arizona Superior Court, Pima County (1996-2002)	N / A	N / A
381	70	" Clarence Cooper"" ”"	 May 9, 1994	 President William J. Clinton	N / A	 Assistant District Attorney, Office of the District Attorney, State of Georgia (1968-1975) “	 Judge, Atlanta Municipal Court (1975- -1980); Judge, Georgia , Superior Court, Fulton County ( 1980-1990); Judge, Georgia Court of. Appeals (1990-1993}	" Atlanta Legal Aid Society a 967- 1968)"" Military Service: United States Army (1968-1970)"	 American Bar Association; Atlanta Bar Association; Federal Bar Association; Gate City Bar Association; Lawyers Club of Atlanta; National Bar Association; Old War Horse © Lawyers’ Chub; State Bar of Georgia 
372	71	 Claude W. Hicks,	 1986	N / A	N / A	N / A	 Magistrate Judge, United States District Court for the Middle District of Georgia (1983-1986) . .	 Private Practice (1970-1986) Military Service: United States Army: Reserve, United States Department of the Army (1967-1975)	 Macon Bar Association; State Bar of Georgia -
151	72	 Claudia A. Wilken	 December 1993	 President William J. Clinton	N / A	N / A	 Magistrate Judge, United States District Court for the Northern	N / A	N / A
370	73	 Clay D. Land	 December 28, 2001	 President George W. Bush	N / A	 State Senator, Georgia General Assembly (1995-2000)	N / A	 Associate, Hatcher, Stubbs, Land, Hollis & Rothschild, LLP (1985-1989); Partner, Hatcher, Stubbs, Land, Hollis & Rothschild, LLP (1989-1990); Parmer, Buchanan & Land, LLP (1990-2001)	 American Bar Association; Columbus Bar Association; State Bar of Georgia
72	74	 Consuelo B. Marshall	 September 30, 1980	 President Jimmy Carter	N / A	 Deputy Attorney, City of Los Angeles, California’ (1962.-1967) _ mo :	 Commissioner, California Superior Court, Juvenile Court Division, Los Angeles County (1970-1976); Judge, Los Angeles County Municipal Court, Inglewood Judicial District (1976-1977); Judge, California Superior. Court, Los Angeles County (1977-1980)	 Cochran, Atkins & Evans {1968-1970}	 American Bar Association; Association of Business Trial Lawyers; California Women Lawyers; International .. Association of Women Judges; Los Angeles County Bar Association; State Bar of California . :
60	75	 Cormac J. Carney	 April 30, 2003	 President George W. Bush	N / A	N / A	 Judge, Superior Court of California, County of Orange | (2001-2003)	 Latham & Watkins (I987-1991); Associate/Partner,	N / A
223	76	 Craig B. Shaffer	 January 18, 2001	N / A	N / A	 United States Department of Justice (1983-1991)	N / A	 Dufford & Brown, PC. (1991-1999); Giles, O’ Keefe,	N / A
135	77	 Craig M. Kellison	N / A	N / A	N / A	N / A	N / A	N / A	N / A
161	78	 D. Lowell Jensen	 1986	 President Ronaid Reagan	N / A	 Deputy District Attorney, County of Alameda, California .	N / A	N / A	N / A
138	79	 Dale A. Drozd	N / A	N / A	N / A	N / A	N / A	N / A	N / A
188	80	 Dana M. Sabraw	N / A	N / A	N / A	N / A	N / A	N / A	N / A
329	81	 Danie! T. K. Hurley	 April 1, 1994	 President William J. Clinton	N / A	 Assistant County Solicitor, County of Palm Beach, Florida (1970-1973); Executive Assistant State Attorney, 15th Fudicial Circuit of Florida, State of Florida (1973-1975)	 Judge, West Palm Beach County Court (1975-1977); Judge,	N / A	 ‘American Bar Association: The District of Columbia Bar Association: The Florida Bar; Paim Beach County Bar .. Association; State Bar of California
292	82	 David A. Baker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
3	83	 David C. Bury. ;	 March 29, 2002	 President George W. Bush .	N / A	N / A	N / A	 Associate, Robertson: & Fickett, PC. (1967-1971): Partner,	N / A
4	84	 David G. Campbell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	85	 David K. Duncan	 June 14, 2001	N / A	N / A	 Assistant United States Attorney, United States Department	N / A	 Associate, Meyer, Hendricks, Victot, Osborn & Maledon; Partner, Osborn Maiedon. (1995-1997)	 American Bar Association, Arizona Women Lawyers Association; Federal Bar Association; Maricopa County Bar Association
103	86	 David N. Naugle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
52	87	 David O. Carter	 October 22, 1998	 President William J. Clinton	N / A	 Assistant District Attorney, County of Orange, California (1972-1981)	" Judge, Orange County Municipal Court, West (1981-1982); Judge, Orange County Municipal Court, South (1982); Judge, California Superior Court, Orange County (1982-1998) Military Service: United States Marine Corps (1967-1969) Current Memberships: Orange County Bar Association (CA) Staff Law Clerk Damion Robinson Education: UCLA JD Law Clerk Ryan Taylor... 22.20.00 0000 00. c cece cea ee (714) 338-3771 Education: Harvard JD Deputy Court Clerk Kristee Hopkins ................. (714) 338-4543 E-mail: kristee_hopkins@cacd.uscourts.gov beet cuueeeevebeceyas (714) 338-3770 Fall 2008 © Leadership Directories, Inc. Judicial Yellow Book Education: Columbia 1965 AB; Harvard 1968 Jp. United States District Court for the Central District of California 117 aicial: Administrative Assistant Linda Enneman....... (714) 338-4545 Ridicial: "" o jambers of District Judge Gary A. Feess ward R. Roybal Federal Building, 255 East Temple Street, ite-730, Los Angeles, CA 90012 ‘ (213} 994-0733 Fax: (213) 894-2615 email: gary _feess@cacd.uscourts. gov ; Gary A. Feess District Judge “pate of Birth: 1948. ‘Bducation: Ohio. State 1970 BA; UCLA 1974 Jp “Bezan Service: September 7, 1999 : “Appointed By: President William J. Clinton “Government: Assistant United States Attorney, United States Attornéy’s Office, United States District Court for the Central District of California “C1979- -1987); Chief Assistant, United States Attorney’s Office, United States District Court for the Central District of California (1988-1989), -Joterim United States Attorney, Central District of California, United States Attorney’s Office, United States Department of Justice (1989) “"		 Orange County Bar Association (CA) 
48	88	 Dean D. ‘Pregerson | |	 August i, 1996	 President William J. Clinton	N / A	 Parole Hearing Officer, Department of Corrections and	N / A	 Partner, Pregerson & Pregerson (1978); Sole Practitioner	N / A
133	89	 Dennis L. Beck	N / A	N / A	N / A	N / A	N / A	N / A	N / A
180	90	 Dennis Montali	N / A	N / A	N / A	N / A	N / A	N / A	N / A
245	91	 Dominic J. Squatrito	 October 6, 1994	 President William J, Clinton	N / A	 Counsel, Housing Authority, Town of Manchester,	N / A	 Bayer & Phelon (and successor firms) (1966-1994)	 American Bar Association; Connecticut Bar Association; Federal Judges Association; Hartford County Bar: Manchester Bar Association
326	92	 Donald L. Graham	 October 1991	 President George H.W, Bush	N / A	 Assistant U.S. Attorney, Florida - Southern Thistrict, Executive Office for United States Attorneys, United States Department of Justice (1979-1983)	 President, District Judges Association for the Eleventh Circuit (2002-2004)	 Founding Partner, Raskin & Graham, P.A. (1983-1991) Law Clerk Cody Kleber .....0.0.0000..0.. cc cceeeaaee (305) 523-5110 ’ ead Military Service: Active Duty Judge Advocate General’s Corps, United Law Clerk Mariela Martinez-Cid .................... (303) 523-5110 States Ar “EfuontionsWalefO0GID tates Army (1974-1979); United States Arniy Reserve, United States Law Clerk Adam Shipley.....0...0..0-.--0c 0000002. (305) 523-5110 Department of the Army (1981-1999)	 American Association for Justice; American Courtroom Deputy Shirley Christie. ....... 0.0.0.2... (305) 523-5110 Bar Association; Council of Florida Bar Presidents; Dade County Bar . Association; District Judges Association of the Eleventh Circuit; Federal Bar Association; The Florida Bar; National Association of Criminal Defense Lawyers; National Bar Association; Wilkie D, Ferguson, Jr. Bar Association
331	93	 Donald M. Middlebrooks	 July 28, 1997	 President Wiiliam J. Clinton	N / A	 Governmental Assistant, Assistant General. Counsel and	N / A	 Askerman, Senterfitt & Hidson (1973-1974); Associate, Steel Hector & Davis (1977-1979); Director, Florida Legal Service, Inc. (1977-1979); Equity Partner, Steel, Hector & Davis (1979-1997); President, Florida Legal Services, Inc. (1980-1981); Director, Volunteer Lawyers Resource Center, Inc. (1988-1992); Director, Florida Bar Children’s Fund, Inc. (1989-1997) Military Service: United States Army (1972-1979)	 American Bar Association; American Bar Foundation, American Bar Association; American Judicature Society; Dade County Bar Association; The Florida Bar; Palm Beach County Bar Association ,
249	94	 Donna F Martinez	 February 8, 1994 :	N / A	N / A	 Assistant Cotporation Counsel, Office of the Corpora!	N / A	N / A	 The American Inns of Court; Connecticut Bar Association; Federal Magistrate Fudges Association
297	95	 Douglas N. Frazier	N / A	N / A	N / A	N / A	N / A	N / A	N / A
395	96	 E. Clayton Scofield IH	N / A	N / A	N / A	N / A	N / A	N / A	N / A
5	97	 Earl H. Carro !	N / A	N / A	N / A	N / A	N / A	N / A	N / A
136	98	 Edmund F Brennan	 August 21, 2006 © ~	N / A	N / A	 Defensive Civil Litigation Chief, Civil Division, California -	N / A	N / A	N / A
17	99	 Edward C. Voss III	N / A	N / A	N / A	N / A	N / A	N / A	N / A
175	100	 Edward D. Jellen	 1987	N / A	N / A	N / A	N / A	 Jellen & Holman (1978-1982); Partner, Jellen & Associates (1982-1987)	 Rotary Club of Cakland, Rotary International, Inc.
129	101	 Edward J. Garcia	 1984	 President Ronald Reagan	N / A	 Deputy District Attorney, County of Sacramento, California (1959-1969); Chief Deputy District Attorney, County of Sacramento, California (1969-1972)	 Judge, Sacramento County Municipal Court (1972-1984) Military Service: United States Army Air Corps (1946-1949) Current Memberships: California Judges Association; Sacramento County Bar Assocaition Statf Career Law Clerk Laurie Richardson ................. (916) 930-4225 -Education: Drake 1986 JD . Judicial Assistant/Courtroom Deputy Colleen Lydon... . . (9146) 930-4225 Staff Law Clerk Joseph Fruel......0...00.0...... 000000 ee (916) 930-4104 Term Expires: August 2009 Law Clerk Justin Mates .........00000.0.2.20.0 02005 (916) 930-4104 Term Expires: August 2009 Career Law Cierk Breann Moebius .................. (916) 930-4236 Courtroom Deputy Karen Kirskey-Smith .............. (916) 930-4234 Judicial Assistant Judy Magers....................,. (916) 930-4230 Fall 2008 © Leadership Directories, Inc. Judicial Yellow Book United States District Court for the Eastern District of California 135 pambers of Senior Judge Lawrence K. Karlton “oy I Street, 15th Floor, Suite 230, Sacramento, CA 95814 “el: (916) 930-4130 Fax: (916) 491-3905 awrence K.. Karfton senior Judge Date of Birth: 1935 Education: NYU 1954 BA; Columbia 1958 ID Bégan ‘Sarvice: 1979 an Appointed By: President Jimmy Carter “		 California Judges Association; Sacramento County Bar Assocaition Statf Career Law Clerk Laurie Richardson ................. (916) 930-4225 -Education: Drake 1986 JD . Judicial Assistant/Courtroom Deputy Colleen Lydon... . . (9146) 930-4225 
171	102	 Edward M, Chen	 April 23, 2001	N / A	N / A	N / A	N / A	 Coblentz, Patch, Duffy & Bass (1982-1985); American Civil Liberties Union of Northern California (1985- ~2001)	 Asian American Bar Association of the Greater Bay Area
211	103	 Edward W. Nottingham	N / A	N / A	N / A	N / A	N / A	N / A	N / A
357	104	 Edwin G: Torres	 2003	N / A	N / A	N / A	N / A	N / A	N / A
24	105	 Eileen W. Hollowell	 September 19, 2000	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Arizona Women Lawyers Association; National Council of Bankruptcy Judges; Pima County Bar Association; State Bar of Arizona 
291	106	 Elizabeth A. Jenkins	 1985	N / A	N / A	 Attorney-Advisor, United States Department of Justice	N / A	N / A	 American Bar Association; The William Glem Terrell American Inn of Court, The American Inns of Court; The District of Columbia Bar Association; Federal Magistrate Judges Association; The Florida Bar
267	107	 Elizabeth A. Kovachevich	 1982 , ,	 President Ronald Reagan	N / A	N / A	 Secretary, St. Petersburg Bar Association. (1960); Member, Board of Regents, Florida (1970-1972), Circuit Judge, Florida Circuit Court, Sixth Fudicial Cireuit (1973-1982); Judicial Member and Co-Chairman, St. Petersburg Bar Association (1978-1982); Chief Judge, United States District Court for the Middle District of Florida (1996-2002)	 Associate, DiVito & Speer (1961- 1962); Private Practice (1962-1973) §	 The Florida Bar
168	108	 Elizabeth D. Laporte	 April 4, 1998	N / A	N / A	 Policy-Planner and Economist, Federal ‘Trade Commission	N / A	 Associate, Turner & Brorby (1983- 1990); Partner, Turner & Brorby (1990-1991)	 Board of Governors, Northern California Chapter, Association of Business Trial Lawyers; The ‘Association of Marshall Scholars, Inc.; Litigation Section Executive Committee, The Bar Association of San BHSnC TAGs Federal Magistrate Judges Association; State Bar of California
231	109	 Elizabeth E. Brown	N / A	N / A	N / A	N / A	N / A	N / A	N / A
233	110	 Elizabeth E. Chief Probation Officer Edward Scott Chinn .......... (203) 773-2100	N / A	N / A	N / A	 Member, Prison and Jail Overcrowding Commission, State of	N / A	 Associate, Davis Graham & Stubbs LLP (1986-1990); 241 Main St., Hartford, CT ‘06106 “am Fax: (a0) arenes Associate, Rothgerber, Appel, Powers & Johnson LLP; Partner, Holme Human Resources Manager Judith A. Fitzpatrick .. .. (203) 773-5497 Roberts & Owen LLP (1997-2001) * , ° Fax: (203) 773-2189	 Americai Bankruptcy Institute; Colorado Bar Information Systems Manager Peter Milner............ (203) 773-2206 Association; Colorado Bar Foundation, Cotorado Bar Association; Denver Financial Administrator Christine Carfora............. (203) 773-2140 Bar Association; National Conference of Bankcuptcy Judges 
320	111	 Elizabeth M. Timothy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
114	112	 Ellen Carroll	 February 1998	N / A	N / A	N / A	N / A	 Partner, Bronson, Bronson & McKinnon (1988-1993); Of Counsel, Murphy, Weir and Butler (1993-1998)	 National Conference of Bankruptcy Judges 
112	113	 Erithe A. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
110	114	 Ernest M. Robles .	 June 12, 1993	N / A	N / A	 Assistant United States Trustee, United States Department of	N / A	 Musick, Peeier & Garrett (1981-1982); Hancock, Rothert & Bunshoft (1982-1987); Kornblum & McBride (1987-1988):	 American Bankruptcy Institute; Los Angeles Bankruptcy Forum; Los Angeles County Bar Association; Nationai Conference of Bankruptcy Judges
324	115	 Federico A. Moreno	N / A	N / A	N / A	N / A	N / A	N / A	N / A
92	116	 Fernando M. Olguin ©	N / A	N / A	N / A	N / A	N / A	N / A	N / A
