	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
58	29	 Brian Tsuchida	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
203	30	 Bruce E. Kasold	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
146	31	 Bruce J. McGiverin -	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
145	32	 Camiile L. Velez-Rive.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
135	33	 Carmen Consuelo Cerezo	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
237	34	 Carolyn P. Chiechi	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
49	35	 Carolyn R. Dimmick	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
194	36	 Charles E. Erdmann	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
166	37	 Charles F Lettow	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
84	38	 Charles N. Clevert, Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
159	39	 Christine Odell Cook Miller Tel: (202) 357-6500	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
103	40	 Clarence A. Srimmer	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
117	41	 Colleen Kollar-Kotelly	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
151	42	 Curtis V. Gomez’ ’	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
35	43	 Cynthia Imbrogno	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
247	44	 D. Lowell Jensen	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
136	45	 Daniel R. Dominguez	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
75	46	 David A. Faber	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
209	47	 David D. Dowd, Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
236	48	 David Laro	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
248	49	 David R. Hansen	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
227	50	 David. D. Gustafson	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
185	51	 Delissa A. Ridgway	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
5	52	 Dennis W. Dohnal	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
220	53	 Diane L. Kroupa	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
182	54	 Donald C. Pogue..	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
10	55	 Douglas 0.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
157	56	 Edward J. Damich	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
228	57	 Elizabeth Crewson Paris	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
120	58	 Ellen Segal Huvelle	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
161	59	 Emily Clark Hewitt.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
116	60	 Emmet G. Sullivan	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
149	61	 Enrique S. Lamoutte	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
176	62	 Eric G. Bruggink	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
199	63	 Eugene Rf. Sullivan	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
183	64	 Evan J. Wallach	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
131	65	 Frances Marie	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
162	66	 Francis M. Allegra	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
141	67	 Franclens Augusto	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
15	68	 Frank J. Santoro	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
38	69	 Frank L. Kurtz	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
52	70	 Franklin D. Burgess	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
31	71	 Fred L. Van Sickle	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
69	72	 Frederick P- Stamp, Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
153	73	 Geoffrey W. Barnard	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
168	74	 George W. Miller	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
154	75	 George | W. Cannon Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
126	76	 Gladys Kessler	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
19	77	 Glen E. Conrad	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
21	78	 Glen M. Williams	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
181	79	 Gregory W. Carman	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
139	80	 Gustavo A. Gelpi	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
197	81	 H. F. Gierke	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
217	82	 Harry A. Haines	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
118	83	 Henry Harold Kennedy, Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
230	84	 Herbert L. Chabot	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
231	85	 Howard A. Dawson, Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
8	86	 Ivan D. Davis	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
245	87	 J. Frederick Motz .	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
54	88	 J. Kelley: Arnold:	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
83	89	 J. PR. Stadtmuelier	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
22	90	 Jackson L. Kiser	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
20	91	 James C. Turk	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
193	92	 James E. Baker	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
2	93	 James E. Bradberry	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
92	94	 James E. Shapiro	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
70	95	 James E: Seibert ot	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
45	96	 James L. Robart	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
16	97	 James P Jones	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
56	98	 James P. Donohue	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
36	99	 James P. Hutton	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
115	100	 James Robertson	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
218	101	 James S. Halpern	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
180	102	 Jane A. Restani	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
137	103	 Jay A. Garcfa- “Gregory —	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
132	104	 Joaquin V. E.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
235	105	 Joel Gerber	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
71	106	 John 5S. Kaull	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
122	107	 John B. Bates	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
53	108	 John C. Coughenour	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
7	109	 John F Anderson	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
241	110	 John F Dean	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
129	111	 John M. Facciola	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
212	112	 John O. Colvin	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
177	113	 John P. Wiese	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
68	114	 John Preston Bailey	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
215	115	 Joseph H. Gale	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
216	116	 Joseph Robert Goeke .	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
74	117	 Joseph Robert Goodwin	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
133	118	 José Antonio Fusté	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
224	119	 Juan F Vasquez	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
143	120	 Juan M. Pérez-Giménez	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
156	121	 Judith K. Fitzgerald	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
184	122	 Judith M. Barzilay	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
232	123	 Julian |. Jacobs	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
33	124	 Justin L. Quackenbush	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
144	125	 Justo Arenas	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
61	126	 Karen A. : :	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
55	127	 Karen L. Strombom	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
244	128	 Kathryn Hoefer Vratil	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
14	129	 Kevin R. Huennekeng_	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
221	130	 L. Paige Marvel	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
234	131	 Laurence J. ‘Whalen	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
204	132	 Lawrence B. Hagel	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
158	133	 Lawrence M. Baskir	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
173	134	 Lawrence S. Margolis	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
187	135	 Leo M. Gordon	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
240	136	 Lewis R. Carluzzo	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
32	137	 Lonny R. Suko	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
175	138	 Loren A. Smith	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
125	139	 Louis F Oberdorfer	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
85	140	 Lynn Adelman	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
160	141	 Lyrin J. Bush	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
6	142	 M.. Hannah Lauck	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
147	143	 Marcos E. Lopez	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
91	144	 Margaret Dee	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
170	145	 Margaret Mary Sweeney	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
219	146	 Mark van Dyke Holmes	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
42	147	 Marsha J. Pechman ~	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
57	148	 Mary Alice Theiler	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
213	149	 Mary Ann Cohen	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
79	150	 Mary E. Stanley	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
165	151	 Mary Ellen Coster Williams	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
208	152	 Mary J. Schoelen	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
214	153	 Maurice B. Foley	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
78	154	 Maurice G. Taylor, Jr.	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
211	155	 Michael A. Telesca	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
223	156	 Michael B. Thornton	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
25	157	 Michael F Urbanski	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
163	158	 Nancy B. Firestone	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
189	159	 Nicholas Tsoucalas	Began Service: 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Partner, Hunton & Williams LLP (1969-1987)	N / A
