	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
375	10	 (recalled) James S.	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
71	11	 (recalled) John L.	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
216	12	 (recalled) Michael L.	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
68	13	 (recalled) Richard W.	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
69	14	 (recalled) Robert M.	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
214	15	 A. Kathleen Tomlinson Operations Manager - District Wide Jennifer Jolly. :, .. . (347) 394-1705 =	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
166	16	 Alan C. Torgerson	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
221	17	 Alan S. Trust	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
386	18	 Algenon L. Marbley	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
298	19	 Allan L. Gropper	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
253	20	 Alvin K. Hellerstein	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
281	21	 Andrew J. Peck	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
213	22	 Andrew L. Carter Jr.	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
362	23	 Ann Aldrich	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
133	24	 Ann Marie Donio	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
128	25	 Anne E. Thompson	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
204	26	 Arlene Rosario	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
57	27	 Arthur	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
194	28	 Arthur D. Spent	Began Service: October 1985	Appointed By: President Ronald Reagan	N / A	Government: Special Assistant Attorney General, State of Mississippi	N / A	Legal Practice: Law Clerk, Community Legal Aid (1972-1973) Military Service: United States Navy (1973-1976); United States Naval Reserve (1983-1985)	Current Memberships: American Bar Association; Federal Bar Association; Hinds County Bar Association; Magnolia Bar Assaciation; The Mississippi Bar;:-Judicial Council, National Bar Association : Staff Law Clerk Kentray Hierston...........--.. 0000 ees (601} 965-4042 Began Service: September 2009 Term Expires: September 2010 E-mail: kentray_hierston@mssd-uscourts.goyv. : Career Law Clerk Joe Bush. 2.2.00. 0 0.002... e eee (601) 965-4042 E-mail: joe_bush@mssd.uscourts.gov Courtroom Deputy Clerk Twana Summers ............ {601} 965-4042 E-mail: twana_summers@mssd.uscourts.gov Education: Belhaven 2002 BABA Secretary Sheila McCleave............. fy «4 nuemreorewane: 2 2 (601) 965-4042
