	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
79	23	 Barbara B. Crabb	 November 26, 1979	 President Jimmy Carter	N / A	N / A	 Magistrate Judge, United States District Court for the Western District of Wisconsin (1971-1979)	 Associate, Roberts, Boardman, Suhr, Bjork & Curry (1962-1964)	 American Bar Association; The James E, Doyle American Inn of Court, The American Inns of Court; Dane County Bar Association; National Association of Women Judges; State Bar of Wisconsin
32	24	 Benjamin Hale Settle	 July 9, 2007	 President George W. Bush	N / A	N / A	N / A	 Associate, Don Miles Attorneys (1972); Associate, Don	N / A
136	25	 Bernard Markovitz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
159	26	 Bohdan A. Futey	 May 27, 1987	 President Ronald Reagan	N / A	 Chief Assistant Police Prosecutor, Department of Law, City	N / A	 Partner, Futey & Rakowsky (1968-1972); Partner, Bazarko, Futey & Oryshkewych (1975-1984) Nonprofit: Advisor, International Republican Institute	 The District of Columbia Bar Membership: Member, Ukrainian American Bar Association
131	27	 Brian Tester	N / A	N / A	N / A	N / A	N / A	N / A	N / A
179	28	 Bruce E. Kasold	N / A	 President Gearge W. Bush	N / A	N / A	N / A	N / A	N / A
126	29	 Bruce J. McGiverin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
125	30	 Camille L. Velez-Rive	 March 22, 2004	N / A	N / A	N / A	N / A	N / A	N / A
187	31	 Carolyn P. Chiechi	 October 1, 1992	 President George H.W. Bush	N / A	 Attorney-Advisor, The Honorable Leo H. Irwin, United	N / A	 Associate, Sutherland, Asbill & Brennan (1971-1976); Partner, Sutherland, Asbill & Brennan (1976-1992)	 American Bar Association; American Bar Foundation, American Bar Association; American College of Tax Counsel; American Judicature Society, The District of Columbia Bar; Federal Bar Association; Women’s Bar Association of the District of Columbia
35	32	 Carolyn R. Dimmick	N / A	N / A	N / A	N / A	N / A	N / A	N / A
172	33	 Charles E. “Chip”	N / A	N / A	N / A	N / A	N / A	 Assistant Attorney General, Montana Attorney Genera,	N / A
173	34	 Charles E. “Chip” Erdmann Continued. :	N / A	N / A	N / A	N / A	N / A	 Assistant Attorney General, Montana Attorney Genera,	N / A
148	35	 Charles F Lettow	 July 22, 2003	 President George W. Bush	N / A	 Counsel, Council on Environmental Quality, Executive Office	N / A	 Associate, Cleary Gottlieb Steen & Hamilton LLP (1973-1976); Partner, Cleary Gottlieb Steen & Hamilton LLP (1976- 2003). Military Service: Second Lieutenant, First Lieutenant United States Army: (1963-1965}; CPT, United States Army Reserve (1965-1972)	 American Bar Association; The American Law institute; The District of Columbia Bar; Iowa State Bar Association; Maryland State Bar Association, Inc.; The State Bar of California
68	36	 Charles N. Clevert, Jr.	 July 31, 1996	 President William J. Clinton	N / A	 Assistant District Attorney, County of Milwaukee, Wisconsin (1972-1975); Assistant United States Attorney, Eastern District of Wisconsin, United States Department of Justice (1975-1977); Special Assistant United States Attorney, Northern District of Illinois, United States Department of Justice (1977)	 Bankruptcy Judge, United States Bankruptcy Court for the Eastern	N / A	 National Conference of Federal Trial Judges, * American Bar Association; The Seventh Circuit Bar Association, Federal : Bar Association; Federal Judges Association; State Bar of Wisconsin; - Wisconsin Association of African-American Lawyers
139	37	 Christine Odell Cook Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
86	38	 Clarence A. Brimmer	 September 26, 1975	 President Gerald Ford	N / A	 Attorney General, State of Wyoming (1971-1974); United States Attorney, District of Wyoming, United States Department of Justice (1975)	 Judge, Municipal Court (1948-1954); District Judge, United	N / A	 American Bar Association; Federal Judges Association; Wyoming Bar Association FERPERAL COURTS—UNITED STATES DISTRICT COURTS
99	39	 Colleen Kollar-Kotelly	 May 12, 1997	N / A	N / A	 Government Attorney, Criminal Division, Appellate Section, United States Department of Justice, Richard M. Nixon Administration (1969-1972); Chief Legal Counsel, Legal Office, Department of Health and Human Services, Saint Elizabeths Hospital (1972-1984)	 Associate Judge, Superior Court of the District of Columbia -	N / A	 The District of Columbia Bar
132	40	 Curtis V. Gomez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
23	41	 Cynthia Imbrogno	 1991	N / A	N / A	 Civil Rights Staff Attommey, United States District Court for	N / A	N / A	N / A
218	42	 D. Lowell Jensen	 1986	 President Ronald Reagan	N / A	 Deputy District Attorney, County of Alameda, California	N / A	N / A	 The Dean Mason Ladd American Inn of Court, The - American Inns of Court; Iowa State Bar Association a Judicial Yellow Book Leadership Directories, Inc. Fall 2007 ES Pa FEDERAL COURTS—UWITED STATES COURTS OF LIMITED JURISDICTION FEDERAL COURTS=JUDICIAL CONFERENCE OF THE UNITED STATES 564 Judicial Conference of the United States Judicial Conference of the United States Thurgood Marshall Federal Judiciary Building, One Columbus Circle, NE, Room 7-425 South, Washington, DC 20544 Tel: (202) 502-2400 Fax: (202) 502-1144 The Judicial Conference of the United States is the principal policy making body concerned with the administration of the United States Courts. The specific duties of the Judicial Conference include surveying the conditions of business in the courts of the United States, preparing plans for the assignment of judges to or from courts of appeals or district courts, promoting uniformity of management procedures and the expeditious conduct of court business, the reviewing of circuit council conduct and disability orders, and carrying on a continuous study of the operation and effect of general rules of practice and procedure in use within the federal courts. In addition, the Judicial Conference supervises the Director of the Administrative Office of the United States Courts and operates through a network of committees created to address and advise on a variety of subjects dealing with administration of the courts. The Chief Justice of the United States is the presiding officer of the conference. Membership is comprised of the chief judges of each judicial circuit, the chief judge of the Court of International Trade, and a district judge from each regional judicial circuit. A circuit chief judge’s term on the conference is concurrent with his or her term as chief judge of the circuit, seven years or until seventy years of age, whichever comes first. District judge representatives are elected for terms of not less than three nor more than five successive years, as established by majority vote of all circuit and district judges of their circuit. Terms on the conference of elected members are effective and expire on October 1 of any given year. The Director of the Administrative Office of the United States Courts serves as the Judicial Conference Secretary.
116	43	 Daniel R. Dominguez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
61	44	 David A. Faber	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	45	 David D. Dowd, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
195	46	 David Laro	N / A	N / A	N / A	N / A	N / A	 Winegarden, Booth, Shedd and Laro (1970-1975); Laro & Borgeson (1975-1986); David Laro, Attorney at Law (1986-1992), Of Counsel, Dykema Gossett (1989-1990)	 State Bar of Michigan
109	47	 Deborah A. Robinson	 July 1988 ,	N / A	N / A	 Assistant United States Attorney, District of Columbia,	N / A	N / A	 American Bar Association; The William B. Bryant American Inn of Court, The American Inns of Court; The Bar Association of the District of Columbia; The District of Columbia Bar
163	48	 Delissa A. Ridgway	 March 1983	 President Ronald Reagan	N / A	 Councilman, Town Board, Town of Oyster Bay, New York	N / A	 Carman, Callahan & Sabino (1964-1983) ‘	 American Bar Association; American Bar . ‘Military Service: United States Army (1969-1971); Nevada Army National me eee meee Education: Boston Col 1992 BA; Foundation, American Bar Association; American Bar Foundation, Guard (1989-1995) Academic: Adjunct Professor, American University Washington College of American U 1995 ID American Bar Association; The New York State Bar Association Law (1992-1994); Adjunct Professor/Lecturer, Cornell University School Chief Deputy Clerk Edward J. Volpe... 0.6... 00s (212} 264-2826 
19	49	 Edward F Shea	N / A	N / A	N / A	N / A	N / A	N / A	N / A
138	50	 Edward J. Damich	 October 22, 1998	 President William J. Clinton,	N / A	 Commissioner, Copyright Royalty Tribunal, George H.W.	N / A	N / A	 American Bar Association; The Bar Association of the District of Columbia; The District of Columbia Bar; Federal Circuit Bar Association; Pennsylvania Bar Association; Washington Area Lawyers for the Arts 
102	51	 Ellen Segal Huvelle	 Fanuary 2000	 President WilHam J. Clinton	N / A	N / A	 Associate Judge, Superior Court for the District of Columbia (1990-1999)	 Associate, Williams & Connolly (1977-1983); Partner, Williams & Connolly (1984-1990)	 American Association for Justice; American Bar Association; American Bar Foundation, American Bar Association; The Edward Bennett Williams American Inn of Court, The American Inns of Court; The Bar Association of the District of Columbia; The District of Columbia Bar; Massachusetts Bar Association; National Association of Women Judges; Women’s Bar Association of Massachusetts
98	52	 Emmet G. Sullivan	 June 15, 1994	 President William J. Clinton	N / A	N / A	 Associate Fudge, Superior Court of the District of Columbia (1984-1992); Associate Judge, District of Columbia Court of Appeals (1992-1994)	 Law Clerk, Neighborhood Legal Services Program (1971-1972); Associate, Houston and Gardner (1973-1974); Partner, Houston and Gardner (1974-1986); Partner, Houston, Sullivan and. Gardner (1980-1984)	 American Bar Association; American Bar Foundation, American Bar Association; The Bar Association of the District of Columbia; The District of Columbia Bar; National Bar Association
130	53	 Enrique S. Lamoutte	 November 1926	N / A	N / A	 Assistant U.S. Attorney, Puerto Rico District, Executive :	N / A	N / A	 American Bar Association; The District of. Columbia Bar; Federal Bar Association; Puerto Rico Chapter, Federal Bar Association
176	54	 Eugene R. Sullivan	 October 1, 1986	 President Ronald Reagan	N / A	N / A	N / A	 Associate, Patton, Boggs & Blow (1972-1974) Military Service: United States Army (1964-1969)	 The District of Columbia Bar; The Missouri Bar
162	55	 Evan J. Wallach eeeiniearaiion ae Mapauailiss Raimo............ (212) 264-5420	N / A	N / A	N / A	N / A	N / A	N / A	N / A
112	56	 Frances Marie	N / A	N / A	N / A	N / A	N / A	N / A	N / A
143	57	 Francis M. Allegra	N / A	N / A	N / A	N / A	N / A	N / A	N / A
120	58	 Francisco Augusto	N / A	N / A	N / A	N / A	N / A	N / A	N / A
24	59	 Frank L. Kurtz	 2005	N / A	N / A	N / A	 Judge, Washington Court of Appeals, Division ITE (1996-2005)	N / A	N / A
38	60	 Franklin D. Burgess	 April 1, 1994	 President William J. Clinton	N / A	 Assistant City Attorney, Office of the City Attorney, District of Columbia (1967-1969); Regional Counsel, United States Department of Housing and Urban Development (1980-1981)	 Judge Pro Tem, Municipal Court and Pierce County District Court (1971-1980), Magistrate Judge, United States District Court for the Western District of Washington (1981-1993)	 Tanner & Burgess (1971-1976); Tanner, McGavick, Felker, Fleming, Burgess & Lazares (1976-1979); McGavick, Burgess, Heller & Foister (1979-1980) Military Service: United States Air Force (1954-1958)	 Loren Miller Bar Association; National Conference of United States Magistrate Judges; Takoma-Pierce County Bar Association; Washington State Bar Association
18	61	 Fred L. Van Sickle	 199]	 President George H.W. Bush	N / A	 Prosecuting Attorney, Office of the Prosecuting Attorney, County of Douglas, Washington (1971-1975)	 Judge, Washington Superior Court, Grant and Douglas Counties (1975-1979); Judge, Washington Superior Court, Chelan and Douglas Counties (1979-1991); District Judge, United States District Court for the ° Eastern District of Washington (1991-2000); Chief Judge, United States District Court for the Bastern District of Washington	 Clark & Van Sickle (3970-1975) Military Service: United States Army (1968-1970)	 National Conference of Federal ‘Trial Judges, fudicial Division, American Bar Association; American Judicature Society; . Superior Court Judges Association (WA); Washington State Bar Association
134	62	 Geoffrey ¥W. Barnard	N / A	N / A	N / A	N / A	N / A	N / A	N / A
135	63	 George W. Cannon Jr.	 April £2, 2004	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Federal Bar Association; Rotary International; Virgin Islands Bar Association 
149	64	 George W. Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
128	65	 Gerardo A.	 August 1994	N / A	N / A	 Counsel, Commonwealth of Puerto Rico {1980-1983}	N / A	 Partner, Carlo & Troncoso & Becher (1983-1990)	N / A
108	66	 Gladys Kessler	 1994	 President William J. Clinton	N / A	 Staff Attorney, National Labor Relations Board (1962-1964); Legislative Assistant, U.S. Senator Harrison A. Williams (D-NJj, United States Senate (1964-1966); Legislative Assistant, U.S. Representative Jonathan Bingham (D-NY, District 22), United States House of Representatives (1966-1968), Staff Attorney, Office of Labor Relations, New York City Board of Education (1969)	 Associate Justice, Superior Court of the District of Columbia (1977-1994)	 Partner, Roisman, Kessler & Cashdan (1969-1977)	 American Bar Association; American Bar Foundation, American Bar Association; Judicial Administration Division, American Bar Association; American Judicature Society; The District of Columbia Bar; Einstein Institute for Science, Health and the Courts; Frederick B. Abrahamson Memorial Foundation; National Association of Women Judges; National Center for State Courts
6	67	 Glen E. Conrad	N / A	N / A	N / A	N / A	N / A	N / A	N / A
8	68	 Glen M, Williams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
161	69	 Gregory W. Carman flew Glet Genii U 2006 JD my eas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
119	70	 Gustavo Antonio Geipi	 August 2006	 President George W. Bush	N / A	 Assistant Public Federal Defender (1993-1996); Special Counsel, United States Sentencing Commission (1996); Assistant to the Attorney General (1997); Deputy Attorney Genera! (1997-1999); Solicitor General of Puerto Rico (1999-2000)	 Magistrate Fudge, United States District Court for the District of Puerto Rico (2001-2006)	 McConnell Valdés Law Firm (2001)	 Federal Bar Association; Puerto Rico Chapter, Federal Bar Association; Virgin Isiands Bar Association
192	71	 Harry A. Haines	N / A	N / A	N / A	N / A	N / A	N / A	N / A
100	72	 Henry Harold Kennedy, .Jr.	 October 1997	 President William J. Clinton	N / A	 Assistant United States Attorney, District of Columbia, United States Attorney's Office, United States Department of Justice, Gerald Ford Administration (1973-1976)	 United States Magistrate, United States District Court for the	N / A	 American Bar Association; The American Law Institute; The Bar Association of the District of Columbia; The District of Columbia Bar; National Bar Foundation, National Bar Association
203	73	 Howard A. Dawson, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
52	74	 Irene M. Keeley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
216	75	 J. Frederick Motz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
40	76	 J. Kelley Arnold	 October 28, 1994	N / A	N / A	 Deputy Prosecuting Attorney, County of Pierce, Washington (1963-1964)	 Judge, Washington Superior Court, Pierce County (1982-1994)	 Partner, McCormick, Hoffman, Rees, Arnold & Faubion (1965-1982) Military Service: United States Army (1961-1963)	 American Bar Association; Te American Inns of Court; Federal Magistrate Judges Association; Tacoma-Pierce County Bar Association; Washington State Bar Association
10	77	 Jackson L. Kiser	N / A	N / A	N / A	N / A	N / A	N / A	N / A
121	78	 Jaime Pieras, Jr.	 1982	 President Ronald Reagan	N / A	 Aftomey, Puerto Rico Convention Bureau	N / A	 Private Practice (1949-1982) Military Service: United States Army (1946-1947); Military Intelligence’. United States Army Reserve, United States Department of Defense (1948)	 American Bar Association; National Confereuce 9 Federal Trial Judges, American Bar Association; The District of Columbia Bar; Federal Bar Association; Federal Judges Association; Dwight D, Opperman Institute of Judicia! Administration, New York University; Puertg Rican Bar Association
183	79	 James C. Cacheris	 1981	 President Ronald Reagan	N / A	N / A	N / A	N / A	 Foreign Intelligence Surveillance Court
7	80	 James C. Turkc	 October 17, 1972	 President Richard M. Nixon	N / A	 State Senator James C. Turk (VA), Virginia State Senate	N / A	N / A	 American Bar Association; American College of Trial Lawyers; American Judicature Society; Omicron Delta Kappa, The National Leadership Honor Society; Order of the Coif; Phi Alpha Delta Law Fraternity International; Phi Beta Kappa Society; The Virginia Bar Association; Virginia State Bar
171	81	 James E. Baker	 September 19, 2000	 President William I. Clinton	N / A	 Legislative Aide and Acting Chief of Staff, LLS. Senator	N / A	N / A	N / A
55	82	 James E. Seibert	 1985	N / A	N / A	N / A	N / A	 Seibert & Kasserman, LC (1969-1999)	N / A
75	83	 James E. Shapiro	 February 3, 1982	N / A	N / A	N / A	N / A	 Sole Practitioner (1957); Partner, Bratt & Shapiro = (1960-1964); Sole Practitioner (1964-1974); Partner, Frank, Hiller & Shapiro (1975-1982) Military Service: United States Army (1954-1956)	 American Bankruptcy Institute; Milwaukee Bar Association; National Conference of Bankruptcy Judges; State Bar of : Wisconsin
154	84	 James F. Merow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
13	85	 James G. Welsh	 November 16, 2004	N / A	N / A	 Assistant U.S. Attorney (1969-1972)	N / A	 Partner, Timaercake, Smith, Thomas & Moses, PC,	N / A
31	86	 James L. Robart	 June 28, 2004	 President George W. Bush	N / A	N / A	N / A	 Pariner, Lane Powell Spears Lubersky LLP (1973-1997);	N / A
44	87	 James P. Donohue	N / A	N / A	N / A	N / A	N / A	N / A	N / A
193	88	 James S. Halpern	 July 3, 1990	 President George H.W. Bush	N / A	 Principal Technical Advisor, Assistant Commissioner	N / A	 Associate, Mudge, Rose, Guthrie, Alexander & Ferdon	N / A
117	89	 Jay A. Garcia-Gregory	N / A	N / A	N / A	N / A	N / A	N / A	N / A
113	90	 Joaquin V.E.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
208	91	 Joel Gerber	N / A	N / A	N / A	N / A	N / A	N / A	N / A
39	92	 John C. Coughenour	 1981	 President Ronald Reagan	N / A	N / A	 District Judge, United States District Court for the Western District of Washington (1981-2006)	 Bogle & Gates (1966-1970); Bogle & Gates (1971-1981)	 American Bar Association; Iowa State Bar Association; Washington State Bar Association
80	93	 John C. Shabaz	 January 19, 1982	 President Ronald Reagan	N / A	 Siafe Representative Foha C. Shabaz (R-WI}, Wisconsin Stat :	N / A	 Private Practice (1957-1982} Military Service: United States Army (1954-1956)	 Dane County Bar Association; State Bar of Wisconsin
104	94	 John D. Bates	N / A	N / A	N / A	N / A	N / A	N / A	N / A
211	95	 John F Dean	N / A	N / A	N / A	N / A	N / A	N / A	N / A
111	96	 John M. Facciola	 August 18, 1997	N / A	N / A	 Assistant United States Attorney, District of Columbia,	N / A	N / A	 American Bar Association; American Bar Foundation, American Bar Association 
158	97	 John P. Wiese	N / A	N / A	N / A	N / A	N / A	N / A	N / A
53	98	 John Preston Bailey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	99	 John S. Kaull	 May 6, 1999	N / A	N / A	N / A	N / A	 West & Jones Law Firm (1971-2001)	N / A
60	100	 John T. Copenhaver, Jy, .	 September 26, 1976	 President Gerald Ford	N / A	N / A	 Bankruptcy Judge, United States Bankruptcy Court (1958-1976)	 Copenhaver & Copenhaver (1951-1958)	N / A
190	101	 Joseph H. Gale	 February 6, 1996	 President William J. Clinton	N / A	 Tax and Chief Counsel, U.8. Senator Daniel Patrick Patrick	N / A	N / A	N / A
191	102	 Joseph Robert Goeke	 April 22, 2003	 President George W. Bush	N / A	 Office of the Chief Counsel, Internal Revenue Service,	N / A	 Partner, Mayer, Brown, Rowe & Maw LLP (1988-2003)	N / A
59	103	 Joseph Robert Goodwin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
115	104	 José Antonio Fusté .	 1985	 President Ronald Reagan	N / A	N / A	N / A	 Partnez, Jimenez & Fuste (1968-1985)	 American Association for Justice; American Bar Association; American Judicature Society; The American Law Institute; Bar ~ Association of Puerto Rico; The Bar Association of the District of Columbia; - Federal Bar Association; Maritime Law Association of the United States; Southeastern Admiralty Law Institute 
199	105	 Juan F Vasquez	 1995	 President William J. Clinton	N / A	 Attorney, Office of Chief Counsel, Internal Revenue Service,	N / A	 Associate then Partner, Leighton, Hood & Vasquez (1982-1985); Partner, Leighton & Vasquez (1985-1987); Partner, Juan F. Vasquez, PC (1987-1995)	 Section of Taxation, American Bar Association; College of the State Bar of Texas; The Hispanic Bar Association of the District of Columbia; Hispanic National Bar Association; Mexican American Bar Association of San Antonio; Mexican American Bar Association of Texas; National Judicial College; San Antonio Bar Association; San Antonio Bar Foundation; State Bar of Texas; Texas Bar Foundation, State Bar of Texas
123	106	 Juan M. Pérez-Giménez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
137	107	 Judith K. Fitzgeraty	N / A	N / A	N / A	 Assistant United States Attorney, Western District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1976-1987)	 Judge (by Special Designation), United States Bankruptcy Court	N / A	 Allegheny County Bar Association; American Association for Justice, American Bankruptcy Institute; American College of : Bankruptcy; Commercial Law League of America; Federal Bar Association; °: International Bar Association; Intemational Women’s Insolvency & Restructuring Confederation; National Association of Chapter 13 Trustees; National Conference of Bankruptcy Clerks; National Conference of Bankruptcy Judges; Womens Bar Association of Western Pennsylvania Judicial Yellow Book United States Court of Federal Claims 539 ited States Courts of nited Jurisdiction ited States Court of Federal Claims jal Courts Building, 717 Madison Place, NW, igt0D. DC 20005 92) 357-6400 att www.uscic uscourts. gov aber of Judgeships: 16 ted States Court of Federal Claims, formerly known as the United ies Claims Court, has jurisdiction over claims seeking money judgments ‘inst the United States. A claim must be founded upon the United rates Constitution; an act of Congress; the regulation of an executive ariment; an €xpress or unplied-in-fact contract with the United States, amages, liquidated or unliquidated, in cases not sounding in toxt. seats are to the United States Court of Appeals for the Federal Circuit. dges on the court are appointed by the President, with Senate jngent, for 15-year terms. The chief judge is selected by the President to eeve until the age of seventy or until another chief judge is chosen. jrees may serve as senior judges on assigned cases.
204	108	 Julian I, Jacobs	 1984	 President Ronald Reagan	N / A	 Attorney, Legislation and Regulations Division, Office of the	N / A	 Associate, Weinberg & Green (1967-1969); Hoffberger &	N / A
21	109	 Justin L. Quackenbush	N / A	N / A	N / A	N / A	N / A	N / A	N / A
124	110	 Justo Arenas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
48	111	 Karen A.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
42	112	 Karen L. Strombom	N / A	N / A	N / A	N / A	N / A	N / A	N / A
217	113	 Kathryn Hoefer Vrati!	N / A	N / A	N / A	N / A	N / A	N / A	N / A
