	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
95	12	 (recalled) Bernard	 1985	N / A	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Private Practice (1965-1 985) Military Service: United States Navy (1984)	 Allegheny County Bar Association; American Judges Association; National Conference of Bankruptcy Judges; Pennsylvania Bar Association ,
90	13	 (recalled) Ila Jeanne	 March 15, 1971	N / A	N / A	 First Assistant Public Defender, Office of the Public	N / A	 Partner, Stewart, Belden, Sensenich and Herrington ; {1964-1970}	 Allegheny Bar Association, American Bar Association; American Judicature Society; Blind Outdoor Leisure Development (BOLD); Federal Magistrate Judges Association, National Conference of Special Court Judges; Westmoreland County Bar Association; Women’s Bar Association of Western Pennsylvania 
101	14	 (recalled) Jacob Hagopian	 1971	N / A	N / A	 Code Committee Member, Uniform Code of Mili I i (2000-2003) arya	 Appellate Judge, United States Court of Military Review, Court of	N / A	 American Judges Association; Federal Bar Association, Chair, United States Magistrate Judges Committee; National Defense University Foundation; United States Naval War College Foundation
0	15	 (recalled) John	 July 11, 1991	N / A	N / A	N / A	 Judge, Oregon Circuit Court	N / A	N / A
359	16	 (recalled) John A.	 1987	N / A	N / A	N / A	N / A	N / A	N / A
378	17	 (recalled) John L.	 October 1, 1973	N / A	N / A	N / A	 Author (1982)	 Perkins Coie (1968-1973)	 American Bar Association; American Judicature. Society; Federal Magistrate Judges Association; Seattle-King County Bar . Association; Washington State Bar Association , United States Bankruptcy Court for the Western District of Washington U.S. Courthouse, 700 Stewart Street, Room 6301, Seattle, WA 98104-1271 Tel: (206) 370-5200 Tel: (800) 704-4492 (PACER) Tel: (888) 409-4662 (Toll free VCIS) Internet: www,wawb.uscourts.gov Number of Judgeships: 5
104	18	 (recalled) Robert W.	 March 1993	N / A	N / A	N / A	N / A	 Higgins & Slattery (1965-1966); Hinckley, Allen,	N / A
96	19	 (recalled) Warren W.	 March 22, 1985 .	 President Ronald Reagan	N / A	 Assistant Solicitor, Office of the Solicitor (1967-1977);	N / A	 Private Practice (1954-1985) Military Service: United States Naval Reserve (1943-1946)	 American Bar Association; American Judicature Society; Erie County Bar Association; Pennsylvania Bar Association Staft Law Clerk Romald E. Cook ..........-.000-....02005 (814) 464-9780 E-mail: ron_cook@pawb.uscourts.gov Education: Akron 1988 JD i Court Reporter Carol Holdnak.........00-.0000.0--045 (814) 452-4556 Judicial Assistant Shirley S. Fuller................... (814) 464-9780 E-mail: Shirley_Fuller@pawb.uscourts.gov Judicial Yellow Book © Leadership Directories, Inc. Fall 2005 FEDERAL COURTS—UNITED STATES DISTRICT COURTS | FEDERAL COURTS—UNITED STATES DISTRICT COURTS 428 United States District Court for the District of Rhode Island United States District Court for the District of Rhode Island Federal Building and U.S. Courthouse, One Exchange Terrace, Providence, RE 02903-1720 Tel: (401) 752-7200 Tel: (401) 752-7262 (PACER) Fax: (401) 752-7247 Internet: www.rid.uscourts.gov Number of Judgeships: 3
330	20	 (recalled) William T. -	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	21	 A. Joe Fish	 March 11, 1983	 President Ronald Reagan	N / A	N / A	 Fudge, Texas District Court, 95th Judicial District (1980-1981); Judge, Texas Court of Appeals, Fifth District (1981-1983)	 McKenzie & Baer (1968-1980) Military Service: United States Army Reserve (1968-1974)	 American Bar Association; Dallas Bar Association; State Bar of Texas
56	22	 A. Richard Caputo	 December 15, 1997	 President William J. Clinton	N / A	N / A	N / A	 Shea, Shea & Caputo (1968-1997) Military Service: United States Air Force (1963-1967) Nonprofit: Director and Secretary/Treasurer, The Luzerne Foundation (1994-1997)	 American Bar Association; Federal Bar Association; Luzerne County Law & Library Association; Pennsylvania Bar Association
252	23	 Adriana Arce-Flores H-mail: Karen_Harpold@txs.uscourts.gov a	 October 10, 2000	N / A	N / A	 Assistant Federal Public Defender (1989-2000} Number of Judgeships: 6	N / A	N / A	 Laredo Bar Association; Laredo Women’s Bar Association; State Bar of Texas 
352	24	 Alan A. McDonald	 August 1, 2003	 President George W, Bush	N / A	N / A	 Magistrate Judge (part-time), United States District Court for the Eastern District of Washington (1971-1991}; Magistrate Judge, United - States District Court for the Eastern District of Washington (1995-2003)	 Pariner, Lyon, Weigand, Suko é& Gustafson (1969-1995)	 American Bar Association; Washington State Bar Date of Birth: 1927 Education: U Washington BA, 1950 BS, 1952 LLB Began Service: October 1985 Appointed By: President Ronald Reagan Yakima County, Washington (1952-1954) Legal Practice: Associate, Halverson & Applegate (1954-1956); Partner, Halverson, Applegate & McDonald (1956-1985) 
82	25	 Alan N. Bloch	 November 21, 1979	 President Jimmy Carter	N / A	N / A	N / A	 Wirtzman, Sikov & Love (1959-1969); Partner, Flaherty & Bloch (1969-1979) Military Service: United States Army (1953-1955); Pennsylvania Army National Guard (1955-1959); United States Air Force Reserve (1959-1963)	 Academy of Trial Lawyers of Allegheny County; American Bar Association
1	26	 Albert E.	 December 1983	N / A	N / A	N / A	N / A	 Private Practice (1973-1986) Military Service: United States Army (1967-1977)	 Lane County Bar Association; National Conference of Bankruptcy Judges; Oregon State Bar
265	27	 Alia M. Ludlum	 November 18, 2002	 President George W. Bush	N / A	 Trial Attorney and Chief of Appellate Section, Office of the County Attorney, County of Travis , Texas (1986-1990); Trial Attorney and. Chie! of Det Rio Division, Western District of Texas, United States orney’s Office, United States Department of Justice, G Administration (1990-1997) 2S	 Magistrate Judge, United States District C	N / A	 Federal Magistrate Judges Association; Fifth Circuit Bar Association; Hispanic National Bar Association; Texas Bar Association; Val Verde County Bar Association
87	28	 Amy Reynolds Hay	 March 26, 2003	N / A	N / A	 Civil Division Chief/Assistant U.S. Attorney, Western District	N / A	N / A	 Academy of Trial Lawyers of Allegheny County; American Inns of Court; Allegheny Courity Bar Association
242	29	 Andrew S. Hanen	 June 6, 2002	 President George W. Bush	N / A	N / A	N / A	 Associate, Andrews & Kurth, L.L.P. (1979-1986)	N / A
278	30	 Andrew W. Austin	 November 22, 1999	N / A	N / A	N / A	N / A	 Associate, Vinson & Elkins (1987-1988); Briefing	N / A
131	31	 Andrew W. Bogue	 May 1, 1970	 President Richard M. Nixon	N / A	 State’s Aitorney, Turner County, State of South Dakota (1952-1954)	 Judge, South Dakota Circuit Court, Second Judicial Circuit (1967-1970)	 Partner, Bogue & Bogue (1947-1957); Partner, Bogue & Zimmer (1954-1957); Private Practice (1957-1959), Partner, Bogue & Rudolph (1959-1967) Military Service: United States Army (1943-1946); United States Amy (1950-1952)	 Federal Jodges Association; Pennington Coun! Bar Association; South Dakota State Bar Association .
41	32	 Arnold C. Rapoport	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	33	 Arthur J. Schwab	 January 1, 2003	 President George W. Bush	N / A	N / A	N / A	 Summer Law Clerk, Jones, Day, Reavis & Pogue (1971);	N / A
105	34	 Arthur N. Votolato .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
250	35	 B. Janice Ellington	 November 14, 1996	N / A	N / A	N / A	N / A	N / A	N / A
343	36	 B. Waugh Crigler	 October 1, 1981	N / A	N / A	N / A	N / A	 Private Practice (1974-1981)	 American Bar Association; Culpeper Bar Association; Tennessee Bar Association; Thomas Jefferson Inn of Court; Virginia Bar Association; Virginia State Bar 
222	37	 Barbara J. Houser	 January 20, 2000	N / A	N / A	N / A	N / A	 Locke, Purnell, Boren, Laney & Neely (1978-1988); Shareholder, Sheinfeld, Maley & Kay, BC. (1988-2000)	 American Bar Association; American Bar Foundation; American College of Bankruptcy; National Bankruptcy Conference; Texas Bar Association; Texas Bar Foundation
361	38	 Barbara Jacobs Rothstein	N / A	N / A	N / A	N / A	N / A	N / A	N / A
205	39	 Barbara M. G. Lynn	 February 14, 2000	 President William J. Clinton	N / A	N / A	N / A	 Attomey, Carrington Coleman Sloman & Blumenthal, Lup (1976-1999)	 American Bar Association, Litigation Section; American College of Trial Lawyers, Fellow; Patrick Higginbotham Inn of Court, Master; Southern Methodist University Law School, Executive Board; National Conference of Federal Trial Judges
209	40	 Barefoot Sanders	N / A	N / A	N / A	N / A	N / A	N / A	N / A
322	41	 Barry R. Poretz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
15	42	 Berle M. Schiller	 June 6, 2000	 President William J. Clinton _	N / A	 Deputy Director of Personnel, Commonwealth of Pennsylvania; Deputy, Narcotics Strike Force; Deputy Attorney General, Department of Justice, Commonwealth of Pennsylvania (1971-1972); Chief Counsel, Federal Transit Administration, United States Department of Transportation {1994-1996}	 Judge, Superior Court of Pennsylvania (1996-2000)	 Associate, Blank, Rome, Comisky, McCauley, LLP (1968-1969); Partner, Astor, Weiss, Kaplan & Rosenblum (1972-1993) Military Service: Officer, United States Army Reserve (1968); an, Pennsylvania National Guard (1972)	 American Bar Association; National canferarios of Federal Trial Judges, Executive Comittee
168	43	 Bernice B. Donald |	 January. 1996	 President William 3. Clinton	N / A	 Staff Attorney, Memphis Area Legal Services (1980); Faculty, Federal Judicial Center, Assistant Public Defendez, Shelby. County, State of Tennessee (1980-1982) * ad .	 Fudge, Tennessee General Sessions Criminal Court (1982-1988); Bankruptcy Judge, United States Bankruptcy Court for the Western District of Tennessee (1988-1995)	 Sole Practitioner (1979-1980)	 American Bar Association; American B: Foundation; Association of Trial Lawyers of America; Association for Women Attorneys; The Commission on Opportunities for Minorities; The Diversity Institute; International Women’s Forum, Judicial Conference Advisory Committee on Bankruptcy Rules; Memphis Bar Association; National Association of Women Judges; National Bankruptcy Conference; - National Bat Association; National Judicial College; ‘Tennessee Bar. Association’ United Nations Development Program Advisory Council
196	44	 Brenda T. Rhoades	 September -1,.2003	N / A	N / A	N / A	N / A	N / A	N / A
122	45	 Bristow Marchant	 September 1, 1992	N / A	N / A	 Staff Counsel, Committee on the Judiciary, United States	N / A	 Partner, Adams, Quackenbush, Herring & Stuart, PA (1983-1992)	 Judicial Conference of the Fourth Circuit; Richland County Bar Association; South Carolina Bar Association
298	46	 Brooke C. Weils	 June 4, 2003	N / A	N / A	N / A	N / A	N / A	N / A
124	47	 Bruce H. Hendricks —	 May 6, 2002	N / A	N / A	 Assistant U.S. Attorney, District of South Carolina, United	N / A	N / A	N / A
51	48	 Bruce I. Fox	 1986	N / A	N / A	N / A	N / A	N / A	N / A
292	49	 Bruce S. Jenkins	 1978	 President Hmmy Carter i	N / A	 Assistant Attorney General, Office of the Attorm L ey General, State of Utah (1952); Deputy Prosecutor, County of Salt Lake, Utah , (1954-1958); State Senator Bruce S. Jenkins (D-UT), Utah State Senate (1959-1965); Vice Chairman, Committee on the Organization of the Utah Executive Branch oo	 Bankruptcy Judge, United States Bankruptcy Cout istri i t fi of Utah (1965-1978) piey Court forthe Diss	 Private Practice (1959-1965) Military Service: United States Navy (1945-1946)	 American Bar Association; American Bar Foundation; Bar of the United States Court of Appeals, Tenth Circuit; Bar of the United States. District Court; District of Utah; Federal Bar. Association; Federal Judges Association; United States Supreme Court Bar Association; Utah State Bar Association
12	50	 Bruce W. Kauffman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
147	51	 C. Clifford Shirley, Jr.	 February 13, 2002	N / A	N / A	N / A	N / A	 Partner, Lowe, Shirley & Yeager	N / A
118	52	 C. Weston Houck	 1979	 President fimmy Carter	N / A	 Member, South Carolina House of Representatives	N / A	 Partner, Willcox, Hardee, Houck, Palmer & O'Farrell (1956-1970); Partner, Houck, Clarke & Johnson (1971-1979) Military Service: United States Army (1 957-1958)	 American Bar Association; Florence: County Bar Association; South Carolina Bar Association
244	53	 Calvin Botley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	54	 Cameron McGowan	 1994	 President William J. Clinton	N / A	 Assistant United States Attorney, Districts of Columbia and South Carolina, Office of the United States Attorney, United States Department of Justice (1978-1984); Chief Deputy Attorney General, State of South Carolina (1989-1994) ,	 Magistrate Judge, United States District Court for the District of South Carolina (1984-1986)	 Arent, Fox, Kintner, Plotkin & Kahn (1975-1978); Private practice (1986-1989) ,	 American Inns of Court; District of Columbia Bar; Federal Judges Association; South Carolina Bar Association; South Carolina Women. Lawyers Association
44	55	 Carol Sandra Moore	 June 3, 1996	N / A	N / A	 Senior Attorney, City of Philadelphia (1987-1996)	N / A	 Law Cletk/Office Manager, Nichols, Nichols, Clark & New Kirk (1978-1984); Litigation Associate, Pincus, Verlin, Hahn & Reich, PC. (1985-1987)	 Barristers’ Association; Federal Bar Association; Federal Magistrate Judge’s Association; National Association of Women. Judges; National Bar Association, Women Lawyer's Division; Philadelphia : Bar Association; Temple American Inn of Court
193	56	 Caroline M. Craven	 May 26, 1998	N / A	N / A	N / A	N / A	 Patton, Haltom, Roberts, McWilliams & Greer, LLP	N / A
368	57	 Carolyn R. Dimmick	 April 4, 1983	 President Ronald Reagan	N / A	 Assistant Attorney General, Office of the Attorney Gerieral; *:	N / A	 Private Practice (1959- 1960)	 American Bar Association, American iste Association; American Judicature Society; National Association of Women Judges; Superior aunt Judges ‘Reswciatiany Washington State Bat. Association
42	58	 Charles B. Smith	 June 1, 1992	N / A	N / A	 Juvenile Master and Mental Health Review Officer, County — of Chester, Pennsylvania (1976-1981}	 Judge, Pennsytvania Court of Common Pleas, Chester County (E981-1992)	 Organizer and Executive Director, Legal Aid of Chester County, Inc. (1970-1973); Senior Partner, Smith, Lachall, Brion, Fetter and Cohen Military Service: United States Army, Judge Advocate General’s Corps (1965-1970); United States Army Reserve (1970-1990)	 Chester County Bar Association; Pennsylvania Bar Association
129	59	 Charles B: Kornmann	N / A	N / A	N / A	N / A	N / A	N / A	N / A
215	60	 Charles Bleil	 May 3, 1996	N / A	N / A	N / A	 Judge, Texas District Court (1978-1981); Judge, Texas Court of	N / A	N / A
397	61	 Charles N. Clevert, Jr.	 July 31, 1996	 President William J. Clinton	N / A	 Assistant District Atiorney, County of Mi i i (1972-1975); Assistant United States ame Dn bene es Wisconsin, United States Department of Justice (1975-1977); Special Assistant United States Attorney, Northern District of HHinois, United States Department of Justice (1977) ‘	 Bankruptcy Judge, United States Bankruptcy C	N / A	 American Bar Association (National Conference of Federal Trial Judges); Seventh Circuit Bar Association; State Bar of ‘Wisconsin; Wisconsin Association of African American Lawyers; Wisconsin Bar Association; Federal Judges Association ‘
26	62	 Charles R. Weiner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
59	63	 Christopher C. Conner	 August 2, 2002	 President George W. Bush	N / A	 Assistant Public Defender (part-time), Office of the Public	N / A	 Associate, Mette, Evans and Woodside (1982-1988);	N / A
308	64	 Claude M. Hilton	 1985 =	 President Ronald Reagan	N / A	 Deputy Clerk of Courts, Commonwealth of Virginia —	N / A	 Private Practice (1967-1985)	 American Bar Association; American, Judicature Society; Arlington County Bar Association; Association of Trial Lawyers of America; Virginia State Bar Association; Virginia Trial Lawyers Association
29	65	 Clifford Scott Green	 1971	 President Richard M. Nixon	N / A	 Deputy Attorney Géneral, Commonwealth of Pennsylvania .	N / A	N / A	 American Bar Association; Barristers Association; National Bar Association; Temple University Law Board of Visitors
213	66	 Clinton E. Averitte ‘	 1987	N / A	N / A	 Assistant Attorney General, Office of the Attorney General,	N / A	 Partner, Hiersche; Martens & Averitte (1977-1978) ©	 Amarillo Bar Association; Federal Magistrate’ Judges Association, Texas Bar Foundation _ Statf Briefing Attorney Pam Gleason ..................... (806) 324-2335 _ Education; Oklahoma 1989 BA, 1995 JD Briefing Attorney A. Mayfield. ................2...., (806) 324-2335 _: Education: Baylor 1989 BA; Texas Tech 1993 JD :
139	67	 Curtis L. Collier	 May 23, 1995	 President William J. Clinton	N / A	 Assistant United States Attorney, Eastern District of	N / A	N / A	N / A
355	68	 Cynthia Imbrogno	 1991	N / A	N / A	 Civil Rights Staff Attorney, United States District Court for	N / A	 Perkins Coie (1990-1991): Preston, ‘Thorgeingan, Shidler,	N / A
18	69	 Cynthia M. Rufe	 June 10, 2002 :	 President George W. Bush -	N / A	 Assistant Public Defender, Office of the Public Defender, County of Bucks, Pennsylvania (1977-1982); Deputy Public Defender, Office of the Public Defender, County of Bucks, Pennsylvania (1980-1981); Solicitor, Children & Youth Social Services Agency, County of Bucks, Pennsylvania (1984-1988)	 Judge, Bucks County Court of Common Pleas (1994-2002)	N / A	N / A
288	70	 Dale A. Kimball	 1991] Appointed By; President George H.W. Bush Government: Legal-Counsel, Subcommittee on the Constitution, United State Senate Committee on the Judiciary, United States Senate (1984-1986). Chief Legal Counsel and Administrative Assistant,.U.S. Senator Orin G. | Hatch (R-UT), United States Senate (1986-1988); Associate Deputy Attorney General, United States Department of Justice (1988-1989); United States Attorney, District of Utah, United States Department of _ Justice (1989-1991) ae Legal Practice: Partner, Martineau & Maak; Partner, Snow, Christensen & Martineau (1976-1984) Current Memberships: Salt Lake County Bar Association; Utah State Bar. Dale A. Kimball strict Judge Date of Birth: 1939 .. ducation: Brigham ‘Young 1964 BS; Utah 1967 Regan Service: November 24, 1997	 President William J. Clinton	N / A	 Legal-Counsel, Subcommittee on the Constitution, United State Senate Committee on the Judiciary, United States Senate (1984-1986). Chief Legal Counsel and Administrative Assistant,.U.S. Senator Orin G. | Hatch (R-UT), United States Senate (1986-1988); Associate Deputy Attorney General, United States Department of Justice (1988-1989); United States Attorney, District of Utah, United States Department of _ Justice (1989-1991) ae Legal Practice: Partner, Martineau & Maak; Partner, Snow, Christensen & Martineau (1976-1984) Current Memberships: Salt Lake County Bar Association; Utah State Bar. Dale A. Kimball strict Judge Date of Birth: 1939 .. ducation: Brigham ‘Young 1964 BS; Utah 1967 Regan Service: November 24, 1997 Appointed By: President William J. Clinton Academic: Associate Professor, Brigham Young University Law School , (1974-1976); Adjunct Professor, Brigham Young University Law School (1976-1979); Professor of Law, J. Reuben Clark Schooi of Law; Member, Jordan Education Foundation Board ,		 Partner, Martineau & Maak; Partner, Snow, Christensen & Martineau (1976-1984)	 Salt Lake County Bar Association; Utah State Bar. Dale A. Kimball strict Judge Date of Birth: 1939 .. ducation: Brigham ‘Young 1964 BS; Utah 1967 Regan Service: November 24, 1997 Appointed By: President William J. Clinton Academic: Associate Professor, Brigham Young University Law School , (1974-1976); Adjunct Professor, Brigham Young University Law School (1976-1979); Professor of Law, J. Reuben Clark Schooi of Law; Member, Jordan Education Foundation Board , Judicial: Chairman, Judicial Performance Evaluation Review; Master of the Bench, American Inns of Court; Chairman, Utah State Bar Ethics and Discipline Committee; Chairman, Utah State Bar Committee-on the Unauthorized Practice of Law : Legal Practice: Senior Partner, Kimball, Parr, Waddoups, Brown & Gee (1975-1997); Associate then Partner, VanCoitt, Bagley, Cornwall. & 
388	71	 David A. Faber pdvcation: West Virginia 1989 BA, 1992 JD	 December 27, 1991 .	 President George H.W. Bush	N / A	N / A	N / A		 American Judicature Society, Federal Judges.’ Association; National Association of Former United States Attorneys; West Virginia Bar Association; West Virginia State Bar Legal Practice: Partner, Goodwin & Goodwin (1970-1995) Military Service: United States Army (1965-1967) i 
206	72	 David C. Godbey	 August 7, 2002	 President George W. Bush © -	N / A	N / A	 Judge, 160th District Court, State of Texas (1994-2002)	 Associate and Partner, Hughes & Luce, LLP (1983-1994)	N / A
107	73	 David C. Norton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
180	74	 David Folsom	 April 14, 1995	 President William J. Clinton	N / A	N / A	N / A	 Associate, Young & Pation (1974-1976); Partner, Young, Patton & Folsom (1976-1990); Sole Practitioner (1990-1995) :	 Arkansas Bar Association: Arkansas Trial Lawyers Association; Association of Trial Lawyers of America; Northeast Texas Bar Association; Southwest Arkansas Bar Association; Texarkana Bar Association; Texas Bar Association; Texas Trial Lawyers Association
332	75	 David H. Adams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
293	76	 David K. Winder	 1979 ,	 President. Junmy Carter	N / A	 Deputy County Attorney, State of Utah (i959- 1963); Assistant United States Attorney, District of Utah, United States Department of Justice (1963-1965); Chief Deputy District Attorney, State of Utah (1965-1966)	 Judge, Utah District Court (£977-1979)	 Clyde, Mecham & Pratt (1958-1966); Partner, Strong & —~ Hanni (1966-1977) L Military Serviee: United States Air Force (l 951- 1952) -	 American Board of Trial Advocates; American College of Trial Lawyers; Salt Lake County Bar Association; State Bar of California; Utah State Bar
102	77	 David L. Martin	 September 29, 1998	N / A	N / A	 Assistant Public Defender, State of Rhode Island (1974-1981)	N / A	 Private Practice (1981-1998)	N / A
297	78	 David Nuffer	 May i, 1995	N / A	N / A	N / A	N / A	 Law Clerk, Howard, Lewis & Peterson (1976-1978); Law Clerk and Associate (Practicing Attorney}, Allen, Thompson & Hughes (1977-1978); Practicing Attorney, Snow & Nuffer (1979-2002)	 Arizona State Bar: Southern Utah Bar; United States District Court Arbitration and Mediation Panel
49	79	 David R. Strawbridge	 April 26, 2005	N / A	N / A	N / A	N / A	N / A	N / A
174	80	 David S..	 November 24, 1980	N / A	N / A	 Clerk of Court, United States Bankniptcy Court for the-	N / A	 Private Practice (1972-1973); Private Practice (1976-1980)	 Memphis Bar Association; National Conference of Bankruptcy Judges; Shelby County Bar Association; Tennessee Bar Association
295	81	 David Sam _ st	N / A	N / A	N / A	N / A	N / A	N / A	N / A
75	82	 David Stewart Cercone	 September 12, 2002	N / A	N / A	 Assistant District Attorney, Office of the District Attorney, County of Allegheny, Pennsylvania (1979-198 1}	 District Justice, Commonwealth of Pennsylvania (19821985)	N / A	N / A
287	83	 Dee Benson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
272	84	 Dennis G. Green	 1985	N / A	N / A	 Assistant District Attorney, Economic Crime and Consumer Fraud Divisions (1972-1975); First Assistant District Attorney, County of - MeLennan, Texas (1982-1983)	 Assistant United States Attorney, District of Southern Texas Department of Justice (1975-1976) ,	 Trial Counsel, Shel] Oi, Company (1979-1982); Wat Green (1984-1985) y ( }; Watson & Military Service: United States Army (1967-1969)	 Federal Bar Association; Federal Magistrate Judges Association; State Bar of Texas ,
145	85	 Dennis H. Inman .	 November 14, 1995 _	N / A	N / A	N / A	 Chancellor, Tennessee Court of Chancery, Third Judicial District	N / A	N / A
224	86	 Dennis Mich of	 September 18, 2001 :	N / A	N / A	N / A	N / A	 Stutzman & Bromberg; Weil, Gotshal & Manges; Moore & Petergon Military Service: United States Naval Reserve Staff Law Clerk Clarke Rogers............. SAG muemyeeeEy: (817) 333-6022 Education: Texas 2005 JD : Judicial Secretary Bethany Jenkins .................. (817) 333-6020 E-mail: beth_jenkins@txnb.uscourts.gov piiambars of Bankruptcy Judge Harlin D. “Cooter” ale 1100 Commerce Street, Room 1254, Dallas, TX 75242-1496 Tel: (214) 753-2016 Fax: (214) 753-2036 Harlin D. “Cooter” Hale Bankruptey Judge Date of Birth: March 19, 1957 Education: LSU 1979 BS, 1982 JD Began Service: November f, 2002 Term Expires: October 31, 2016 Clerkships: Law Clerk, Associate Justice James L. Dennis, Supreme Court of Louisiana (1982-1983) : i	" American Bar Association; Dallas Bankruptcy Bar Association; Dallas Bar Association; John C. Ford American Inn of Court, Master; Louisiana State Bar Association; National Conference of Bankruptcy Judges; State Bar of Texas; Texas Bar Association "" & & = o o - o f - ” a a YY e ft k w 8 Le] - z = I wo = « = 9 o al ¢ & Ww a uw L"
326	87	 Dennis W. Dohnal	 January 31, 2000	N / A	N / A	 Assistant United States Attorney (1971-1974)	N / A	 Private Practice (1974-2000)	N / A
171	88	 Diane K. Vescovo	N / A	N / A	N / A	N / A	N / A	 Lloyd C, Kirkland, Jr. (1981-1987); Internati ‘ % - : onal P: Company (1987-1992); Wolff Ardis, PC. (1992-1995) “	 Association of Women Attorneys; Federal Magistrate Judges Association; Memphis Bar Association; Tennessee Bar Association ,
50	89	 Diane Weiss	 October 1993	N / A	N / A	N / A	N / A	 Blank, Rome, Comisky & McCauley	N / A
194	90	 Don D. Bush	 February 24, 2003	N / A	N / A	N / A	N / A	N / A	N / A
27	91	 Donald W. VanArtsdalen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
72	92	 Donetta W. Ambrose	 1994 .	 President William J. Clinto	N / A	 Assistant Attorney General, Office of the Attorney General,	N / A	 Partner, Ambrose & Ambrose (1974-1981)	 Allegheny County Bar Association; American Bar Association; American Bar Foundation; American Inns of Court;. American Judicature Society; National Association of Women Judges; Pennsylvania Bar Association; Pennsylvania Commission on Women in’ © the Profession; Westmoreland County Bar Association, Women’s Bar - Association of Western Pennsylvania
249	93	 Dorina Ramos.	 1996	N / A	N / A	N / A	N / A	N / A	N / A
331	94	 Douglas O. -	 September 3, 1987	N / A	N / A	 Attorney, Office of the Regional Counsel, Internal Revenue	N / A	 Private Practice (1959-1961); Corporate Counsel, Carlton Industries Incorporated (1970-1975); Private Practice (1975-1987) Military Service: United States Army Reserve (1959-1967)	 American Bankruptcy Institute; American College of Bankruptcy Fellows; Inns of Court; National Conference of Bankruptcy Judges
271	95	 Durwood Edwards	 November 1, 1980	N / A	N / A	N / A	N / A	 Private Practice (1974-1980)	N / A
163	96	 E. Clifton Knowles	 2000	N / A	N / A	N / A	N / A	 Associate and Partner, Bass, Berry & Sims (1979-1999)	 American Judicature Society; Nashville Bar Association; Nashville Bar Foundation; Tennessee Bar Association 
191	97	 Earl S. Hines	 March 7, 1984	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Jefferson County Bar Association; State Bar of Texas
