	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
59	75	 Jay 4. Garcia-Gregory	 August 1, 2000	 President William J. Clinton	N / A	N / A	N / A	 Associate then Partner, Fiddler, Gonzalez & Rodriguez (1974-2000) Military Service: United States Navy Reserve (1962-1964)	 American Judicature Society; District of Columbia Bar Association; Federal Bar Association; Federal Circuit Bar Association; Federal Judges Association; Hispanic National Bar Association; Puerto Rico Bar Association
136	76	 Joel Gerber	 June 18, 1984	 President Ronald Reagan	N / A	 Trial Attorney, Internal Revenue Service, United States	N / A	N / A	N / A
18	77	 John C. Shabaz	 January 19, 1982	 President Ronaid Reagan	N / A	 State Representative John C. Shabaz (R-W1}, Wisconsin State	N / A	 Private Practice (1957-1982) Military Service: United States Army (1954-1956)	 Dane County Bar Association; State Bar of Wisconsin
45	78	 John D. Bates	N / A	 President George W. Bush	N / A	 Assistant United States Attorney, District of Columbia,	N / A	 Associate, Steptoe & Johnson (1977-1980); Partner, Miller & Chevalier (1998-20061) Military Service: United States Army (1968-1971)	 Committee on Court Administration and Case Management; District of Columbia Bar Association; Maryland Bar Association
164	79	 John F Dean	 1994	N / A	N / A	 Office of Chief Counsel, Internal Revenue Service, United	N / A	N / A	N / A
49	80	 John Garrett Penn	 May 15, 1979	 President Jinumy Carter	N / A	 Trial Attorney, Reviewer, and Assistant Chief, General Litigation Section, Tax Division, United States Department of Justice (1961-1970)	 Judge, District of Columbia Court of General Sessions	N / A	 American Bar Association; American Judicature Society; District of Columbia Bar Association; Massachusetts Bar Association; National Bar Association; Washington Bar Association
52	81	 John M. Facciola -	 August 18, 1997	N / A	N / A	 Assistant United States Attorney, District of Columbia,	N / A	 Associate and Partner, Wilkinson, Cragun & Barker (1974-1982)	 American Bar Association; American Bar Foundation, Fellow 
135	82	 John O. Colvin	 1988	 President Ronald Reagan	N / A	 Associate, Office of the Chief Counsel, United States Coast	N / A	N / A	 Federal Bar Association
101	83	 John PR Wiese	N / A	N / A	N / A	N / A	N / A	N / A	N / A
140	84	 Joseph H. Gale	 February 6, 1996	 President William J. Clinton	N / A	 Tax and Chief Counsel, U.S. Senator Daniel Patrick Patrick	N / A	N / A	N / A
141	85	 Joseph Robert Goeke	 April 22, 2003 .	 President George W. Bush ~	N / A	 Office of the Chief Counsel, Internal Revenue Service,	N / A	 Parmer, Mayer, Brown, Rowe & Maw (1988-2003)	N / A
56	86	 José Antonio Fusté	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	87	 Juan F Vasquez	 1995	 President William J. Clinton	N / A	N / A	N / A	 Associate then Partner, Leighton, Hood & Vasquez (1982-1985); Partner, Leighton & Vasquez (1985-1987); Partner, Juan F- Vasquez, PC (1987-1995)	 American Bar Association, Tax Section; College of State Bar of Texas; Hispanic Bar Association of the District of Columbia; Hispanic National Bar Association; MABA, Texas & San Antonio Chapters; National Judicial College; San Antonio Bar; San Antonio Bar Foundation, Fellow; Texas State Bar; Texas State Bar Foundation, Fellow
67	88	 Juan M. Pérez-Giménez	 1979	 President Jimmy Carter	N / A	 Assistant United States Attorney, District of Puerto Rico,	N / A	 Associate, Goldman, Antonetti & Davila (1968-1971)	N / A
107	89	 Judith M. Barzilay	N / A	N / A	N / A	N / A	N / A	N / A	N / A
78	90	 Judith XK. Fitzgeralg	N / A	N / A	N / A	 Assistant United States Attorney, Western District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1976-1987)	 Judge (by Special Designation), United States Bankruptcy Court	N / A	 Allegheny County Bar Association; American Bankruptcy Institute; Association of Trial Lawyers of America, Judicial : Fellow, Commercial Law League of America; Fellow American College of Bankruptcy; Federal Bar Association; International Bar Association; International Women’s insolvency & Restructuring Confederation; Master Inns of Court; National Association of Chapter 13 Trustees; National Conference of Bankruptcy Clerks; Nationa! Conference of Bankruptcy Judges; Women’s Bar Association of Western Pennsylvania Statt Law Clerk Ronald Haver ..........0.......00.000... (412) 644-2764 Law Clerk Elsie Martin 2... 202.0... ccc cca eee (412) 644-4821 Secretary Mary Schuetz................0. 0.0.0. 0005- (412) 644-4533 Fall 2006 © Leadership Directories, Inc. Judicial Yellow Book United States Court of Federal Claims 525 United States Courts of ‘Limited Jurisdiction United States Court of Federal Claims : National Courts Building, 717 Madison Place, NW, - Washington, DC 20005 Tel: (202) 357-6400 Internet: www.uscfc.uscourts. gov “Number of Judgeships: 16 The United States Court of Federal Claims, formerly known as the United’ States Claims Court, has jurisdiction over claims seeking money judgments against the United States. A claim must be founded upon the United States Constitution; an act of Congress; the regulation of an executive department; an express or implied-in-fact contract with the United States, or damages, liquidated or unliquidated, in cases not sounding in tort. Appeals are to the United States Court of Appeals for the Federal Circuit. ‘All judges on the court are appointed by the President, with Senate consent, for 15-year terms. The chief judge is selected by the President to serve until the age of seventy or until another chief judge is chosen. ' Retirees may serve as senior judges on assigned cases.
155	91	 Julian |. Jacobs	 1984	 President Ronald Reagan	N / A	 Attorney, Legislation and Regulations Division, Office of the	N / A	 Associate, Weinberg & Green (1967-1969); Hoffberger &	N / A
68	92	 Justo Arenas	 April 1981	N / A	N / A	 Assistant United States Attorney, District of Puerto Rico, Office of the United States Attorney, United States Department of Justice (1978-1981) ,	 Temporary Mapistrate Judge, United States District Court for the District of New Hampshire (1992-1993)	 Private Practice (1975) Military Service: United States Army (1968-1970)	 American Bar Association
170	93	 Kathryn Hoefer Vratil	N / A	N / A	N / A	N / A	N / A	N / A	N / A
147	94	 L. Paige Marvel	 Aprii 6, 1998	 President William J. Clinton	N / A	N / A	N / A	 Member, Garbis, Marvel & Junghans, P.A. (formerly Garbis & Schwait) (1974-1986); Member, Melnicove, Kaufman, Weiner, Smouse & Garbis, PA. (1986-1988): Partner, Venable, Baetjer & Howard, LLP (1988-1998)	 American Bar Association; American Bar Foundation, Fellow; American College of Tax Counsel, Fellow; American Law Institute; Maryland Bar Foundation, Fellow; Maryland State Bar Association.
158	95	 Laurence J. Whalen	 November 23, 1987	 President Ronald Reagan	N / A	N / A	N / A	 Partner, Hamel & Park (1977-1984); Director, Crowe & Dunlevy (1984-1987) Military Service: United States Army Reserve (1971)	 American Bar Association; Federal Bar Association School of Law, University of Akron (1986), Director, Tax Graduate Staff
127	96	 Lawrence B. Hagel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
86	97	 Lawrence J. Block	N / A	N / A	N / A	N / A	N / A	N / A	N / A
81	98	 Lawrence M. Baskir	N / A	N / A	N / A	N / A	N / A	N / A	N / A
97	99	 Lawrence S. Margolis	N / A	N / A	N / A	N / A	N / A	N / A	N / A
113	100	 Leo M. Gordon	 March 16, 2006	 President George W. Bush	N / A	 Clerk of Court, United States Court of International Trade	N / A	N / A	N / A
162	101	 Lewis R. Carluzzo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
99	102	 Loren A. Smith	 September 12, 1985	 President Ronald Reagan	N / A	 General Attorney, Office of the General Counsel, Federal Communications Commission (1973); Assistant to the Special Counsel to the President, Executive Office of the President, Richard M. Nixon Administration (1973-1974); Special Assistant United States Attorney, District of Columbia, United States Department of Justice (1974-1975); Chief Counsel, Reagan for President Campaign (1976); Deputy Director, Ronald Reagan Transition Team (1980-1981); Chief Counsel, Reagan for President Campaign (1980); Chairman, Administrative Conference of the United States (1981-1985)	 Chief Judge, United States Court of Federal Claims (1986-2000)	N / A	N / A
48	103	 Louis F Oberdorfer	 1977	 President Jiramy Carter	N / A	 Assistant Attorney General, Tax Division, Office of the	N / A	 Paul Weiss, Wharton & Garrison (1947-1951); Wilmer, Cutler & Pickering (1954-1961); Wilmer, Cutler & Pickering (1965-1977) Military Service: United States Army (1941-1946)	 Alabama Bar Association; American Bar Association; American Law Institute; Birmingham Bar Association; District of Columbia Bar; Federal Bar Association; Historical } BORIeLy of the District of Columbia Circuit
6	104	 Lynn Adelman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
82	105	 Lynn J. Bush	N / A	N / A	N / A	N / A	N / A	N / A	N / A
12	106	 Margaret Dee	 1987	N / A	N / A	N / A	N / A	 Private Practice (1977-1987)	 American Bankruptcy Institute; American College of Bankruptcy; American Inns of Court; Association for Women Lawyers; Milwaukee Bar Association; National Conference of Bankruptcy Judges; State Bar of Wisconsin
93	107	 Margaret Mary Sweeney	N / A	N / A	N / A	N / A	N / A	N / A	N / A
80	108	 Marian Blank Hom	 April 14, 1986	 President Ronald Reagan	N / A	 Assistant District Attorney, Deputy Chief Appeals Bureau,	N / A	 Arent, Fox, Kitner, Plotkin & Kahn (1972-1973)	N / A
144	109	 Mark van Dyke Holmes	 June 30, 2003	 President George W. Bush	N / A	 Counsel to Commissioners, United States International Trade	N / A	 Associate, Cahill Gordon & Reindel (1983-1985); Associate, Sullivan & Cromwell (1987-1991); Counsel, Miller & Chevalier (1996-2001)	 American Bar Association, Tax Section; American Bar Association Litigation Section
138	110	 Mary Ann Cohen	 September 24, 1982	 President Ronald Reagan	N / A	N / A	N / A	 Member, Abbott & Cohen (1967-1982)	 American Bar Association; State Bar of California
0	111	 Mary E. Stanley	 1992	N / A	N / A	 Assistant United States Attorney, Southern District of West	N / A	N / A	 West Virginia State Bar .
88	112	 Mary Ellen Coster Williams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	113	 Maurice B. Foley	 1995	 President William J. Clinton	N / A	 Attorney, Office of the Chief Counsel, Internal Revenue	N / A	N / A	 State Bar of California
149	114	 Michael B. Thornton	 March 9, 1998	 President William J. Clinton	N / A	 Tax Counsel, Committee on Ways and Means, United	N / A	 Miller & Chevalier (1985-19388); Sutherland, Asbill and	N / A
