	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
67	41	 Charles P Kocoras	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
43	42	 Charles Ronald Norgle,	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
198	43	 Christine A. Noland	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
150	44	 Dale L. Somers	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
192	45	 Daniel E. Knowles lil	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
293	46	 Daniel S. Opperman	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
19	47	 David Alan Ezra	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
110	48	 David F Hamilton G17) 229-3600	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
37	49	 David G. Bernthal	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
48	50	 David H. Coar	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
153	51	 David L. Bunning	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
275	52	 David M. Lawson	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
86	53	 David R. Herndon	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
175	54	 David T. Stosberg	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
224	55	 Deborah K. Chasanow	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
203	56	 Dee D. Drell	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
271	57	 Denise Page Hoag	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
199	58	 Docia L. Dalby	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
286	59	 Donald A. Scheer	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
311	60	 Donald D. Alsop	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
207	61	 Donald E. Walter	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
144	62	 Donald W. Bostwig	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
309	63	 Donovan W. Frank	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
200	64	 Douglas D. Dodd	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
11	65	 Dudley H. Bowen, Jr.	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
239	66	 Duncan W. Keir	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
173	67	 E. Robert Goebel	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
164	68	 Edward B. Atkins	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
255	69	 Edward F Harrington -	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
170	70	 Edward H. Johnstone	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
28	71	 Edward J. Lodge :	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
50	72	 Elaine E. Bucklo	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
180	73	 Eldon E. Fallon	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
194	74	 Elizabeth W. Magner	Began Service: January 3, 2000	N / A	N / A	N / A	N / A	N / A	Current Memberships: Atlanta Bar Association; Federal Magisteate Judges Association; Georgia Association of Black Women Attorneys; Lawyers Foundation of Georgia Statf Law Clerk Kristen Trulock...........0.00.20.000. 000. (404) 215-1370 Began Service: Septernber 2007 2a Term ‘Expires: September 2009 sie a
