	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
64	13	 Bernard Markovitz	N / A	N / A	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	 Private Practice (1965-1985) Military Service: United States Navy (1984)	 Allegheny County Bar Association; American Judges Association; National Conference of Bankruptcy Judges; Pennsylvania Bar Association
85	14	 Bohdan A. Futey	 May 27, 1987 °	 President Ronald Reagan	N / A	N / A	N / A	 Partner, Futey & Rakowsky (1 968-1972); Partner, Bazarko,	N / A
105	15	 Bruce E. Kasold	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	16	 Camiile L. Velez-Rive	 March 22, 2004	N / A	N / A	N / A	N / A	N / A	N / A
140	17	 Carleton D. Powell	 August 1985	N / A	N / A	 Attorney, Internal Revenue Service, United States	N / A	N / A	 Virginia Bar Association 
47	18	 Carmen Consuelo Cerezo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
101	19	 Charles E. “Chip” .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
76	20	 Charles F Lettow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
67	21	 Christine Odell Cook Miller	 January 24, 1983 ,	 President Ronald Reagan	N / A	 Trial Attorney, Foreign Litigation Unit and Court of Claims	N / A	N / A	 California State Bar Association; Cosmos Club, District of Columbia Bar
14	22	 Clarence A. Brimmer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
28	23	 Colleen Kollar-Kotelly	 May 12, 1997	 President William J. Clinton	N / A	 Government Attorney, Criminal Division, Appellate Section, United States Department of Justice, Richard M. Nixon Administration - (1969-1972); Chief Legal Counsel, Legal Office, Department of Heaith and Human Services, Saint Elizabeths Hospital (1972-1984)	 Associate Judge, Superior Court of the District of Columbia	N / A	 District of Columbia Bar Association
61	24	 Curtis V. Gomez	 January 3, 2005	 President George W. Bush	N / A	N / A	N / A	N / A	N / A
137	25	 D. Irvin Couvillion	 July 1,.1985	N / A	N / A	 Administrative Assistant, U.S. Representative Speedy O. °	N / A	 Private Practice (1959-1966); Partner, McCollister, McCleary, Fazio & Holliday (1974-1985)	 American Bar Association; Louisiana State Bar Association
145	26	 D. Lowell Jensen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
49	27	 Daniel R. Dominguez	 Novernber 1, 1994	 President William J. Clinton	N / A	N / A	N / A	 Associate Counsel, Hector M. Laffitte Law Offices (1970-1973); Parmer, Lafitte & Dominguez Law Offices (1973-1980); Partner, Laffitte, Dominguez & Totti Law Offices {1980- 1983); Partner, Dominguez & Totti Law Offices (1983-1994) Military Service: United States Army Reserve	 American Bar Association; Bar Association of Puerto Rico; Federal Bar Association of Puerto Rico; Association of Labor Relations Practitioners
121	28	 David Laro	N / A	N / A	N / A	N / A	N / A	N / A	N / A
146	29	 David R. Hansen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
40	30	 Deborah A. Robinson	 July 1988	N / A	N / A	 Assistant United States Attorney, District of Columbia,	N / A	N / A	 American Bar Association; Bar Association of the District of Columbia; Washington Bar Association; William B. Bryant Inn of Court ‘
120	31	 Diane L. Kroupa	 June 13, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	 American Bar Association, Tax Section; of Columbia Bar Association; Minnesota Bar Association; National Association of Women Judges; South Dakota Bar Association
89	32	 Donald C. Pogue. —	N / A	N / A	N / A	N / A	N / A	N / A	N / A
112	33	 Ear! H. Carroll	N / A	N / A	N / A	N / A	N / A	N / A	N / A
66	34	 Edward J. Damich	N / A	N / A	N / A	N / A	N / A	N / A	N / A
31	35	 Ellen Segal Huvelle	 January 2000	 President William J. Ciinton	N / A	N / A	 Associate Judge, Superior Court for the District of Columbia 3 . (1990-1999)	 Associate, Williams & Connolly (1977-1983); Partner, Williams & Connally (1984-1990)	 American Bar Association; Association of Trial Lawyers of America; District of Columbia Bar Association; Edward Bennett Williams American Inn of Court; Fellow of the. American Bar Association; Massachusetts Bar Association; National Association of Women Judges; The Bar Association of the District of Columbia; Women’s Bar Association
71	36	 Emily Clark Hewitt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
27	37	 Emmet G. Sullivan	 June 15, 1994	 President William J. Clinton	N / A	N / A	 Associate Judge, Superior Court of the District of Columbia (1984-1992), Associate Judge, District of Columbia Court of t Appeals (1992-1994)	 Law Clerk, Neighborhood Legal Services Program (1971-1972); Associate, Houston and Gardner (1973-1974); Partner, Houston and Gardner (1974-1980); Partner, Houston, Sallivan and - Gardner (1980-1984) ,	 American Bar Association; American Bar Foundation; Bar Association of the District of Columbia; National Bar Association; Washington Bar Association
59	38	 Enrique S. Lamoutts	 Novernber 1986	N / A	N / A	 Clerk, United States Bankruptcy Court for the District of .	N / A	N / A	 American Bar Association; District of Columbia. . Bar Association; Federal Bar Association; Puerto Rico Bar Association Statt Law Clerk Susan Besancon ....,............00- 000 E-mail: Susan, Besancon@prb.uscourts.gov Education: Pennsylvania 1987 JD Law Clerk Joan Mulet.........0.0..0. 000: ce ee eee E-mail: joan_mutet@prb.uscouzts.gov Education: Puerto Rico 1971 BA; SUNY (Buffalo) 1976 MA; Inter American 1989 JD; Tulane 1990 LLM Judicial Assistant Evangelina “Vangie” Méndez ....:.. E-mail: evangelina_mendez@prb.uscourts. gov Education: Marymount Col (NY) 1974 BA United States District Court of'the Virgin Islands 310 US. Courthouse, 5500 Veteran’s Drive, Charlotte Amalie, St. Thomas, VI 00820-6424 j Tel: (340) 774-0640 Fax: (340) 714-4293 Internet: www-vid.uscourts.gov Number of Judgeships: 2
84	39	 Eric G. Bruggink	N / A	N / A	N / A	N / A	N / A	N / A	N / A
90	40	 Evan J. Wallach	 September 25, 1995	 President William i Clinton	N / A	 General Counsel and Public Policy Advisor, U.S. Senator	N / A	 Associate, Lionel Sawyer & Collins (1976-1983); Partner,	N / A
62	41	 Geoffrey W. Barnard	 1986	N / A	N / A	N / A	N / A	N / A	N / A
63	42	 George W. Cannon	 April 12, 2004	N / A	N / A	N / A	N / A	N / A	 American Bar Association; Federal Bar Association; Rotary Club; Virgin Islands Bar Association 
78	43	 George W. Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
57	44	 Gerardo A.	 August 1994	N / A	N / A	 Counsel, Commonwealth of Puerto Rico (1980-1983)	N / A	 Partner, Carlo & Tronceso & Becher (1983-1990)	N / A
25	45	 Gladys Kessler	 1994	 President William J. Clinton	N / A	 Staff Attorney, National Labor Relations Board (1962-1964);	N / A	N / A	N / A
88	46	 Gregory W. Carman	 March 1983	 President Ronald Reagan	N / A	 Councilman, Town of Oyster Bay, New York (1972- 1980); Member, United States House of Representatives (1981-1982)	 Member, Judicial Conference of the United States (1996-2003) ,	 Carman, Callahan & Sabino (1964-1983) Military Service: United States Army (1962-1964)	 American Bar Association, American Bar Foundation: New York State Bar Association
55	47	 Gustavo A, Gelpi	 June 29, 2001	N / A	N / A	 Assistant Public Federal Defender (1993-1996); Special	N / A	 McConnell Valdés Law Firm (2001)	 Federal Bar Association; Puerto Rico Bar Association; Virgin Islands Bar Association
97	48	 H. F “Sparky” Gierke	N / A	N / A	N / A	N / A	N / A	N / A	N / A
117	49	 Harry A. Haines	N / A	N / A	N / A	N / A	N / A	N / A	N / A
29	50	 Henry Harold Kennedy, Jr.	 October 1997	 President William J. Clinton	N / A	 Assistant United States Attorney, District of Columbia, United States Attomey’s Office, United States Department of Justice, Gerald Ford Administration (1973-1976) :	 United States Magistrate, United States District Court for the	N / A	 American Bar Association; American Laie Institute; Bar Association of the District of Columbia; District of Columbia Bar; National Bar Foundation; Washington Bar Association
128	51	 Herbert L. Chabot	N / A	N / A	N / A	N / A	N / A	N / A	N / A
129	52	 Howard A. Dawson, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
141	53	 J. Frederick Motz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
51	54	 Jaime Pieras, Jr.	 1982	 President Ronald Reagan	N / A	 Attorney, Tourism Bureau of Puerto Rico	N / A	 Private Practice (1949-1982) Military Service: United States Army (1946-1947); Military Intelligence, United States Army Reserve (1949)	 American Bar Association; District of Columbia Bar; Federal Bar Association; Federal Judges’ Association, Tnstitute of Judicial Administration, American Bar Association, National Conference of Federal Trial Judges; Puerto Rico Bar
113	55	 James C. Cacheris	N / A	N / A	N / A	N / A	N / A	N / A	N / A
100	56	 James E. Baker	 September 19, 2000 ’	 President Witham J. Clinton	N / A	 Legislative Aide and Acting Chief of Staff, US. Senator	N / A	N / A	N / A
5	57	 James E. Shapiro	 February 3, 1982	N / A	N / A	N / A	N / A	 Sole Practitioner (1957); Partner, Bratt & Shapiro (1960-1964); Sole Practitioner (1964-1974); Partner, Frank, Hiller & Shapiro (1975-1982) Military Service: United States Army (1954-1956)	 American Bankruptcy Institute; Milwaukee Bar Association; National Conference of Bankruptey Judges; State Bar of Wisconsin
80	58	 James F Merow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	59	 James Robertson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
118	60	 James §. Halpern	 July 3, 1990	 President George H.W. Bush	N / A	 Principal Technical Advisor, Assistant Commissioner	N / A	 Associate, Mudge, Rose, Guthrie, Alexander & Ferdon ° (1972-1974); Associate, Roberts & Holland (1979-1980); Partner, Baker and Hostetler (1983-1990) Military Service: United States Army (1967-1968); United States Army Reserve (1968-1997)	 American Bar Association
87	61	 Jane A. Restani	N / A	N / A	N / A	N / A	N / A	N / A	N / A
50	62	 Jay A. Garcia-Gregory	N / A	N / A	N / A	N / A	N / A	N / A	N / A
44	63	 Joaquin V.E.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
114	64	 Joel Gerber -	 June 18, 1984	 President Ronald Reagan	N / A	 Trial Attorney, Internal Revenue Service, United States	N / A	N / A	N / A
9	65	 John C. Shabaz	 January 19, 1982	 President Ronald Reagan	N / A	 State Representative John C. Shabaz & WH, Wisconsin State	N / A	 Private Practice (1957-1982), Military Service: United States Army (1954-1956)	 Dane County Bar Association; State Bar of Wisconsin 
33	66	 John D. Bates	N / A	 President George W. Bush	N / A	N / A	N / A	 Associate, Steptoe & Johnson (1977- 1980); Partner, Miller Chevalier (1998-2001) Military Service: United States Army (1968-1971)	 American Bar Association: District of Columbia Bar Association; Maryland Bar Association; Judicial Conference Committee
138	67	 John F Dean	N / A	N / A	N / A	N / A	N / A	N / A	N / A
144	68	 John F Keenan	 October 21, 1983	 President Ronald Reagan ~-	N / A	 Chief Assistant District Attorney, County of Queens, New	N / A	 Halpin, Keogh & St. John (1956) Military Service: United States Army (1954-1956)	 Judicial Panel on Multidistrict Litigation
38	69	 John Garrett Penn .	N / A	N / A	N / A	N / A	N / A	N / A	N / A
42	70	 John M. Facciola	 August 18, 1997	N / A	N / A	 Assistant United States Attomey, District of Columbia,	N / A	 Associate and Partner, Wilkinson, Cragun & Barker .{1974-1982)	 American Bar Association, American Bar * Foundation, Fellow oO ‘
126	71	 John O. Colvin	 1988 , ,	 President Ronald Reagan	N / A	 Associate, Office of the Chief Counsel, United States Coast	N / A	N / A	 Federal Bar Association
86	72	 John P. Wiese	 October 14, 1986 °	 President Ronald Reagan	N / A	N / A	N / A	 Cox, Langford & Brown (1967-1969), Hudson & Creyke (4969-1974) Military Service: United States Army (1957-1959)	 American Bar Association; District of Col kumbia: E-mail: nicole_kaplan@ao.uscourts.gov Education: Brooklyn Law 2004 JD fadicial Administrative Assistant ducation: South Carolina £966 BS, 1969 ID = Began Service: March 1990 : . - Appointed By: President George H.W. Bush orporate: Vice President and General Counsel, First National Bank of : South Carolina overnment: Legislative Aide, U.S. Senator Strom Thurmond (R-SC), = ie States Senate (1969-1971); Legislative Assistant, U.S. _ Mepresentative Floyd Spence (R-SC, District 2), United States House of :Representatives (1971-1977) Bar Military Service: Air Force Reserve (1963-1969) 
46	73	 José Antonio Fusté	N / A	N / A	N / A	N / A	N / A	N / A	N / A
39	74	 Joyce H. Green	N / A	N / A	N / A	N / A	N / A	N / A	N / A
48	75	 Juan M. Pérez-Giménez	 1979	 President Jimmy Carter	N / A	 Assistant United States Attorney, District of Puerto Rico,	N / A	N / A	N / A
65	76	 Judith K. Fitzgerald	N / A	N / A	N / A	 Assistant United States Attorney, Western District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1976-1987)	 Judge (by Special Designation), United ‘States Bankruptcy Court	N / A	 Allegheny County Bar Association; American Bankruptcy Institute; Association of Trial Lawyers of America, Judicial Fellow: Commercial Law League of America; Fellow American College of Bankruptcy; Federal Bar Association, International Bar Association; International Women’s Insolvency & Restructuring Confederation; Master fons of Court; National Association of Chapter 13 Trustees, National Conference of Bankruptcy Clerks; National Conference of Bankruptcy Judges; Women’s Bar Association of Western Pennsylvania Fall 2005 © Leadership Directories, Inc. Judicial Yellow Boo United States Court of Federal Claims 523 nited States Courts of .imited Jurisdiction nited States Court of Federal Claims onal Courts Building, 717 Madison Place, NW, Ashington, BC 20005 (202) 357-6400 ernet: www.uscfc.uscourts. gov mber of Judgeships: 16 , @ United States Court of Federal Claims, formerly known as the United Siates Claims Court, has jurisdiction over claims seeking money judgments gainst the United States. A claim must be founded upon the United _ ates Constitution; an act of Congress; the regulation of an executive department; an express or implied-in-fact contract with the United States, ‘ar damages, liquidated or unliquidated, in cases not sounding in tort. ppeals are to the United States Court of Appeals for the Federal Circuit. All judges on the court are appointed by the President, with Senate consent, for 15-year terms. The chief judge is.selected by the President to serve until the age of seventy or until another chief judge is chosen. Retirees may serve as senior judges on assigned cases.
91	77	 Judith M. Barzilay	N / A	N / A	N / A	N / A	N / A	N / A	N / A
130	78	 Julian |. Jacobs	N / A	N / A	N / A	N / A	N / A	N / A	N / A
142	79	 Kathryn Hoefer Vratil	N / A	N / A	N / A	N / A	N / A	N / A	N / A
122	80	 L. Paige Marvel	 April 6, 1998	 President William }. Clinton ~	N / A	N / A	N / A	N / A	 American Bar Association; Ametican Bar Foundation, Fellow; American College of Tax Counsel; Fellow; American: Law Institute; Maryland Bar Foundation, Fellow; Maryland State Bar Association .
133	81	 Laurence J. Whalen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
106	82	 Lawrence B. Hagel.	N / A	 President Gearge W. Bush	N / A	N / A	N / A	 Judge Advocate, United States Marine Corps (1976- 1990) Military Service: United States Navy, United States Navy (1965-1969); United States Marine Corps, United States Marine Corps (1969-1990) Nonprofit: Counsel, Paralyzed Veterans of America (1990-2004)	 California Bar Association; District of Columbia Bar Association; Federal Bar Association; lowa Bar Association
73	83	 Lawrence J. Block	N / A	N / A	N / A	N / A	N / A	N / A	N / A
69	84	 Lawrence M. Baskir	 October 23, 1998.	 President William J. Clinton... :	N / A	 Counsel, Subcomunittee on Interstate Taxation of Interstate	N / A	N / A	N / A
81	85	 Lawrence S. Margolis	 December 16, 1982	 President Ronald Reagan	N / A	 Faculty, Federal Judicial Center; Patent Examiner, Patent Office, United States Department of Commerce {1957-1962}; Patent Advisor, Office of White Oak, Naval Ordinance Laboratory (1962-1963); Assistant Corporation Counsel, District of Columbia (1963-1966); Trial Attorney and Special Assistant United States Attorney, District of Columbia, Criminal Division, United States Department of Justice (1966-1968); Consultant, President’s National Crime Commission, Executive Office of the President, Lyndon B. Johnson Administration (1966-1967), Assistant United States Attorney, District of Columbia, . Office of the United States Attorney, United States Department of Justice (1968-1971)	 Magistrate Judge, United States District Court for the District of Columbia (1971-1982)	 Private Practice (1963-1966):	 American Bar Association; American Bar Foundation; Bar Assaciation of the District of Columbia; Federal Bar Association, Fellow; Institute of Judicial Administration, Fellow
136	86	 Lewis R. Carluzzo	 1994	N / A	N / A	N / A	N / A	N / A	N / A
83	87	 Loren A. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
37	88	 Louis F Oberdorfer	 1977 ,	 President Jimmy Carter	N / A	 Assistant Attorney General, Tax Division, Office of the	N / A	 Pau! Weiss, Wharton & Garrison (1947-1951), Wilmer, Cutler & Pickering (1954-1961); Wikmer, Cutler & Pickering (1965-1977) Military Service: United States Army (1941-1946)	 Alabama Bar Association; American Bar ‘Association; Amexican Law Institute; Birmingham Bar Assaciation; District of Columbia Bar; Federal Bar Association; Historic Society of the District of Columbia Circuit ‘
70	89	 Lynn J. Bush .	 October 26, 1998 ,	 President William J. Clinton	N / A	 Trial Attorney, Commercial Litigation Branch,	N / A	N / A	 Boatd of Contract Appeals Bar Association; Board” of Contract Appeals Judges Association; National Association of Women - Judges; National Bar Association oS ue 8! :
4	90	 Margaret Dee	 1987	N / A	N / A	N / A	N / A	 Private Practice (1977-1987)	 American Bankruptcy Institute; American College of Bankruptcy; American Inns of Court; Association for Women Lawyers; Milwaukee Bar Association; National Conference of Bankruptey isos State Bar of Wisconsin
68	91	 Marian Blank Horn	N / A	N / A	N / A	N / A	N / A	N / A	N / A
119	92	 Mark van Dyke Holmes	 June 30, 2003	 President George W. Bush	N / A	 Counsel to Commissioners, United States International Trade	N / A	 Associate, Cahill Gordon & Reindel (4983-1985); Associate, Sullivan & Cromwell (1987-1991); Counsel, Miller & Chevalier (1996-2001)	 American Bar Association, Tax Section; American Bar Association Litigation Section 2 : Political Affiliation: Democrat
115	93	 Mary Ann Cohen	 September 24, 1982	 President Ronald Reagan |	N / A	N / A	N / A	 Member, Abbott & Cohen (1967-1982)	 American Bar Association; State Bar of California -fhambers of Judge Joseph Robert Goeke 00 Second Street, NW, Room 410, Washington, DC 20217 él: (202} 606-8781 Date of Birth: June 22, 1950 ducation: Xavier (OH) 1972 BS; Kentucky 1975 JD egan Service: April 22, 2003 Appointed By: President George W. Bush erm Expires: April 2018
75	94	 Mary Ellen Coster Williams	 July 21, 2003	 President George W. Bush	N / A	N / A	N / A	N / A	 American Bar Association, District of Columbia Bar Association
110	95	 Mary J. Schoelen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
116	96	 Maurice B. Foley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
124	97	 Michael B. Thornton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
111	98	 Michael Telesca	 1982	 President Ronald Reagan	N / A	N / A	 Fudge, Surrogate Court, Monroe County {1973-1982}	 Partner, Lamb, Webster, Walz & Telesca (1957-1973) Military Service: United States Marine Corps (1955-1957)	 American Bar Association; American Inns of Court; American Judicature Society; Justinian Society of Jurists; Monroe County Bar Association; New York State Bar
72	99	 Nancy B. Firestone	 December 4, 1998	 President William J. Clinton	N / A	 Attorney, Appellate Section, Environmental Enforcement	N / A	N / A	 American Bar Association; State of Missouri Bar Association
94	100	 Nicholas Tsoucalas	 June 6, 1986	 President Ronald Reagan	N / A	 Assistant United States Attorney, Southern District of New York, United States Department of Justice (1955-1959); Supervisor, 1960 Census, 17th and 18th Congressional Districts, United States Department of Commerce (1959-1960) sos	 Judge, Criminal Court of the City of New York (1968-1975); Acting Judge, New York Supreme Court, Kings and Queens Counties (1975-1982), Judge, Criminal Court of the City of New York (1982-1936)	 Private Practice (1953-1955); Private Practice (1959-1968) Military Service: United States Navy (1944-1946); United States Navy (1951-1952)	 American Bar Association; Easter Orthodox Lawyers’ Association; Federal Bar Association; Greek-American Lawyers’ Association; New York County Lawyers’ Association
7	101	 Pamela Pepper	 July 5, 2005	N / A	N / A	N / A	N / A	N / A	N / A
3	102	 Patricia J. Gorence	 April 1, 1994	N / A	N / A	 Assistant United States Attorney, Eastern District of	N / A	 Gimbel, Reiliy, Guerin & Brown (1993-1994)	 American Bar Association; American Law Institute; Association for Women Lawyers; Federal Magistrate Judges Association; Milwaukee Bar Association; Seventh Circuit Bar Association; State Bar of Wisconsin , 
134	103	 Peter J.	 1994	N / A	N / A	N / A	N / A	N / A	N / A
21	104	 Peter J. McNiff	 1994	N / A	N / A	N / A	N / A	N / A	N / A
95	105	 R. Kenton Musgrave	 November 13, 1987 ,	 President Ronald Reagan : Ls	N / A	 Commissioner, The Boy Scouts of America (1952-1955)	N / A	 Assistant General Counsel, Lockheed Aircraft and Lockheed International, Inc, (1953-1962)	 International Bar Association; Los Angeles County Bar Association, Pan American Bar Association; State Bar of California; State Bar of Georgia
52	106	 Raymond L. Acosta	N / A	N / A	N / A	N / A	N / A	N / A	N / A
60	107	 Raymond L. Finch	 September 1, 1994	 President William J. Clinton	N / A	N / A	 Judge, Territorial Court of the Virgin Islands {1976-1994}; Judge,	N / A	 American Bar Association; American Judges _ Association; American Judicature Society; National Bar Association
32	108	 Reggie B. Walton	 October 29, 2001	 President George W. Bush	N / A	 Assistant Attorney, Executive Assistant Attorney, United States Attorney’s Office, Jimmy Carter Administration (1976-1 98L); Associate Director, Office of National Drug Control Policy, Executive Office of the President, George H.W. Bush Administration (1989-1991); Senior White House Advisor for Crime, Executive Office of the President, George H.W. Bush Administration (1991)	 Associate Judge, Superior Court of the District of Columbia (1981-1989); Associate Judge, Superior Court of the District of | Canam . (1991-2001)	 Staff Attorney, Defender’ Association of Philadelphia	N / A
82	109	 Reginald W. Gibson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
127	110	 Renato Beghe .	 March 26, 1991	 President George H.W. Busk	N / A	N / A	N / A	 Associate, Carter, Ledyard & Milburn (1954-1965); Partner, Carter, Ledyard & Milburn (1965-1983);-Partner, Morgan, Lewis & Bockius (1983-1989) .	 American Bar Association; American College of ‘Tax Counsel: American Law Institute; Association of the Bar of the City of New York; International Bar Association; International Fiscal Association: New York State Bar Association
24	111	 Ricardo M. Urbina	 July 19, 1994	N / A	N / A	N / A	N / A	N / A	N / A
34	112	 Richard J. Leon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
96	113	 Richard W. Goldberg	 March 23, 1991:	 President George H.W. Bush	N / A	 State Senator Richard W. Goldberg (R-ND), North Dakota	N / A	 Practicing Attorney, Anderson, Hibey & Blair (1989-1991)	N / A
30	114	 Richard W. Roberts	 July 31, 1998	 President William J. Clinton	N / A	 Trial Attorney, Criminal Section, Civil Rights Division,	N / A	 Associate, Covington & Burling (1982-1986)	N / A
10	115	 Robert D.	 1978	N / A	N / A	N / A	N / A	 Ross & Stevens (1969-1978)	 American College of Bankruptcy; American _ Iudicature Society; National Bankruptcy Conference; National Conference of Bankruptey Judges; State Bar of Wisconsin; Turnaround Management 4 Association
79	116	 Robert J. Yocok	N / A	N / A	N / A	N / A	N / A	N / A	N / A
135	117	 Robert N. Armen, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	118	 Robert N. Davis	N / A	N / A	N / A	N / A	N / A	N / A	N / A
132	119	 Robert P. Ruwe	N / A	N / A	N / A	N / A	N / A	N / A	N / A
102	120	 Robinson O. Everett	 April 16, 1980	 President Jimmy Carter	N / A	 Commissioner, United States Court of Military Appeals ~ (1955)	 Chief Judge, United States Court of Appeals for the Armed Force (1980-1990)	 Private Practice (1955-1980) Military Service: United States Air Force (1951-1953); United States A Force Reserve (1950-1978} mbers of Senior Judge Eugene R. Sullivan : ‘Massachusetts Avenue, Bethesda, MD 20816 301) 320-5964 Fax: (301} 320-6835 eugene.sullivan@armfor.uscourts.gov Eugene R. Sullivan Senior Judge Date of Birth: 1941 Education: West Point 1964 BS; Georgetown 1971 JD Began Service: October 1, 1986 Appointed By: President Ronald Reagan Political Affiliation: Republican ikships: Law Clerk The Honorable M. C. Mathes, United States Court of peals for the Eighth Circuit (1971-1972} yvernment: Assistant Special Counsel, Executive Office of the President 74); Trial Attorney, United States Department of Justice (1974-1982); ief Lega! Advisor, National Reconnaissance Office, Ronald Reagan “Ad inistration (1982-1986); Deputy General Counsel, Office of the General Counsel, United States Department of the Air Foree (1982-1984); saneral Counsel, United States Department of the Ait Force, Ronald agan’ Administration (1984-1986); Governor Eugene R. Sullivan, Wake Territory (1984-1986) - egal Practice: Associate, Patton, Boggs & Blow (197 2-1974) itary Service: United States Army (1964-1969) errent Memberships: District of Columbia Bar; Missouri Bar tatt fersonal and Confidential Assistant Barbara Burley...... (202) 761-5207 E-mail: barbara. burley@armfor.uscourts.gov	 American Bar Association; American Judicature Society; American Law Institute; District of Columbia Bar Association; . Federal Bat Association; North Carolina Bar Association; North Carolina Board of Continuing Legal Education United States Court of Appeals for - Veterans Claims - 625 Indiana Avenue, NW, Suite 900, Washington, DC 20004-2950 el: (202) 501-5970 Fax: (202) 501-5848 internet, www.vetapp.gov
35	121	 Rosemary M. Collyer	 January 2, 2003	 President George W. Bush	N / A	.Chairman, Federal Mine and Safety Health Review	N / A	 Associate, Sherman & Howard L.L.C. (1977-1981); Partner, Crowell & Moring LLP (1989-2002)	 Bar Association of the District of Columbia; Colorado Bar Association
23	122	 Royce C. Lamberth	 November 16, 1987	 President Ronald Reagan	N / A	 Assistant United States Attorney, District of Columbia, Civil	N / A	N / A	 American Bar Association; District of Columbia Bar Association; Federal Bar Association; State Bar of Texas
43	123	 S. Martin Teel, Jr.	 February 8, 1983	N / A	N / A	 Trial Attorney then Assistant Section Chief, Tax Division,	N / A	N / A	 The Congressman Walter Chandler American inn of Court, Master 
53	124	 Salvador E. Casellas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
58	125	 Sara E. de Jests	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	126	 Stanley J. Goldberg:	 August 4, 1985	N / A	N / A	 Tax Attorney, General Litigation, Office of Chief Counsel, .	N / A	 Associate, Buckmaster, White, Mindel & Clarke (1970) ,	 District of Columbia Bar :
