	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
264	36	 Benson Everett Legg	 September 18, 1991	 President George H.W. Bush	N / A	N / A	N / A	 Associate, Venable, Baetier & Howard (1975-1982); Partner, Venable, Baetjer & Howard (1982-1991)	 The Bar Association of Baltimore City; Maryland State Bar Association, Inc.,; Maryland Bar Foundation, Maryland State Bar Association, Inc.; Sergeant’s Inn Law Club
317	37	 Bernard A. Friedman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
58	38	 Blanche M. Manning	N / A	N / A	N / A	N / A	N / A	N / A	N / A
99	39	 Bruce W. Black	N / A	N / A	N / A	N / A	N / A	N / A	N / A
48	40	 Byron G. Cudmore	 September 1, 1997	N / A	N / A	 Sangamon County State Attorney’s Office (1978-1985); First	N / A	 Hinshaw & Culbertson (1995-1997)	 The Lincoln-Douglas American Inn of Court, The American Inns of Court; Sangamon County Bar Association
2	41	 C. Christopher Hagy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
250	42	 C. Michael Hill	 July 30, 2001	N / A	N / A	N / A	N / A	N / A	N / A
216	43	 Carl J. Barbier	N / A	N / A	N / A	N / A	N / A	N / A	N / A
93	44	 Carol A. Doyie	N / A	N / A	N / A	N / A	N / A	N / A	N / A
269	45	 Catherine C. Blake	 August 1995	 President William J. Clinton	N / A	 Assistant United States Attorney, District of Maryland, Office of the United States Attorney, United States Department of Justice (1977-1983); First Assistant United States Attormey, District of Maryland, United States Department of Justice (1983-1985); United States Attorney (court-appointed), District of Maryland, United States Department of Justice (1985-1986)	 Magistrate Judge, United States District Court for the District of Maryland (1987-1995)	 Palmer & Dodge (1975-1977)	 The Bar Association of Baltimore City; Federal Bar Association; Maryland State Bar Association, Inc.; National Association of Women Judges
164	46	 Celeste F Bremer	 January I, 1990	N / A	N / A	 Assistant Attorney, Office of the County Attorney, County	N / A	N / A	N / A
279	47	 Charles B. Day	 February 18, 1997	N / A	N / A	N / A	N / A	N / A	N / A
338	48	 Charles E. Binder	 October 1984	N / A	N / A	N / A	N / A	N / A	 Bay County Bar Association; Eastern District of Michigan Chapter, Federal Bar Association; Federal Magistrate Judges Association; State Bar of Michigan
46	49	 Charles H. Evans	 1977	N / A	N / A	 Assistant Attommey General, State of Illinois (1949-1956);	N / A	N / A	N / A
82	50	 Charles PR. Kocoras	 November 24, 1980	 President Jimmy Carter	N / A	 Revenue Agent, Internal Revenue Service, United States Department of the Treasury (1962-1969); Assistant United States Attorney, Northern District of Illinois, United States Department of Justice (1971-1977); First Assistant United States Attorney, Northern District of Illinois, United States Department of Justice (1975-1977); Chairman, Commerce Commission, State of Illinois (1977-1979)	 Chief Judge, United States District Court for the Northern District of Illinois (2002-2006)	 Associate, Bishop & Crawford (1969-1971); Partner, Stone,	N / A
199	51	 Charles R. Simpson Ii	 October 15, 1986	 President Ronald Reagan	N / A	 Staff Counsel, County of Jefferson, Kentucky (1978-1984),	N / A	 Associate, Rubin, Trautwein & Hays (1971-1975); Partner, Levin, Yussman & Simpson (1975-1977), Sole Practitioner (1977-1986)	 American Judges Association; Federal Bar Association; Federal Circuit Bar Association; Federal Judges Association; Kentucky Bar Association; Louisville Bar Association; The University of Louisville Law School Alumni Association
160	52	 Charles R. Wolle	 August 1987	 President Ronald Reagan	N / A	N / A	 Judge, lowa District Court (1981-1983); Justice, lowa Supreme Court (1983-1987)	 Associate then Partner, Shull, Marshall & Marks (1961-1980) Military Service: United States Army Reserve (1961-1967)	 American Bar Association, American College of Trial Lawyers
54	53	 Charles Ronald Norgie,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
235	54	 Christine A. Noland	 December 5, 1987	N / A	N / A	N / A	N / A	 Private Practice (7983-[987)	 American Bar Association; Baton Rouge Bar Association; Louisiana State Bar Association: Louisiana Trial Lawyers Association
110	55	 Clifford J. Proud	 February 28, 1994	N / A	N / A	 Assistant United States Attorney, Southern District of Illinois,	N / A	 Private Practice (1972-1973); Private Practice (1974-1975) Military Service: United States Marine Corps Reserve	 itinois State Bar Association; Madison County Bar Association; The Missouri Bar
258	56	 D. Brock Hornby	 199	 President George H.W. Bush	N / A	N / A	 Magistrate Judge, United States District Court for the District of Maine (1982-1988); Associate Justice, Maine Supreme Judicial Court (1988-1990); Chief Judge, United States District Court for the District of Maine (1996-2003); Chair, Committee on Court Administration and Case Management, Judicial Conference of the United States (1997-2000); Member, Executive Committee, Judicial Conference of the United States (2000-2003); Member, Judicial Conduct and Disability Act Study Committee (2004); Chair, Judicial Conference Committee on the Judicial Branch (2005)	 Associate, Perkins, Thompson, Hinckley & Keddy	 American Bar Association, American Bar Foundation, American Bar Association; The American Law Institute; . Cumberland County Bar Association; Maine State Bar Association; Maine Bar Foundation, Maine State Bar Association
182	57	 Dale L. Somers	N / A	N / A	N / A	N / A	N / A	N / A	N / A
225	58	 Daniel E. Knowles Ill	N / A	N / A	N / A	N / A	N / A	N / A	N / A
349	59	 Daniel S. Opperman	N / A	N / A	N / A	N / A	N / A	 Attorney, Braun Kendrick Finkbeiner P.L.C.	N / A
184	60	 Danny C. Reeves	N / A	N / A	N / A	N / A	N / A	N / A	N / A
28	61	 David Alan Ezra	N / A	N / A	N / A	N / A	N / A	N / A	N / A
136	62	 David F Hamilton	 October 28, 1994	 President William J. Clinton	N / A	 Counsel, Governor Evan Bayh (D-LA), State of Indiana	N / A	 Associate, Bames & Thornburg LLP (1984-1988); Partner, Barnes & Thornburg LLP (1991-1994)	 The Sagamore American Inn of Court, The American Inns of Court
47	63	 David G..Bernthal	 May 1, 1995	N / A	N / A	N / A	N / A	 Private Practice (1976-1986)	 Federal Magistrate Judges Association FEDERAL GOURTS+~ UNITED STATES DISTRICT COURTS
59	64	 David H. Coar	 November 1, 1994	 President William J. Clinton	N / A	 United States Trustee, United States Department of Justice (1979-4982)	 Judge, United States Bankruptcy Court for the Northern District of Tilinois (1986-1994)	 Crawford & Cooper (1971); Adams, Baker & Clemon (1972-1974) Military Service: United States Marine Corps (1965-1971)	 Alabama State Bar Association; American Bar Association, The Chicago American Inn of Court, Fhe American Inns of Court; The Chicago Bar Association; Federal Bar Association; Federal Judicial Center; Legal Club of Chicago; National Conference of Bankruptcy Judges -
177	65	 David J. Waxse	N / A	N / A	N / A	N / A	N / A	N / A	N / A
186	66	 David L. Bunning	N / A	N / A	N / A	N / A	N / A	N / A	N / A
260	67	 David M. Cohen	 October 11, 1988	N / A	N / A	N / A	N / A	 Associate, Berman, Berman, Wernick & Flaherty (1968-1971}; Associate, Preti & Flaherty (1971-1977); Partners, Preti, Flaherty & Beliveau (1978-1980); Partner, Petruccelli, Cohen, Erler & Cox (1980-1988)	 Cumberland County Bar Association; Federal Magistrate Judges Association; Maine State Bar Association
327	68	 David M. Laws	N / A	N / A	N / A	N / A	N / A	N / A	N / A
104	69	 David R. Herndon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
373	70	 David S. Doty	 May 1987	 President Ronald Reagan	N / A	N / A	N / A	 Associate, Felhaber, Larson, Fenlon & Vogt (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman & Doty (1962-1987) Military Service: United States Marine Corps (1952-1958)	 American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association
208	71	 David T. Stosberg	 June 30, 1989	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptey Court for the Western District of Kentucky	 Dougherty & Haunz; Partner, Morgan & Pottinger (1974-1985); Partner, Wyatt, Tarrant & Combs, LLP (1985-1989) Military Service: United States Army (1968)	 American Bankruptcy Institute; Louisville Bar Association
267	72	 Deborah K. Chasanow	N / A	N / A	N / A	N / A	N / A	N / A	N / A
321	73	 Denise Page Hood	 June 11, 1994	 President William J. Clinton	N / A	 Assistant Corporation Counsel, City of Detroit, Michigan (1977-1982)	 Fudge, Michigan District Court, 36th District (1983-1989); Judge,	N / A	 American Bar Association; Association of Black Judges of Michigan; Detroit Bar Association; State Bar of Michigan
236	74	 Docia L. Dalby	 May 16, 1997	N / A	N / A	N / A	N / A	 Associate, Phelps, Dunbar; Partner, Rice Fowler	N / A
340	75	 Donald A. Scheer	 March 1, 1994	N / A	N / A	 Deputy Prosecuting Attorney, State of Indiana (1975-1979);	N / A	N / A	N / A
371	76	 Donald D. Alsop	 January 17, 1975	 President Richard M. Nixon	N / A	N / A	N / A	 Associate, Felhaber & Larson (1952-1954); Partner, Gislason, Alsop, Dosland & Hunter (1954-1975) Military Service: United States Army (1945-1946)	 Eighth Circuit District Judges Association; Federal Bar Association
151	77	 Donald E. O’Brien	N / A	 President Jimmy Carter	N / A	 City Prosecutor, Office of the City Prosecutor, Sioux City, Towa (1949-1954): United States Attorney, Northern District of Iowa, United States Department of Justice (1961-1967); Counsel, Committee on Small Business, State of Iowa (1977-1978)	 Judge, Sioux City Municipal Court (1959-1960)	 Partner, O’Brien, Galvin & O’Brien (1948-1961); Partner, O’Brien, Galvin & O’Brien (1967-1977) Military Service: United States Air Force (1942-1945)	 lowa State Bar Association; Woodbury County Bar Association
245	78	 Donald E. Walter	 July 15, 1985	N / A	N / A	 U.S. Attomey, Louisiana - Western District, Executive	N / A	 Cayanaugh, Brame, Holt & Woodley (1964-1966); Holt &	N / A
111	79	 Donald G. Wilkerson	 January 4, 2005	N / A	N / A	N / A	N / A	N / A	N / A
176	80	 Donald W. Bostwick	 July 22, 1999	N / A	N / A	 Member, Office of the City Council, City of Roeland Park, ‘Kansas (1964-1969)		 Adams, Jones, Robinson & Malone (1968-1999)	 American Bar Association; American Bar Foundation, American Bar Association; American Coilege of Trial Lawyers; Federal Magistrate Judges Association; Kansas Bar Association; Kansas Bar Foundation, Kansas Bar Association; Wichita Bar Association 
368	81	 Donovan W. Frank	 November 2, 1998	 President William J. Clinton	N / A	 Assistant County Attorney, County of St. Louis, Minnesota (1977-1985)	 Judge, Minnesota District Court, Sixth Judicial District	N / A	 The Richard T. Gakes American Inn of Court, The American Ions of Court; Board of Directors, Minnesota Chapter, Federal Bar Association; Federal Judges Association; Lawyers Concerned for Lawyers; Minnesota State Bar Association; Range County Bar Association.
237	82	 Douglas D. Dodd	 May 2, 2002	N / A	N / A	N / A	N / A	 Attorney, Stone, Pigman, Walther, Wittmann & Hutchinson,	N / A
295	83	 Douglas P Woodlock	 1986	N / A	N / A	N / A	N / A	N / A	N / A
17	84	 Dudley H. Bowen, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
283	85	 Duncan W. Keir	 1993	N / A	N / A	N / A	N / A	 Associate, Miles & Stockbridge P-C.; Deputy General Counsel, Maryland National Bank, American Security Bank (1991-1993) Military Service: United States Navy {1968-1972}	 American College of Bankruptcy; National Conference of Bankruptcy Judges
1	86	 E. Clayton Scofield Ml	 May 4, 1998	N / A	N / A	N / A	N / A	 Hurt, Richardson, Garner, Todd & Cadenhead (1977-1990); Gleaton, Scofield, Egan & Jones (1990-1998)	 Atlanta Bar Association; State Bar of Georgia
206	87	 E. Robert Goebel	 July 26, 2004	N / A	N / A	N / A	 Judge, Commonwealth Court of Kentucky, Sixth Judicial District (1984-1998)	 Private Practice (1970-1984)	N / A
195	88	 Edward B. Atkins	 August 2006	N / A	N / A	N / A	N / A	N / A	N / A
303	89	 Edward F. Harrington	 February 22, 1988	 President Ronald Reagan	N / A	 Special Trial Attorney, Criminai Division, United States	N / A	 Associate, Offices of Paul T. Smith (1961); Associate, Offices of Melvin Louison and Taunton Green (1969); Partner, Peloquin, McKeon & Reilly (1973-1975); Partner, Gargan, Harrington & Markham (1975-1977); Partner, Sheridan, Garrahan & Lander (1981-1988) : Military Service: United States Navy (1955-1957); United States Naval Reserve (1957-1972) Staff Law Clerk Timothy Pomarole....................... (617) 748-4132 Began Service: September 4, 2007 E-mail: Timothy, Pomarole@mad.uscourts.gov E-mail: karen_folan(@mad_uscourts.gov Judicial Assistant Joanne M. Cull. .........2......-.- (617) 748-4131 E-mail: joanne_cull@mad.uscourts.gov Fail 2007 © Leadership Directories, !nc. Secretary Julie Piltzecker........0..00....2.2.20.00-- (508) 929-9909: Courtroom Clerk/Docket Cierk Karen Folan..........-. (617) 748-4232 Judicial Yellow Book - -sudicial Yellow Book United States District Court for the District of Massachusetts ‘ambers of Senior Judge Morris E. Lasker Joseph Moakiey U.S, Courthouse, One Courthouse Way, 02210 “17) 748-9132 Fax: (617) 748-9096 orris E. Lasker jor Judge ate of Birth: 1917 , ication: Harvard 1938 AB; Yale 194] LLB egait Service: June 1968 ‘ wiointed By: President Lyndon B, Johnson ‘qverament: Staff Attorney, Committee Investigating National Defense ggramns, United States Senate (1941-1942); Town Attorney, Office of the Afawn Attorney, Town of New Castle, New York (1955-1957) , udicial: Justice of the Peace (1957-1958) egal Practice: Battle, Fowler, Jaffin, Pierce, & Kheel (1946-1968) ‘Military Service: United States Army (1942-1946)	 American Bar Association; The Association of the Bar of the City of New York; The New York State Bar Association A=
203	90	 Edward H. Johnstone	 October 13, 1977	 President Jimmy Carter	N / A	N / A	 Judge, Kentucky Circuit Court, 56th Circuit (1976-1977)	 Partner, Johnstone, Eldred & Paxton (1949-1976)	N / A
150	91	 Edward J. McManus	N / A	 President John F. Kennedy	N / A	 City Attorney, Office of the City Attorney, City of Keokuk,	N / A	 Partner, McManus & McManus (1946-1962) Military Service: United States Naval Reserve (1942-1946)	 American Bar Association
61	92	 Elaine E. Bucklo	 October 1994	 President William J. Clinton	N / A	N / A	 Magistrate Judge, United States District Court for the Northern District of Illinois (1985-1994)	 Private Practice (1973-1985)	 American Bar Association; Litigation Section, American Bar Association; Chicago Council of Lawyers; Federal Bar Association
210	93	 Eldon E. Fallon 2	N / A	N / A	N / A	N / A	N / A	 Private Practice (1973-1984) a	 American Bar Association: Federal Bar Eldon E. Fallon ke be Financial Administrator Lee Navarre.................- (504) 389-7786 Courtroom Deputy Steve Hil... 0.00.22. ee, (504) 589-7685 ‘Association; Jefferson Bar Association; Louisiana State Bar Association District Judge s E puly i k w Jury Administrator Marianne Judice ................. (504) 589-7740 Court Reporter Toni Tusa... 2.0.02... 000.2 e eee eee (504) 589-7778 on a u
227	94	 Elizabeth W. Magner	N / A	N / A	N / A	N / A	N / A	 Private Practice (1982-1993) Bankruptcy Judge	N / A
359	95	 Ellen S. Carmody	 October 11, 2000	N / A	N / A	N / A	N / A	 Law, Weathers & Richardson (1985-2000)	 Federal Bar Association; Federal Magistrate Judges ‘Association; State Bar of Michigan 
94	96	 Eugene R. Wedoff	 September 16, 1987	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptey Court for the Northern District of Illinois (2002-2007)	 Jenner & Block (1975-1987) Nonprofit: Executive Committee Member-at-Large, Board of Directors, American Bankruptcy Institute	 American Bankruptcy Institute; National Bankruptey Conference; National Conference of Bankruptcy Judges
302	97	 F Dennis Saylor IV	N / A	 President George W. Bush	N / A	 Assistant U.S. Attorney, District of Massachusetts, United	N / A	 Associate, Goodwin Procter, L-.L.P (1981-1987); Partner, - Goodwin Procter, L.L.P. (1993-2004)	 American Bar Association; Boston Bar Association; Worcester County Bar Association
145	98	 Frank J. Otte	 October 1, 1986	N / A	N / A	N / A	 Chief Bankruptcy Judge, United States Bankruptcy Court for the Southern District of Indiana	 Private Practice (1966-1986); Counsel, Indianapolis Airport Authority (1974-1986) Military Service: United States Army (1960-1963)	 Indiana State Bar Association
233	99	 Frank J. Polozola	 1980	 President Jimmy Carter	N / A	N / A	 Magistrate Judge (part-time), United States District Court for the	N / A	 The Wex S. Malone American Inn of Court, The American Inns of Court; Baton Rouge Bar Association; Federal Judges Association; Fifth Circuit District Judges Association; Louisiana State Bar Association
376	100	 Franklin L. Noel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
72	101	 Frederick J. Kapala	N / A	N / A	N / A	N / A	N / A	N / A	N / A
105	102	 G. Patrick Murphy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
22	103	 G. R. Smith	 1988	N / A	N / A	N / A	N / A	N / A	N / A
188	104	 G. Wix Unthank	 1980	 President Jimmy Carter	N / A	 Assistant US. Attorney, Kentucky - Eastern District, Executive Office for United States Attorneys, United States Department of Justice, Lyndon B. Johnson Administration (1966-1969); Commonwealth Attorney, 26th District, Commonwealth of Kentucky (1970-1980)	 Judge, Keatucky District Court, 26th Judicial District (1950-1957)	 Private Practice (1957-1966) Military Service: United States Army (1940-1945)	 American Bar Association; American Judicature Society; The Florida Bar; Kentucky Bar Association
301	105	 George A. O'Toole, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
323	106	 George Caram Steeh	 July 2, 1998	 President William J. Clinton	N / A	 Administrative Assistant, Michigan Senate (1971-1973); First Assistant Prosecuting Attorney, County of Genesee, Michigan (1978-1980); Public Administrator, Probate Court, County of Macomb, Michigan (1986-1989); Member, Board of Commissioners, County of Macomb, Michigan (1987-1988)	 Judge, Michigan District Court, District 41-B (1989-1990); Fudge, Michigan Circuit Court, Macomb County (1990-1998)	 Partner, Neale, Steeh & Hader (1980-1988)	 Arab American Bar Association of Michigan; Macomb County Bar Association; State Bar of Michigan
80	107	 George W. Lindberg	N / A	N / A	N / A	N / A	N / A	N / A	N / A
257	108	 George Z. Singal	 Jaly 2000	 President William J. Clinton	N / A	N / A	N / A	 Associate, Gross, Minsky, Mogul and Singal (1970-1973);	N / A
50	109	 Gerald D. Fines .	 August 19, 1987	N / A	N / A	 Deputy Director and Acting Director, Office of the United States Attorney, United States Department of Justice (1970-1976); United States Attorney, Central District of Illinois, United States Department of Justice (1977-1986)	 Bankruptcy Judge, United States Bankruptcy Court for the Central District of Illinois (1987-2000); Chief Bankruptcy Judge, United States Bankruptcy Court for the Central District of California	 Giffin, Winning, Linder, Cohen & Bodewes Military Service: United States Army (£958-1960)	 The District of Columbia Bar: [linois State. Bar . Association; Kentucky Bar Association
318	110	 Gerald E. Rosen	 1990	 President George H.W. Bush	N / A	 Legislative Assistant, U.S. Senator Robert P. Griffin (R-MI), United States Senate (1974-1979)	 Member, United States Judicial Conference Committee on Criminal Law (1995-2001)	 Law Clerk, Seyfarth, Shaw, Fairweather & Geraldson	N / A
88	111	 Geraldine Soat Brown	 June 19, 2000	N / A	N / A	N / A	N / A	 Associate then Partner, Miller Shakman & Hamilton (1975-2000)	 American Bar Association; The Chicago Bar Association: Chicago Council of Lawyers; Illinois State Bar Association; Women’s Bar Association of Ilinois
0	112	 Gerrilyn G. Brili	N / A	N / A	N / A	N / A	N / A	N / A	N / A
