	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
26	10	 (part-time) Patricia	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
258	11	 (part-time) Robert K.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
348	12	 (part-time) Robert T.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
5	13	 (part-time) Shon T.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
101	14	 (part-time) William H.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
124	15	 (recalled) Ila Jeanne	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
135	16	 (recalled) Jacob Hagopian	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
25	17	 (recalled) John	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
411	18	 (recalled) John A.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
430	19	 (recalled) John L.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
139	20	 (recalled) Robert W.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
6	21	 (recalled) Ronald L.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
381	22	 (recalled) William T.	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
398	23	 5. Waugh Crigler oo Statf : poOEs i Law Clerk Alan Terrence Kempson............ ‘bees (434) 846-3118	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
235	24	 A. Joe Fish -	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
87	25	 A. Richard Caputo	Began Service: April 17, 1987	N / A	N / A	Government: Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	Judicial: Judge, Norman Municipal Court (1984-1987)	Legal Practice: General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985); Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1969-1973); United States Air Force Reserve (1973-1997)	Current Memberships: American Bar Association; The William J, Holloway, Jr. American Inn of Court, The American Inns of Court; Cleveland County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif; The International Legal Fraternity of Phi Delta Phi Staff Law Clerk Joan Curran... 0.0.02. 202..0202020 eee ee (405) 609-5220 Education: William & Mary 1994 JD . Law Clerk Sharon O’Roke................ 05-0 ecu ee +, (405) 07-8200 E-mail: Sharon_ORcke@okwd.uscourts.gov Education: Oklahoma 1984 JD Administiative Assistant Marcia Davis’......)......... (405) 609-5220
