	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
251	91	 Ed Kinkeade	N / A	N / A	N / A	N / A	N / A	N / A	N / A
94	92	 Edmund V, Ludwig	N / A	N / A	N / A	N / A	N / A	N / A	N / A
74	93	 Eduardo C. Robreno	N / A	N / A	N / A	N / A	N / A	N / A	N / A
124	94	 Edwin M. Kosik	N / A	N / A	N / A	N / A	N / A	N / A	N / A
66	95	 Elizabeth L.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
112	96	 Eric L. Frank	N / A	N / A	N / A	N / A	N / A	N / A	N / A
159	97	 Ernest C. Torres	N / A	N / A	N / A	N / A	N / A	N / A	N / A
284	98	 Ewing Werlein, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
365	99	 F Bradford Stillman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
31	100	 F H. McCarthy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
292	101	 Felix Recio, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
286	102	 Frances H. Stacy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
22	103	 Frank H. Seay	N / A	N / A	N / A	N / A	N / A	N / A	N / A
311	104	 Frank Montalvo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
68	105	 Frank R. Alley Hl	N / A	N / A	N / A	N / A	N / A	N / A	N / A
328	106	 Frank R. Monroe	N / A	N / A	N / A	N / A	N / A	N / A	N / A
304	107	 Fred Biery	N / A	N / A	N / A	N / A	N / A	N / A	N / A
228	108	 G. Harvey Boswell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
164	109	 G. Ross Anderson, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
56	110	 Garr M. King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
133	111	 Gary L. Lancaster	N / A	N / A	N / A	N / A	N / A	N / A	N / A
46	112	 Gary M. Purcell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
84	113	 Gene E.K. Pratter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
178	114	 George C. Kosko	N / A	N / A	N / A	N / A	N / A	N / A	N / A
217	115	 George C. Paine	N / A	N / A	N / A	N / A	N / A	N / A	N / A
3	116	 George C. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
268	117	 George P. Kazen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
227	118	 George W. Emerson,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
351	119	 Gerald Bruce Lee	N / A	N / A	N / A	N / A	N / A	N / A	N / A
340	120	 Glen E. Clark	N / A	N / A	N / A	N / A	N / A	N / A	N / A
282	121	 Gray Hampton Miller	N / A	N / A	N / A	N / A	N / A	N / A	N / A
29	122	 Gregory Kent Frizzell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
141	123	 Gustave Diamond	N / A	N / A	N / A	N / A	N / A	N / A	N / A
18	124	 Guy R. Humphrey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
204	125	 H. Bruce Guyton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
30	126	 H. Dale Cook	N / A	N / A	N / A	N / A	N / A	N / A	N / A
266	127	 H. DeWayne “Cooter”:	N / A	N / A	N / A	N / A	N / A	N / A	N / A
198	128	 Harry S. Mattice, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
267	129	 Hayden Head	N / A	N / A	N / A	N / A	N / A	N / A	N / A
352	130	 Henry E. Hudson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
170	131	 Henry F. Floyd	N / A	N / A	N / A	N / A	N / A	N / A	N / A
166	132	 Henry M. Herlong, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
109	133	 Henry S$. Perkin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
278	134	 Hilda G. Tagle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
260	135	 Irma Carrillo Ramirez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
223	136	 J, Daniel Breen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
127	137	 J. Andrew Smyser	N / A	N / A	N / A	N / A	N / A	N / A	N / A
73	138	 J. Curtis Joyner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
197	139	 J. Ronnie Greer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
334	140	 J. Thomas Greene	N / A	N / A	N / A	N / A	N / A	N / A	N / A
12	141	 J. Vincent Aug,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
91	142	 J. William Ditter, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
104	143	 Jacob P. Hart	N / A	N / A	N / A	N / A	N / A	N / A	N / A
58	144	 James A. Redden, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
357	145	 James C. Cacheris	N / A	N / A	N / A	N / A	N / A	N / A	N / A
219	146	 James D. Todd	N / A	N / A	N / A	N / A	N / A	N / A	N / A
125	147	 James F McClure, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
23	148	 James Hardy Payne	N / A	N / A	N / A	N / A	N / A	N / A	N / A
4	149	 James L. Graham	N / A	N / A	N / A	N / A	N / A	N / A	N / A
117	150	 James M. Munley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
313	151	 James R. Nowlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
346	152	 James R. Spencer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
97	153	 Jan E. DuBois	N / A	N / A	N / A	N / A	N / A	N / A	N / A
252	154	 Jane J. Boyle	N / A	N / A	N / A	N / A	N / A	N / A	N / A
63	155	 Janice M. Stewar;	N / A	N / A	N / A	N / A	N / A	N / A	N / A
275	156	 Janis Graham Jack	N / A	N / A	N / A	N / A	N / A	N / A	N / A
114	157	 Jean K. FitzSimon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
258	158	 Jeff Kaplan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
153	159	 Jeffery A. Delley	N / A	N / A	N / A	N / A	N / A	N / A	N / A
300	160	 Jeffery Bohm	N / A	N / A	N / A	N / A	N / A	N / A	N / A
14	161	 Jeffery RP Hopkins	N / A	N / A	N / A	N / A	N / A	N / A	N / A
322	162	 Jeffrey C. Manske	N / A	N / A	N / A	N / A	N / A	N / A	N / A
229	163	 Jennie D. Latta	N / A	N / A	N / A	N / A	N / A	N / A	N / A
350	164	 Jerome B. Friedman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
344	165	 Jerome J. Niedermefer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
255	166	 Jerry Buchmeyer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
41	167	 Joe Heaton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
187	168	 John B. Jones	N / A	N / A	N / A	N / A	N / A	N / A	N / A
2	169	 John D. Holschuh	N / A	N / A	N / A	N / A	N / A	N / A	N / A
15	170	 John E. Hoffman, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
119	171	 John E. Jones Hl	N / A	N / A	N / A	N / A	N / A	N / A	N / A
247	172	 John H. McBryde	N / A	N / A	N / A	N / A	N / A	N / A	N / A
241	173	 John Love	N / A	N / A	N / A	N / A	N / A	N / A	N / A
89	174	 John P. Fullam	N / A	N / A	N / A	N / A	N / A	N / A	N / A
288	175	 John R. Froeschner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
72	176	 John R. Padova	N / A	N / A	N / A	N / A	N / A	N / A	N / A
189	177	 John Simko	N / A	N / A	N / A	N / A	N / A	N / A	N / A
212	178	 John T. Nixon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
316	179	 John W. Primomo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
220	180	 Jon P. McCalla	N / A	N / A	N / A	N / A	N / A	N / A	N / A
165	181	 Joseph F Anderson, .Jy,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
176	182	 Joseph R. McCrorey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
135	183	 Joy Flowers Conti	N / A	N / A	N / A	N / A	N / A	N / A	N / A
87	184	 Juan R. Sanchez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
341	185	 Judith A. Boulden	N / A	N / A	N / A	N / A	N / A	N / A	N / A
150	186	 Judith K. Fitzgerald	N / A	N / A	N / A	N / A	N / A	N / A	N / A
151	187	 Judith K. Fitzgerald,	N / A	N / A	N / A	N / A	N / A	N / A	N / A
214	188	 Juliet Griffin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
183	189	 Karen Elizabeth Schreier	N / A	N / A	N / A	N / A	N / A	N / A	N / A
298	190	 Karen Kennedy Brown	N / A	N / A	N / A	N / A	N / A	N / A	N / A
312	191	 Kathleen Cardone	N / A	N / A	N / A	N / A	N / A	N / A	N / A
240	192	 Keith Giblin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
279	193	 Keith Paty Ellison	N / A	N / A	N / A	N / A	N / A	N / A	N / A
271	194	 Kenneth M. Hoyt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
138	195	 Kim R. Gibson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
24	196	 Kimberly E. West	N / A	N / A	N / A	N / A	N / A	N / A	N / A
108	197	 L. Felipe Restrepo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
319	198	 L. Stuart Platt	N / A	N / A	N / A	N / A	N / A	N / A	N / A
86	199	 Lawrence F Stengel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
184	200	 Lawrence L. Piersol	N / A	N / A	N / A	N / A	N / A	N / A	N / A
16	201	 Lawrence S. Walter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
274	202	 Lee H. Rosenthal	N / A	N / A	N / A	N / A	N / A	N / A	N / A
43	203	 Lee R. West	N / A	N / A	N / A	N / A	N / A	N / A	N / A
310	204	 Lee Yeakel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
80	205	 Legrome D. Davis	N / A	N / A	N / A	N / A	N / A	N / A	N / A
327	206	 Leif M. Ciark	N / A	N / A	N / A	N / A	N / A	N / A	N / A
199	207	 Leon Jordan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
233	208	 Leonard Davis	N / A	N / A	N / A	N / A	N / A	N / A	N / A
349	209	 Leonie M. Brinkema	N / A	N / A	N / A	N / A	N / A	N / A	N / A
354	210	 Liam O’Grady	N / A	N / A	N / A	N / A	N / A	N / A	N / A
161	211	 Lincoln D. Almond —	N / A	N / A	N / A	N / A	N / A	N / A	N / A
105	212	 Linda K. Caracap	N / A	N / A	N / A	N / A	N / A	N / A	N / A
146	213	 Lisa PR. Lenihan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
92	214	 Louis H. Pollak	N / A	N / A	N / A	N / A	N / A	N / A	N / A
95	215	 Lowell A. Reed, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
270	216	 Lynn Nettleton Hughes	N / A	N / A	N / A	N / A	N / A	N / A	N / A
149	217	 M. Bruce	N / A	N / A	N / A	N / A	N / A	N / A	N / A
128	218	 Malachy E. Mannion.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
59	219	 Malcolm E Marsh	N / A	N / A	N / A	N / A	N / A	N / A	N / A
121	220	 Malcolm Muir	N / A	N / A	N / A	N / A	N / A	N / A	N / A
235	221	 Marcia Ann Cain Crone	N / A	N / A	N / A	N / A	N / A	N / A	N / A
207	222	 Marcia Phillips	N / A	N / A	N / A	N / A	N / A	N / A	N / A
168	223	 Margaret B. Seymour	N / A	N / A	N / A	N / A	N / A	N / A	N / A
218	224	 Marian Ff Harrison	N / A	N / A	N / A	N / A	N / A	N / A	N / A
7	225	 Mark R. Abel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
299	226	 Marvin Isgur	N / A	N / A	N / A	N / A	N / A	N / A	N / A
130	227	 Mary D. France	N / A	N / A	N / A	N / A	N / A	N / A	N / A
289	228	 Maryrose Milloy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
173	229	 Matthew J. Perry, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
140	230	 Maurice B. Cohill, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
273	231	 Melinda Harmon	N / A	N / A	N / A	N / A	N / A	N / A	N / A
281	232	 Micaela Alvarez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
236	233	 Michael H. Schneide;	N / A	N / A	N / A	N / A	N / A	N / A	N / A
82	234	 Michael M. Baylson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
0	235	 Michael R. Barrett	N / A	N / A	N / A	N / A	N / A	N / A	N / A
54	236	 Michael R. Hogan	N / A	N / A	N / A	N / A	N / A	N / A	N / A
6	237	 Michael R. Merz	N / A	N / A	N / A	N / A	N / A	N / A	N / A
318	238	 Michael S. McDonald	N / A	N / A	N / A	N / A	N / A	N / A	N / A
277	239	 Nancy Friedman Atlas	N / A	N / A	N / A	N / A	N / A	N / A	N / A
287	240	 Nancy K. Johnson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
325	241	 Nancy Stein Nowak	N / A	N / A	N / A	N / A	N / A	N / A	N / A
51	242	 Niles L. Jackson:	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	243	 Nora Barry Fischer	N / A	N / A	N / A	N / A	N / A	N / A	N / A
8	244	 Norah McCann King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
321	245	 Norbert Garney	N / A	N / A	N / A	N / A	N / A	N / A	N / A
93	246	 Norma L. Shapiro	N / A	N / A	N / A	N / A	N / A	N / A	N / A
320	247	 Pamela Ann Mathy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
167	248	 Patrick Michael Duffy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
332	249	 Paul G. Cassell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
33	250	 Paul J. Cleary	N / A	N / A	N / A	N / A	N / A	N / A	N / A
65	251	 Paul J. Papak	N / A	N / A	N / A	N / A	N / A	N / A	N / A
338	252	 Paul M. Warner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
85	253	 Paul S. Diamond	N / A	N / A	N / A	N / A	N / A	N / A	N / A
230	254	 Paulette J. Delk	N / A	N / A	N / A	N / A	N / A	N / A	N / A
294	255	 Peter E. Ormsby	N / A	N / A	N / A	N / A	N / A	N / A	N / A
77	256	 Petrese B. Tucker	N / A	N / A	N / A	N / A	N / A	N / A	N / A
261	257	 Philip R. Lane	N / A	N / A	N / A	N / A	N / A	N / A	N / A
306	258	 Philip R. Martinez	N / A	N / A	N / A	N / A	N / A	N / A	N / A
200	259	 R. Alan Edgar	N / A	N / A	N / A	N / A	N / A	N / A	N / A
79	260	 R. Barclay Surrick	N / A	N / A	N / A	N / A	N / A	N / A	N / A
208	261	 R. Thomas Stinnett	N / A	N / A	N / A	N / A	N / A	N / A	N / A
69	262	 Randail L. Dunn	N / A	N / A	N / A	N / A	N / A	N / A	N / A
280	263	 Randy Crane	N / A	N / A	N / A	N / A	N / A	N / A	N / A
347	264	 Rebecca Beach Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
60	265	 Rebert E. Jones	N / A	N / A	N / A	N / A	N / A	N / A	N / A
269	266	 Ricardo H. Hinojosa	N / A	N / A	N / A	N / A	N / A	N / A	N / A
113	267	 Richard E. Fehling	N / A	N / A	N / A	N / A	N / A	N / A	N / A
188	268	 Richard Howard Battey	N / A	N / A	N / A	N / A	N / A	N / A	N / A
355	269	 Richard L. Williams	N / A	N / A	N / A	N / A	N / A	N / A	N / A
122	270	 Richard P. Conaboy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
317	271	 Richard PR Mesa	N / A	N / A	N / A	N / A	N / A	N / A	N / A
206	272	 Richard S. Stair, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
308	273	 Robert A. Junell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
254	274	 Robert B. Maloney	N / A	N / A	N / A	N / A	N / A	N / A	N / A
171	275	 Robert Bryan Harwell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
48	276	 Robert E. Bacharach	N / A	N / A	N / A	N / A	N / A	N / A	N / A
348	277	 Robert E. Payne	N / A	N / A	N / A	N / A	N / A	N / A	N / A
96	278	 Robert F Kelly	N / A	N / A	N / A	N / A	N / A	N / A	N / A
356	279	 Robert G. Doumar	N / A	N / A	N / A	N / A	N / A	N / A	N / A
213	280	 Robert L. Echols	N / A	N / A	N / A	N / A	N / A	N / A	N / A
264	281	 Robert L. Jones	N / A	N / A	N / A	N / A	N / A	N / A	N / A
131	282	 Robert N. Opel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
324	283	 Robert Pitman	N / A	N / A	N / A	N / A	N / A	N / A	N / A
174	284	 Robert S. Carr	N / A	N / A	N / A	N / A	N / A	N / A	N / A
37	285	 Robin J. Cauthron	N / A	N / A	N / A	N / A	N / A	N / A	N / A
234	286	 Ron Clark	N / A	N / A	N / A	N / A	N / A	N / A	N / A
326	287	 Ronald 8. King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
21	288	 Ronald A. White	N / A	N / A	N / A	N / A	N / A	N / A	N / A
99	289	 Ronald L. Buckwaiter	N / A	N / A	N / A	N / A	N / A	N / A	N / A
157	290	 Ronald R. Laqueux	N / A	N / A	N / A	N / A	N / A	N / A	N / A
1	291	 S. Arthur Spiegel	N / A	N / A	N / A	N / A	N / A	N / A	N / A
224	292	 S. Thomas Anderson	N / A	N / A	N / A	N / A	N / A	N / A	N / A
32	293	 Sam A. Joyner	N / A	N / A	N / A	N / A	N / A	N / A	N / A
249	294	 Sam A. Lindsay	N / A	N / A	N / A	N / A	N / A	N / A	N / A
246	295	 Sam R. Cummings	N / A	N / A	N / A	N / A	N / A	N / A	N / A
302	296	 Sam Sparks	N / A	N / A	N / A	N / A	N / A	N / A	N / A
335	297	 Samuel Alba	N / A	N / A	N / A	N / A	N / A	N / A	N / A
222	298	 Samuel H. Mays, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
134	299	 Sean J. McLaughlin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
11	300	 Sharon L. Ovington	N / A	N / A	N / A	N / A	N / A	N / A	N / A
245	301	 Sidney A. Fitzwater	N / A	N / A	N / A	N / A	N / A	N / A	N / A
272	302	 Sim Lake	N / A	N / A	N / A	N / A	N / A	N / A	N / A
172	303	 Sol Biatt, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
40	304	 Stephen P. Friot	N / A	N / A	N / A	N / A	N / A	N / A	N / A
111	305	 Stephen Raslavich	N / A	N / A	N / A	N / A	N / A	N / A	N / A
296	306	 Stephen Wm. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
25	307	 Steven P Shreder	N / A	N / A	N / A	N / A	N / A	N / A	N / A
71	308	 Stewart Dalzell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
205	309	 Susan K. Lee	N / A	N / A	N / A	N / A	N / A	N / A	N / A
144	310	 Susan Paradise	N / A	N / A	N / A	N / A	N / A	N / A	N / A
123	311	 Sylvia H. Rambo	N / A	N / A	N / A	N / A	N / A	N / A	N / A
52	312	 T. IM. Weaver	N / A	N / A	N / A	N / A	N / A	N / A	N / A
359	313	 T. S. Ellis IIE	N / A	N / A	N / A	N / A	N / A	N / A	N / A
331	314	 Ted Stewart	N / A	N / A	N / A	N / A	N / A	N / A	N / A
329	315	 Tena Campbell!	N / A	N / A	N / A	N / A	N / A	N / A	N / A
9	316	 Terence P Kemp	N / A	N / A	N / A	N / A	N / A	N / A	N / A
35	317	 Terrence L. Michael	N / A	N / A	N / A	N / A	N / A	N / A	N / A
36	318	 Terrence L. os	N / A	N / A	N / A	N / A	N / A	N / A	N / A
137	319	 Terrence — McVerry	N / A	N / A	N / A	N / A	N / A	N / A	N / A
169	320	 Terry L. Wooten	N / A	N / A	N / A	N / A	N / A	N / A	N / A
