	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
152	17	 Alvin K. Hellerstein	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
305	18	 Ancer Lee Haggerty	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
173	19	 Andrew J, Pag,	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
240	20	 Ann Aldrich	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
307	21	 Ann L. Aiken	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
65	22	 Ann Marie Donio	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
56	23	 Anne E. Thompson	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
114	24	 Arlene Rosario	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
109	25	 Arthur D. Spatt	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
7	26	 Arthur Federman	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
253	27	 Arthur I. Harris	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
187	28	 Arthur J. Gon	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
297	29	 Bana Roberts	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
272	30	 Barbara J. Sellers	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
148	31	 Barbara S. Jones	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
37	32	 Bruce A. Markell	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
76	33	 Bruce D. Black	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
82	34	 C. LeRoy Hansen	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
201	35	 Cari L. Bucki	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
220	36	 Carl! Horn, Ill	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
125	37	 Carla E. Craig	Began Service: August 26, 1996	Appointed By: President William J. Clinton	N / A	Government: VISTA Volunteer, VISTA (1969-1972); Assistant Attorney General, State of Missouri (1975-1979); Commissioner, City of Columbia Arts Commission (1986-1988); Commissioner, Columbia Housing Authority (1992-1998); Deputy Attorney General, State of Missouri (1992-1993)	Judicial: Judge, Columbia Municipal Court (1979-1983)	Legal Practice: Staff Attorney (part-time), Craig Van Matre, PC. (1980-1983) Nonprofit: Director, Voluntary Action Center (1972)	Current Memberships: American Bar Association; American Law Institute; Association for Women Lawyers of Greater Kansas City, Missouri; Kansas City Metropolitan Bar Association; Missouri Bar Assaciation Staff Judicial Assistant Fran Smith ...............,....... (816) 512-5681
