	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
188	10	 (recalied} Dorothy	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
254	11	 (recalled) Burton R.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
72	12	 (recalled) Robert M.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
155	13	 (recalled): Don J.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
274	14	 A. Thomas Small	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
248	15	 Adlai S. Hardin, Jr.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
147	16	 Alan C. Torgerson	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
252	17	 Alian L. Gropper	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
160	18	 Allyne R. Ross	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
211	19	 Alvin K. Hellerstein	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
237	20	 Andrew J. Peck	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
123	21	 Ann Marie Donio	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
117	22	 Anne E. Thompson	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
65	23	 Arthur Federman Appointed By: President George W. Bush	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
249	24	 Arthur J. Gonzalez	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
47	25	 Audrey G. Fleissig	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
208	26	 Barbara S. Jones	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
48	27	 Barry S.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
167	28	 Brian M. Cogan	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
87	29	 Brian Sandoval	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
95	30	 Bruce A. Markell	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
138	31	 Bruce D. Black ation: New Mexico 1996 JD	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
144	32	 C. LeRoy Hansen	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
290	33	 Carl Horn, Ill.	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
184	34	 Carla E. Craig	Began Service: May 1987	Appointed By: President Ronald Reagan	N / A	N / A	N / A	Legal Practice: Associate, Felhaber, Larson, Fenlon & Vogt, PA. (1961-1962); Partner, Popham, Haik, Schnobrich, Kaufman and Doty Ltd. (1962-1987) Military Service: United States Marine Corps (1952-1938)	Current Memberships: American Bar Association; American Judicature Society; The American Law Institute; Federal Bar Association; Hennepin County Bar Association; Minnesota State Bar Association Staff Law Clerk Shaun M. Pettigrew ................2000. (612) 664-5061 Began Service: 2007 Term Expires: 2009 E-mail: shaun_pettigrew@mnd_uscourts.gov Law Clerk Michael D. Reif. .........-..... 0.20 eee ees (612) 664-5062 Began Service: 2006 Term Expires: 2008 E-mail: michael_reif@umd.uscourts.gov Education: Minnesota 2006 JD
