	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
364	81	 David Sam	 1985	 President, Ronald Reagan	N / A	 Assistant Attorney General, Office of the Attorney General, State of Utah (1952); Deputy Prosecutor, County of Salt Lake, Utah (1954-1958); State Senator Bruce 8. Jenkins (D-UT), Utah State Senate (1959-1965); Vice Chairman, Commission on | the Organization of the Executive Branch, State of Utah we Judiciak Bankruptcy Judge, United States Bankruptey Court for the District of Utah (1965-1978) Legal Practice: Private Practice (1959-1968) Kad Military Service: United States Navy (1945-1946) Current Memberships: American Bar Association; American Bar a Foundation, American Bar Association; Federal Bar Association; Federal ~ Judges Association; United States Supreme Court Bar; Utah State Bat ‘Academie: Institute Director, Church of Jesus Christ of Latter-Day Saints (1964); Institute Director, Church of Jesus Christ of Latter-Day Saints (1969); Part-Time Faculty, Brigham Young University (1977-1985) 		 Private Practice (1959-1968) Kad Military Service: United States Navy (1945-1946)	 American Bar Association; American Bar a Foundation, American Bar Association; Federal Bar Association; Federal ~ Judges Association; United States Supreme Court Bar; Utah State Bat ‘Academie: Institute Director, Church of Jesus Christ of Latter-Day Saints (1964); Institute Director, Church of Jesus Christ of Latter-Day Saints (1969); Part-Time Faculty, Brigham Young University (1977-1985) Government: County Attorney, Office of the County Attorney, County of Duchesne, Utah (1966-1972); County Commissioner, Office of the County Commissioner, County of Duchesne, Utah (1972-1974) Judicial: Fudge, Utah District Court, Fourth Judicial District (1976-1985) Legal Practice: Private Practice (1963-1971); Sem & Mangan (1971-1973); Sam, Brown & Park (1973-1976) Military Service: United States Air Force (1961-1963) 
142	82	 David Stewart Cercone	 September 12, 2002	N / A	N / A	 Assistant District Attorney, Office of the District Attorney,	N / A	N / A	N / A
359	83	 Dee Benson	 1991	 President George H.W. Bush	N / A	 Legal Counsel, Subcommittee on the Constitution, Committee on the Judiciary, United States Senate (1984-1986); Chief Legal Counsel and Administrative Assistant (R-UT), Office of Senator Orrin G. Hatch, United States Senate (1986-1988); Associate Deputy Attorney General, United States Department of Justice (1988-1989); U.S. Attorney, Utah District, Executive Office for United States Attorneys, United States Department of Justice (1989-1991)	 Chief Judge, United States District Court for the District of Utah	 Partner, Martineau & Maak; Partner, Snow, Christensen & Martineau, PC. (1976-1984)	 Salt Lake County Bar Association; Utah State Bar
344	84	 Dennis G. Green	 1985	N / A	N / A	" Assistant District Attorney, Harris County, Texas, Economie Crime and Consunier Fraud Divisions (1972-1975); Assistant District Attorney, Harris County, Texas, Eeonomic Crime and Consumer Fraud Division (19:/7-1979); First Assistant District Attotney, Office of the District Attorney, County of McLennan, ‘Texas (1982-1983)""-"""	 Assistant United States Attorney,-District of Southern Texas, - Department of Justice (1975-1976), President, State Bar:of Texas (2002)	 Trial Counsel, Shell Oil, Company (1979- 1982); Watson & Green (1984-1985) Military Service: United States Army (1967-1969)	 Federal Bar Association; Federal Magistrate Judges Association; State Bar of Texas
214	85	 Dennis H. Inman	 November 14, 1995	N / A	N / A	N / A	 Chancellor, Tennessee Court of Chancery, Third Judicial District	N / A	N / A
61	86	 Dennis J. Hubel	 January 1, 1998	N / A	N / A	N / A	 Magistrate Judge (part-time), United States District Court for the District of Oregon (1995-1997)	 Mitchell, Lang & Smith (1976-1987); Karnopp, Petersen, Noteboom, Hubel, Hanson & Arnett (1987-1998) Military Service: Submarine Officer United States Navy	 Oregon State Bar Association
237	87	 Diane K. Vescovo	 June 15, 1995	N / A	N / A	N / A	N / A	 Lloyd C. Kirkland, Jr. (1981-1987); International Paper Company (1987-1992); Wolff Ardis, PC. (1992-1995)	 Association of Women Attorneys; Federal Magistrate Judges Association; Memphis Bar Association, Tennessee Bar Association
260	88	 Don D. Bush .	 February 24, 2003	N / A	N / A	N / A	N / A	N / A	N / A
92	89	 Donald W. VanArtsdalen	N / A	N / A	N / A	N / A	N / A	N / A	N / A
320	90	 Dorina Ramos	 1996	N / A	N / A	N / A	N / A	N / A	N / A
43	91	 Doyle W. Argo	 April 17, 1987	N / A	N / A	 Assistant District Attorney, Office of the District Attorney, State of Oklahoma (1976-1979)	 Judge, Norman Municipal Court (1984-1987)	 General Counsel, Oklahoma Bar Association (1979-1981); Associate, Lisle & Durbin (1981-1983); Partner, Welch & Argo (1983-1985), Partner, Bailey, Welch, Argo & Lillard (1986-1987) Military Service: United States Air Force (1 969-1973); United States Air Force Reserve (1973-1997)	 American Bar Association; The William 1. HoHeway, Jr. American Inn of Court, The American Inns of Court; Cleveland. County Bar Association; Federal Magistrate Judges Association; Oklahoma Bar Association; Oklahoma County Bar Association; Order of the Coif: The International Legal Fraternity of Phi Delta Phi , Judicial Yellow Book bee eeeeeeaeenanes (405) 609-5305: vec vuuaevedueeeas (405) 609-5302 . United States District Court for the Western District of Oklahoma 413 ’ s of Magistrate Judge Doyle W. Argo continued ! Law Clerk Emily GC. Booth........... Sinaace ... (405) 609-5220 “ail emily_c_booth@okwd.uscourts.gov | ‘ication: St Mary’s U 2005 JD oa : cor Law Clerk Sharon O’Roke.......-.......00 005 (405) 609-5220 ee ail: Sharon_ORoke@okwd.uscourts. gov - ducation: Oklahoma 1984 JD ‘aa 8 dicial Assistant Amy Davenport ................... (405) 609-5220 pambers of Magistrate Judge Bana Roberts Courthouse, 200 NW Fourth Street, Room 1021, ahoma City, OK 73102 405) 609-5240 Fax: (405) 609-5247 mail: Ffudge_Bana_Roberts@okwd_uscourts. gov Bana Roberts istrate Judge Birth: 1948 ae Iklahoma 1969 BA, 1977 JD’ Began Service: June 4, 1991- Term Expires: June 3, 2015 Academic: Instructor, Legal Assistant Program, College of Law, University Oxiaioma (1986-1988) ; : . Government: Assistant General Counsel, Office of ‘the General Counsel, United States Department of Human Services (1985-1988) udicial: Judge, Okdahoma District Court, Seventh Judicial District ; Legal Practice: Foliart, Mills & Niemeyer (1977-1980); Fenton Fenton Smith Reneau & Moon (1981-1983); Bradford Haswell & Jones . = (1983-1985) : Gurrent Memberships: The William J. Holloway, Jr. American Inn of ‘Court, The American Inns of Court; Oklahoma Bar Association; Oklahoma County Bar Association .
228	92	 E. Clifton Knowles	N / A	N / A	N / A	N / A	N / A	N / A	N / A
257	93	 Earl S, Hines comin	N / A	N / A	N / A	N / A	N / A	N / A	N / A
256	94	 Earl S. Hines	N / A	N / A	N / A	N / A	N / A	N / A	N / A
276	95	 Ed Kinkeade	 November. 18, 2002	 President George W. Bush	N / A	N / A	 Associate Judge, Texas Municipai-Court, City of Irving, Texas (1976-1980); Judge, Dalfas County Criminal Court No. .10-(1981)}; Judge, Texas District Court, 194th Judicial District (1981-1988); Justice, Texas Court of Appeals, Fifth District (1988-20062): .	 Partner, Power & Kinkeade (1975-1980)	N / A
1	96	 Edmund A. Sargus, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
98	97	 Edmund V. Ludwig	N / A	N / A	N / A	N / A	N / A	N / A	N / A
73	98	 Eduardo C. Robreno	 July 27, 1992	 President George H.W. Bush	N / A	 Attorney, Antitrust Division, United States Department of	N / A	N / A	N / A
132	99	 Edwin M. Kosik	 July 15, 1986	 President Ronald Reagan	N / A	 Assistant United States Attorney, Middle District of Pennsylvania, Office of the United States Attorney, United States Department of Justice (1953-1958); Chairman, Pennsylvania State Workmen’s Compensation Board, Commonwealth of Pennsylvania (1964- 1969) -	 Judge, Pennsylvania Court of Common Pleas, 45th Judicial District (1969-1975}; President Judge, Pennsylvania Court of Common Pleas, 45th Judicial District (1979- 1986)	 Needle, Needle & Needle (1 958. 1969) Military Service: United States Army (1943-1975)	 Lackawanna Bar Association; Pennsylvania Bar Association
116	100	 Elizabeth T. Hey	 April 2007	N / A	N / A	N / A	N / A	N / A	N / A
120	101	 Eric L. Frank	 February 2006	N / A	N / A	N / A	N / A	N / A	N / A
168	102	 Ernest C. Torres	N / A	N / A	N / A	N / A	N / A	N / A	N / A
314	103	 Ewing Werlein, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
33	104	 F H. McCarthy	N / A	N / A	N / A	N / A	N / A	N / A	N / A
322	105	 Felix Recio, Jr.	N / A	N / A	N / A	N / A	N / A	N / A	N / A
316	106	 Frances H. Stacy	 February 20, 1990. .	N / A	N / A	 Assistant United States Attorney, Southern District of Texas,	N / A	N / A	 Federal Bar Association; Houston Bar Association; Texas Bee Foundation, State Bar of Texas , 
151	107	 Francis X. Caiazza	N / A	N / A	N / A	N / A	N / A	N / A	N / A
26	108	 Frank H. Seay	N / A	 President Jimmy Carter	N / A	 Assistant to te District Attorney, Office of the District Attorney, State of Oklahoma (1963-1966); First Assistant District. Attorney, Office of the District Attorney, State of Oklahoma (1967-1968)	 Associate Judge, Oklahoma District Court (1968-1979), Chief Judge,.United States District Court for the Eastern District of Oklahoma; Member, Judicial Conference of the United States (2003) -	 Private Practice (1963-1966)	 American Bar Association, Muskogee County Bar Association; Oklahoma Bar Association; Seminole County Bar Association
68	109	 Frank R. Alley Hi	 January 1995..°:-	N / A	N / A	N / A	 Pro Tem, Oregon Cirenit Court .’.-	 Fowler, Alley & McNair (1977-1995) .	 American Bar Association; The Roland K. Rodman American Inn of Court, The American Inns of Court;'Oregon Slate Bar Association
357	110	 Frank R. Monroe	 October 1, 1989	N / A	N / A	 Deputy Chief, Civil Division, Texas - Western District,	N / A	 Attorney, Sheinfeld, Maley & Kay, PC. (1969-1989)	 American Bar Association; State Bar of Texas; Travis County Bar Association 
243	111	 G. Harvey Boswell	N / A	N / A	N / A	N / A	N / A	N / A	N / A
174	112	 G. Ross Anderson, Jr.	 May 1980 :	 President Jimmy Carter- -	N / A	 Législative Secretary, State Senator Olin D. Johnston (SC); ”	N / A	 Private Practice (1954-1980); Partner, Anderson & . Chapman (1960-1965); Partner, Anderson & Dayle a pea TSER Partner, Anderson, Epps & Krause (1971-1980) Military Service: United States Air Force (1951-1952)	 American Association for Justice; American Bar Association; Fourth Circuit Judicial Conference; Georgia Trial Lawyers . . Association; International Academy of.Trial Lawyers; South Carolina Bar- Association; South Carolina Trial Lawyers Association _
53	113	 Garr M. King	N / A	N / A	N / A	N / A	N / A	N / A	N / A
139	114	 Gary L. Lancaster _	N / A	N / A	N / A	N / A	N / A	N / A	N / A
44	115	 Gary M. Purcell	 December 28, 1992 :	N / A	N / A	 Legal Intern, Oklahoma Court of Criminal Appeals (1975)	 Special Judge, Oklahoma District Court (1979-1992)	N / A	 Cleveland County Bar Association; Federal Bar Association; Oklahoma Bar Association; Oklahoma County Bar Association
83	116	 Gene E. K. Pratter	 June 18, 2004	N / A	N / A	N / A	N / A	 General Counsel, Duane Morris LLP	N / A
229	117	 George C. Paine	N / A	N / A	N / A	N / A	N / A	N / A	N / A
8	118	 George C. Smith	N / A	N / A	N / A	N / A	N / A	N / A	N / A
295	119	 George P: Kazen	 1979	 President Jimmy Carter	N / A	 Briefing Attorney, Supreme Court of ‘Texas (1961-1962)	 Chief Fudge, United States District Court for the Southern District of Texas (2003)	 Partner, Mann, Freed, Kazen & Hansen (1965-1979) Military Service: United States Air Force (1962-1965)	 Laredo-Webb County Bar Association; State Bar of Texas; Texas Bar Foundation, State Bar of Texas :
247	120	 George W. Emerson, Appointed By: President William J. Clinton	N / A	N / A	N / A	N / A	N / A	N / A	N / A
